anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
mouse,haar,4,2,0.9967,0.9974,-0.0007,0.9967,0.9973,-0.0006,393.1904,532.2027,12085.8734,16651.9418
