anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
light,db4,4,2,0.6182,0.4599,0.1584,0.6096,0.4548,0.1548,11.3502,8.8494,93.4802,68.5110
