anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
mouse,sym4,4,2,0.8701,0.7440,0.1261,0.8597,0.7171,0.1425,1.1931,1.7710,11.2952,7.4753
