layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,73.569,1.0000,nan,0.00231,0.8788
0,0,0.20,63.378,1.0000,nan,0.00746,0.8139
0,0,0.30,53.489,0.9999,nan,0.02328,0.8106
0,0,0.40,50.449,0.9999,nan,0.03303,0.7511
0,0,0.50,45.743,0.9996,nan,0.05679,0.7294
0,1,0.10,64.622,1.0000,nan,0.00646,0.5866
0,1,0.20,54.212,1.0000,nan,0.02142,0.5130
0,1,0.30,47.911,0.9999,nan,0.04424,0.4286
0,1,0.40,43.201,0.9997,nan,0.07609,0.4665
0,1,0.50,40.429,0.9995,nan,0.10469,0.3853
0,2,0.10,74.775,1.0000,nan,0.00201,0.8788
0,2,0.20,63.612,1.0000,nan,0.00726,0.8658
0,2,0.30,55.849,1.0000,nan,0.01774,0.8030
0,2,0.40,51.376,0.9999,nan,0.02969,0.8030
0,2,0.50,47.752,0.9997,nan,0.04506,0.8030
0,3,0.10,64.432,1.0000,nan,0.00660,0.6494
0,3,0.20,56.238,1.0000,nan,0.01696,0.6494
0,3,0.30,49.804,0.9999,nan,0.03558,0.6461
0,3,0.40,46.538,0.9999,nan,0.05182,0.6190
0,3,0.50,42.289,0.9996,nan,0.08451,0.4773
0,4,0.10,63.823,1.0000,nan,0.00708,0.8193
0,4,0.20,52.668,0.9999,nan,0.02559,0.7976
0,4,0.30,44.622,0.9997,nan,0.06461,0.8268
0,4,0.40,40.998,0.9992,nan,0.09806,0.7587
0,4,0.50,36.853,0.9980,nan,0.15804,0.7284
0,5,0.10,75.166,1.0000,nan,0.00192,0.4968
0,5,0.20,59.364,1.0000,nan,0.01184,0.5292
0,5,0.30,52.972,1.0000,nan,0.02471,0.5887
0,5,0.40,47.103,0.9999,nan,0.04856,0.5455
0,5,0.50,43.609,0.9997,nan,0.07261,0.5152
0,6,0.10,66.012,1.0000,nan,0.00551,0.8355
0,6,0.20,57.194,1.0000,nan,0.01519,0.8658
0,6,0.30,51.226,0.9999,nan,0.03021,0.7814
0,6,0.40,45.737,0.9996,nan,0.05683,0.7727
0,6,0.50,40.946,0.9989,nan,0.09865,0.7424
0,7,0.10,66.190,1.0000,nan,0.00539,0.8355
0,7,0.20,57.620,1.0000,nan,0.01447,0.8409
0,7,0.30,50.316,0.9999,nan,0.03354,0.8193
0,7,0.40,45.408,0.9996,nan,0.05902,0.8193
0,7,0.50,43.057,0.9993,nan,0.07736,0.8355
0,8,0.10,70.304,1.0000,nan,0.00336,0.8193
0,8,0.20,60.797,1.0000,nan,0.01004,0.8052
0,8,0.30,53.011,0.9999,nan,0.02459,0.7673
0,8,0.40,47.892,0.9998,nan,0.04434,0.7835
0,8,0.50,43.780,0.9994,nan,0.07118,0.8030
0,9,0.10,72.496,1.0000,nan,0.00261,0.8355
0,9,0.20,63.080,1.0000,nan,0.00772,0.8409
0,9,0.30,55.006,0.9999,nan,0.01955,0.8409
0,9,0.40,50.729,0.9999,nan,0.03199,0.8030
0,9,0.50,47.440,0.9997,nan,0.04671,0.7424
0,10,0.10,69.532,1.0000,nan,0.00367,0.8193
0,10,0.20,58.390,1.0000,nan,0.01324,0.8571
0,10,0.30,52.147,0.9999,nan,0.02717,0.8874
0,10,0.40,48.433,0.9998,nan,0.04166,0.7727
0,10,0.50,43.796,0.9993,nan,0.07106,0.7500
0,11,0.10,67.652,1.0000,nan,0.00456,0.8355
0,11,0.20,60.152,1.0000,nan,0.01081,0.8485
0,11,0.30,52.663,0.9999,nan,0.02560,0.7890
0,11,0.40,48.995,0.9998,nan,0.03905,0.7727
0,11,0.50,45.595,0.9996,nan,0.05776,0.8030
1,0,0.10,65.345,1.0000,nan,0.00595,0.8355
1,0,0.20,55.725,1.0000,nan,0.01799,0.7814
1,0,0.30,48.295,0.9998,nan,0.04233,0.8193
1,0,0.40,43.108,0.9993,nan,0.07691,0.7460
1,0,0.50,39.558,0.9985,nan,0.11575,0.7157
1,1,0.10,72.978,1.0000,nan,0.00247,0.8139
1,1,0.20,64.855,1.0000,nan,0.00629,0.8355
1,1,0.30,55.603,1.0000,nan,0.01825,0.7673
1,1,0.40,49.472,0.9999,nan,0.03697,0.7727
1,1,0.50,45.738,0.9997,nan,0.05682,0.7587
1,2,0.10,75.247,1.0000,nan,0.00190,0.8355
1,2,0.20,63.055,1.0000,nan,0.00774,0.8658
1,2,0.30,58.688,1.0000,nan,0.01279,0.8409
1,2,0.40,52.148,0.9999,nan,0.02716,0.8193
1,2,0.50,47.388,0.9998,nan,0.04699,0.8193
1,3,0.10,73.640,1.0000,nan,0.00229,0.7814
1,3,0.20,63.672,1.0000,nan,0.00721,0.8030
1,3,0.30,58.787,1.0000,nan,0.01265,0.8052
1,3,0.40,54.654,1.0000,nan,0.02036,0.8106
1,3,0.50,49.344,0.9998,nan,0.03752,0.8106
1,4,0.10,75.019,1.0000,nan,0.00195,0.8193
1,4,0.20,66.354,1.0000,nan,0.00529,0.8874
1,4,0.30,58.130,1.0000,nan,0.01364,0.7511
1,4,0.40,53.294,0.9999,nan,0.02381,0.7424
1,4,0.50,48.939,0.9999,nan,0.03930,0.7121
1,5,0.10,75.451,1.0000,nan,0.00186,0.8355
1,5,0.20,62.557,1.0000,nan,0.00819,0.7976
1,5,0.30,53.364,1.0000,nan,0.02361,0.8030
1,5,0.40,48.157,0.9998,nan,0.04301,0.8052
1,5,0.50,45.341,0.9997,nan,0.05947,0.7067
1,6,0.10,75.386,1.0000,nan,0.00187,0.8139
1,6,0.20,64.675,1.0000,nan,0.00642,0.8193
