layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.30971,5.59003,0.71968,21.3911,6.8773,1.2568,0.6264,0.05781,1.4907
1,12,7.05194,6.27630,0.77564,9.1376,6.7375,1.3707,0.6638,0.04128,1.4907
2,12,6.82160,5.86948,0.95212,7.7987,6.5688,1.4872,0.6967,0.03758,1.1055
3,12,9.19704,7.64998,1.54706,5.4348,6.1129,1.5789,0.7726,0.01787,0.0000
4,12,8.16539,6.90136,1.26403,5.7876,6.0860,1.5649,0.7670,0.02617,0.0000
5,12,10.00866,5.91218,4.09648,1.5697,6.0002,1.6571,0.7817,0.02485,1.4907
