layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,1,0.9521,5.2542,15.38146,0.8842,8.2581,20
10,6,0.9521,5.4793,14.66590,0.8612,8.2581,19
9,2,0.9514,5.9361,11.92722,0.8167,6.0952,25
10,0,0.9514,5.8703,11.80321,0.8227,6.2439,22
5,1,0.9487,5.1465,15.91404,0.8930,8.2581,14
6,9,0.9487,5.2203,15.66521,0.8872,8.2581,17
3,3,0.9443,6.3985,10.31431,0.7464,3.6056,21
5,6,0.9443,6.1662,11.85246,0.7767,4.6545,15
7,6,0.9433,5.7544,12.22106,0.8312,7.7576,17
6,8,0.9432,6.3573,9.80501,0.7497,3.6571,27
5,5,0.9428,5.4459,14.41875,0.8656,8.2581,24
11,5,0.9388,5.5661,14.09595,0.8546,8.0000,17
11,7,0.9388,5.7665,13.30831,0.8301,7.5294,17
7,0,0.9387,6.4201,10.84021,0.7401,3.4595,15
8,7,0.9387,6.6471,9.48879,0.7038,2.8764,16
10,8,0.9386,5.3273,15.17354,0.8771,8.2581,23
2,7,0.9372,6.6511,5.09828,0.6983,2.7826,11
2,10,0.9372,6.6022,5.80521,0.7073,3.0118,18
11,1,0.9368,5.9915,11.79942,0.8005,5.8182,23
11,4,0.9368,5.8724,10.97646,0.8193,6.5641,18
2,11,0.9359,5.9664,9.31226,0.8078,5.8182,9
3,10,0.9359,6.2070,9.39651,0.7740,4.3390,29
6,6,0.9304,5.9289,11.10849,0.8110,6.0952,25
0,9,0.9284,6.5369,5.23655,0.7189,3.2405,11
1,8,0.9284,6.4235,6.25016,0.7415,3.4133,11
5,7,0.9279,6.1145,10.99816,0.7861,4.9231,23
3,1,0.9272,6.5297,7.48588,0.7202,3.0843,26
5,3,0.9272,6.5002,7.07993,0.7261,3.2405,24
10,2,0.9265,5.3708,14.69870,0.8729,8.2581,24
10,10,0.9265,5.3287,15.02861,0.8767,8.2581,23
2,4,0.9236,6.6971,7.02554,0.6864,2.6667,24
11,6,0.9223,5.3428,14.76962,0.8759,8.2581,23
7,10,0.9174,5.2128,15.71297,0.8877,8.2581,17
8,1,0.9174,5.2976,15.39637,0.8803,8.2581,20
7,5,0.9174,6.3540,8.64996,0.7494,3.6056,29
5,11,0.9170,6.4217,8.26522,0.7399,3.4133,32
8,9,0.9170,6.1946,9.52442,0.7761,4.3390,29
8,10,0.9155,6.2593,8.61699,0.7688,4.0000,30
3,9,0.9142,6.6867,7.62467,0.6920,2.7527,20
9,6,0.9139,5.3089,15.37418,0.8784,8.2581,21
9,9,0.9139,5.2135,15.61382,0.8877,8.2581,17
4,5,0.9137,6.3429,9.99746,0.7500,3.8788,24
8,4,0.9127,6.3729,10.66753,0.7492,3.6571,15
1,1,0.9118,6.6695,6.67832,0.6882,2.6667,28
2,5,0.9118,6.7529,6.90004,0.6745,2.4854,14
9,0,0.9109,6.1715,11.96634,0.7840,4.6545,13
11,10,0.9104,6.2114,9.40520,0.7743,4.2667,30
7,2,0.9102,5.1769,15.86863,0.8907,8.2581,16
11,9,0.9102,5.2911,15.20622,0.8809,8.2581,20
6,11,0.9099,6.3885,9.05216,0.7445,3.5556,31
7,9,0.9099,6.3755,8.97603,0.7482,3.7101,30
4,4,0.9097,5.9037,11.12912,0.8132,6.7368,23
9,5,0.9089,6.1043,11.23559,0.7873,5.0196,20
7,8,0.9083,6.4318,8.93159,0.7389,3.4133,35
2,0,0.9075,6.5434,6.53307,0.7169,3.0843,23
5,4,0.9075,6.5351,7.87821,0.7233,3.1605,29
6,5,0.9073,6.0156,10.09189,0.7975,5.6889,18
10,7,0.9056,6.0294,10.90354,0.7981,5.2245,26
1,4,0.9039,6.3170,6.59865,0.7582,4.1290,12
6,4,0.9030,6.6197,8.09641,0.7052,2.7527,21
8,8,0.9030,6.5021,8.64914,0.7275,3.0476,27
8,11,0.9015,6.0650,11.57254,0.7915,4.9231,23
11,2,0.9008,5.5934,13.68024,0.8499,8.2581,16
1,2,0.9000,6.5215,5.94481,0.7197,3.0843,18
5,8,0.8997,5.8526,11.70844,0.8200,6.7368,22
6,1,0.8997,5.7849,12.70546,0.8303,7.3143,20
1,3,0.8995,6.3611,6.29906,0.7575,3.8788,10
8,5,0.8989,6.5490,7.40925,0.7171,3.0476,27
9,1,0.8976,5.4021,14.82879,0.8700,8.2581,22
11,3,0.8974,6.2746,9.68236,0.7639,4.0635,29
