layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.8688,7.2294,20.93959,0.5593,1.8824,1
2,9,0.8688,7.2291,20.71381,0.5593,1.8824,1
11,0,0.8564,6.2094,13.97885,0.7777,5.0196,1
11,6,0.8564,6.2025,13.07457,0.7810,4.9231,1
10,4,0.8552,6.6693,15.76343,0.7005,2.9091,1
10,6,0.8552,6.7999,14.68467,0.6688,2.4151,1
6,6,0.8336,6.6466,8.95252,0.6952,2.6667,3
7,1,0.8336,6.7997,7.95952,0.6573,2.3063,2
5,7,0.8084,6.7965,9.72552,0.6658,2.4151,1
6,5,0.8052,7.0457,7.79023,0.6109,2.0645,1
7,10,0.8052,6.9109,8.17838,0.6488,2.3273,1
5,10,0.8029,6.9020,7.61714,0.6468,2.2655,1
6,9,0.8029,6.6555,8.18067,0.6935,2.7234,1
5,6,0.8021,6.4898,12.37913,0.7302,3.3247,1
6,3,0.8021,6.2902,11.71628,0.7568,3.6571,1
5,3,0.7997,6.9943,8.10167,0.6188,2.0480,1
8,4,0.7997,7.0839,9.35908,0.5870,1.7778,1
3,2,0.7929,7.1875,4.93004,0.5637,1.7655,1
3,6,0.7929,7.0076,4.14520,0.6202,2.0984,1
1,4,0.7904,7.1357,11.09077,0.5894,1.9248,1
3,5,0.7904,7.1067,12.10065,0.5975,1.9845,1
6,7,0.7899,7.1400,5.56525,0.5804,1.8551,1
7,5,0.7899,6.8920,6.05465,0.6390,2.2456,1
1,9,0.7830,6.5965,5.97104,0.7046,3.1220,1
2,3,0.7830,6.8155,5.25183,0.6635,2.4151,1
4,11,0.7828,6.9077,9.40736,0.6393,2.1695,2
7,2,0.7828,6.9045,8.14961,0.6320,2.0813,2
5,11,0.7632,6.6724,9.34481,0.6877,2.6122,3
8,0,0.7632,6.5590,8.59568,0.7015,2.7527,1
0,0,0.0000,7.2536,2.21909,0.5521,1.7655,0
0,1,0.0000,7.5122,5.14564,0.4510,1.4066,0
0,2,0.0000,7.1380,7.58980,0.5861,1.9394,0
0,3,0.0000,6.9475,9.42583,0.6389,2.3273,0
0,4,0.0000,7.3986,3.29609,0.4958,1.5515,0
0,5,0.0000,7.3707,7.26710,0.5056,1.5422,0
0,6,0.0000,7.3366,4.11839,0.5205,1.6101,0
0,7,0.0000,7.4455,4.19179,0.4787,1.4629,0
0,8,0.0000,7.3213,3.38200,0.5252,1.6000,0
0,9,0.0000,7.2565,4.65989,0.5490,1.7067,0
0,10,0.0000,7.0577,11.28451,0.6121,2.0813,0
0,11,0.0000,7.2520,4.76413,0.5495,1.7534,0
1,0,0.0000,7.1283,5.98350,0.5908,1.9248,0
1,1,0.0000,7.1982,8.88068,0.5702,1.8028,0
1,2,0.0000,6.9072,5.28598,0.6391,2.1880,0
1,3,0.0000,6.8380,6.02877,0.6502,2.2857,0
1,5,0.0000,6.9134,4.98460,0.6385,2.1157,0
1,6,0.0000,5.8805,14.12009,0.8152,5.3333,0
1,7,0.0000,6.8677,7.46648,0.6456,2.2857,0
1,8,0.0000,7.3312,2.71847,0.5222,1.5422,0
1,10,0.0000,6.9923,5.89111,0.6143,2.0480,0
1,11,0.0000,7.3733,4.27453,0.5090,1.5148,0
2,1,0.0000,6.7321,9.94589,0.6851,2.6122,0
2,2,0.0000,6.9884,6.00166,0.6239,2.0984,0
2,4,0.0000,7.0358,5.62972,0.6101,1.9692,0
2,5,0.0000,7.3116,3.22524,0.5308,1.6732,0
2,6,0.0000,7.1400,7.30153,0.5832,1.8686,0
2,7,0.0000,6.9927,5.42490,0.6175,2.0157,0
2,8,0.0000,7.2610,5.07147,0.5441,1.6101,0
2,10,0.0000,6.9166,7.30656,0.6490,2.4151,0
2,11,0.0000,7.1176,6.26350,0.5837,1.8824,0
3,0,0.0000,6.8017,6.70539,0.6710,2.6667,0
3,1,0.0000,6.9996,4.73092,0.6210,2.1157,0
3,3,0.0000,7.0225,4.75619,0.6135,2.0317,0
3,4,0.0000,6.9169,5.41876,0.6368,2.2069,0
3,7,0.0000,7.0044,4.33813,0.6174,2.0000,0
3,8,0.0000,7.0777,5.35131,0.6033,2.0157,0
