layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,1,0.9521,5.3912,15.38147,0.8728,8.0000,20
10,6,0.9521,5.6091,14.66591,0.8458,7.7576,23
9,2,0.9515,5.9939,11.92722,0.8033,5.2245,24
10,0,0.9515,5.8791,11.80321,0.8133,6.2439,22
5,1,0.9487,5.3202,15.91404,0.8802,7.7576,17
6,9,0.9487,5.3823,15.66521,0.8741,7.7576,20
7,6,0.9443,5.7225,12.22106,0.8314,7.7576,15
3,3,0.9434,6.3912,10.31431,0.7436,3.5556,21
6,8,0.9434,6.4137,9.80501,0.7334,3.3684,28
5,5,0.9428,5.5650,14.41875,0.8537,7.5294,26
7,0,0.9406,6.3908,10.84021,0.7370,3.3247,16
8,7,0.9406,6.6309,9.48879,0.6995,2.8444,18
11,5,0.9386,5.6614,14.09595,0.8419,6.9189,21
11,7,0.9386,5.8540,13.30831,0.8147,5.8182,19
10,8,0.9386,5.4564,15.17355,0.8661,7.7576,24
2,7,0.9371,6.5302,5.09828,0.7210,3.2821,8
2,10,0.9371,6.5582,5.80521,0.7137,3.2405,17
11,1,0.9366,6.0752,11.79942,0.7789,4.2667,22
11,4,0.9366,5.8585,10.97646,0.8124,5.6889,16
3,1,0.9321,6.4940,7.48588,0.7157,3.1605,23
5,3,0.9321,6.4880,7.07993,0.7203,3.3247,23
5,6,0.9289,6.1317,11.85246,0.7792,4.0635,19
6,6,0.9289,5.9451,11.10849,0.8047,5.2245,25
5,7,0.9282,6.1869,10.99816,0.7695,4.0000,24
0,9,0.9280,6.2864,5.23655,0.7506,3.9385,6
1,8,0.9280,6.3147,6.25016,0.7466,3.5556,10
10,2,0.9265,5.4789,14.69870,0.8632,8.0000,24
10,10,0.9265,5.4466,15.02861,0.8659,8.2581,23
8,4,0.9249,6.3243,10.66754,0.7519,3.7647,16
11,6,0.9222,5.4630,14.76962,0.8646,8.0000,24
2,4,0.9222,6.6200,7.02554,0.6959,2.8764,24
3,10,0.9200,6.2038,9.39651,0.7731,4.1967,32
