layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,53.802,1.0000,0.00004,0.00782,1.0000
0,0,0.20,44.538,0.9998,0.00038,0.02273,0.9524
0,0,0.30,39.302,0.9994,0.00116,0.04154,0.9048
0,0,0.40,34.975,0.9983,0.00303,0.06836,0.8095
0,0,0.50,31.356,0.9961,0.00647,0.10369,0.7687
0,1,0.10,53.999,0.9999,nan,0.02174,0.9762
0,1,0.20,47.352,0.9997,nan,0.04673,0.9524
0,1,0.30,41.926,0.9988,nan,0.08728,0.8639
0,1,0.40,38.100,0.9971,nan,0.13559,0.7866
0,1,0.50,34.373,0.9931,nan,0.20824,0.7687
0,2,0.10,61.901,1.0000,nan,0.01116,0.7696
0,2,0.20,52.537,1.0000,nan,0.03279,0.6403
0,2,0.30,46.344,0.9998,nan,0.06689,0.6190
0,2,0.40,41.127,0.9993,nan,0.12196,0.5077
0,2,0.50,35.312,0.9974,nan,0.23821,0.4201
0,3,0.10,66.521,1.0000,nan,0.00521,1.0000
0,3,0.20,59.428,1.0000,nan,0.01180,1.0000
0,3,0.30,52.554,0.9999,nan,0.02603,0.9286
0,3,0.40,47.193,0.9998,nan,0.04826,0.9048
0,3,0.50,41.337,0.9992,nan,0.09471,0.8401
0,4,0.10,65.206,1.0000,0.00014,0.00741,1.0000
0,4,0.20,55.392,0.9999,0.00041,0.02293,1.0000
0,4,0.30,48.262,0.9995,nan,0.05210,0.8810
0,4,0.40,44.422,0.9987,nan,0.08107,0.8639
0,4,0.50,40.482,0.9969,nan,0.12759,0.8274
0,5,0.10,57.363,1.0000,nan,0.01448,1.0000
0,5,0.20,49.583,0.9998,nan,0.03547,1.0000
0,5,0.30,43.044,0.9992,nan,0.07530,0.8401
0,5,0.40,38.682,0.9977,nan,0.12440,0.8061
0,5,0.50,34.099,0.9934,nan,0.21086,0.7177
0,6,0.10,59.265,1.0000,0.00042,0.01192,0.9354
0,6,0.20,48.481,0.9997,nan,0.04126,0.8571
0,6,0.30,42.788,0.9989,nan,0.07948,0.8639
0,6,0.40,39.388,0.9976,nan,0.11755,0.7687
0,6,0.50,37.050,0.9958,nan,0.15386,0.7449
0,7,0.10,56.401,1.0000,0.00049,0.01649,0.9286
0,7,0.20,48.469,0.9998,nan,0.04111,0.8810
0,7,0.30,42.323,0.9992,nan,0.08341,0.8333
0,7,0.40,38.305,0.9980,nan,0.13247,0.6905
0,7,0.50,34.560,0.9953,nan,0.20388,0.6327
0,8,0.10,58.061,1.0000,0.00055,0.01322,1.0000
0,8,0.20,51.610,0.9999,nan,0.02778,0.9524
0,8,0.30,46.173,0.9996,nan,0.05195,0.9286
0,8,0.40,42.081,0.9990,nan,0.08322,0.8810
0,8,0.50,38.006,0.9974,nan,0.13303,0.8333
0,9,0.10,57.948,1.0000,nan,0.01509,0.9762
0,9,0.20,50.554,0.9999,nan,0.03534,0.9286
0,9,0.30,45.085,0.9996,nan,0.06633,0.8946
0,9,0.40,40.837,0.9989,nan,0.10817,0.7934
0,9,0.50,36.723,0.9971,nan,0.17370,0.7347
0,10,0.10,60.894,1.0000,nan,0.01248,0.9048
0,10,0.20,53.602,1.0000,nan,0.02890,0.7993
0,10,0.30,46.287,0.9997,nan,0.06709,0.7219
0,10,0.40,40.750,0.9991,nan,0.12691,0.5527
0,10,0.50,34.177,0.9959,nan,0.27050,0.4527
0,11,0.10,57.541,1.0000,nan,0.01193,0.9762
0,11,0.20,48.345,0.9998,nan,0.03439,0.9286
0,11,0.30,42.936,0.9994,nan,0.06409,0.8810
0,11,0.40,38.813,0.9986,nan,0.10303,0.8095
0,11,0.50,35.373,0.9968,nan,0.15309,0.8095
1,0,0.10,64.717,1.0000,nan,0.00813,0.3903
1,0,0.20,55.571,1.0000,nan,0.02331,0.3194
1,0,0.30,48.126,0.9999,nan,0.05493,0.2457
1,0,0.40,42.223,0.9996,nan,0.10838,0.3067
1,0,0.50,34.503,0.9974,nan,0.26362,0.2528
1,1,0.10,60.216,1.0000,nan,0.00936,1.0000
1,1,0.20,50.858,0.9999,nan,0.02750,0.9762
1,1,0.30,46.444,0.9998,nan,0.04571,0.9286
1,1,0.40,41.848,0.9993,nan,0.07759,0.7993
1,1,0.50,37.291,0.9980,nan,0.13111,0.7925
1,2,0.10,62.151,1.0000,0.00025,0.00718,1.0000
1,2,0.20,52.296,0.9999,nan,0.02233,0.9524
1,2,0.30,48.130,0.9998,nan,0.03607,0.9048
1,2,0.40,43.778,0.9996,nan,0.05953,0.8231
1,2,0.50,39.948,0.9989,nan,0.09252,0.8469
1,3,0.10,65.997,1.0000,0.00009,0.00597,1.0000
1,3,0.20,54.708,0.9999,0.00104,0.02190,0.9762
1,3,0.30,48.885,0.9998,nan,0.04281,0.9048
1,3,0.40,45.484,0.9995,nan,0.06333,0.9286
1,3,0.50,42.186,0.9989,nan,0.09257,0.8401
1,4,0.10,59.943,1.0000,nan,0.01387,0.9048
1,4,0.20,52.702,0.9999,nan,0.03192,0.8707
1,4,0.30,47.893,0.9997,nan,0.05553,0.8061
1,4,0.40,43.922,0.9994,nan,0.08772,0.7449
1,4,0.50,40.955,0.9988,nan,0.12344,0.7755
1,5,0.10,64.524,1.0000,0.00007,0.00471,1.0000
1,5,0.20,52.790,0.9999,nan,0.01818,1.0000
1,5,0.30,47.033,0.9998,nan,0.03528,1.0000
1,5,0.40,42.621,0.9994,nan,0.05863,1.0000
1,5,0.50,38.086,0.9983,nan,0.09883,0.8810
1,6,0.10,58.267,1.0000,nan,0.01370,1.0000
1,6,0.20,49.612,0.9999,nan,0.03711,0.9762
1,6,0.30,43.114,0.9993,nan,0.07841,0.9762
1,6,0.40,38.718,0.9982,nan,0.13006,0.9048
1,6,0.50,35.822,0.9964,nan,0.18154,0.8401
1,7,0.10,68.949,1.0000,0.00011,0.00437,1.0000
1,7,0.20,57.580,1.0000,0.00113,0.01619,1.0000
1,7,0.30,52.009,0.9999,nan,0.03074,0.9762
1,7,0.40,47.189,0.9996,nan,0.05355,0.9048
1,7,0.50,43.640,0.9991,nan,0.08057,0.8639
1,8,0.10,60.168,1.0000,nan,0.01342,0.9524
1,8,0.20,52.131,0.9999,nan,0.03385,0.9116
1,8,0.30,46.590,0.9995,nan,0.06406,0.8750
1,8,0.40,42.939,0.9989,nan,0.09752,0.8750
1,8,0.50,39.747,0.9978,nan,0.14084,0.8104
1,9,0.10,63.071,1.0000,nan,0.00983,0.3727
1,9,0.20,54.792,1.0000,nan,0.02550,0.3234
1,9,0.30,49.123,0.9999,nan,0.04897,0.2783
1,9,0.40,42.016,0.9995,nan,0.11100,0.3815
1,9,0.50,34.126,0.9972,nan,0.27531,0.2613
