layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.90701,2.85095,3.05606,1.3627,7.1081,0.0000,0.5912,0.05484,0.5000
1,12,7.08740,3.29963,3.78777,1.1762,6.8576,0.0000,0.6553,0.03575,0.4330
2,12,6.75940,3.59435,3.16505,1.1959,6.8074,0.0000,0.6586,0.03690,0.3727
3,12,8.84798,4.69501,4.15297,1.2159,6.4920,0.0000,0.7149,0.02899,0.3727
4,12,7.55216,4.02915,3.52301,1.1906,6.6536,0.0000,0.6827,0.03890,0.2764
5,12,8.01245,4.66420,3.34825,1.4942,6.8872,0.0000,0.6512,0.04079,0.0000
