layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,56.261,1.0000,0.00003,0.00652,0.9697
0,0,0.20,44.651,0.9998,0.00051,0.02480,0.8788
0,0,0.30,37.295,0.9989,0.00227,0.05784,0.9394
0,0,0.40,32.756,0.9969,0.00637,0.09753,0.7879
0,0,0.50,30.244,0.9944,0.01505,0.13024,0.7662
0,1,0.10,47.642,0.9998,nan,0.04371,0.9091
0,1,0.20,38.763,0.9982,nan,0.12147,0.7587
0,1,0.30,34.929,0.9955,nan,0.18890,0.7803
0,1,0.40,31.569,0.9903,nan,0.27809,0.7662
0,1,0.50,28.970,0.9823,nan,0.37511,0.6753
0,2,0.10,53.584,1.0000,nan,0.02263,0.6450
0,2,0.20,44.708,0.9998,nan,0.06289,0.6926
0,2,0.30,40.434,0.9994,nan,0.10286,0.5639
0,2,0.40,35.259,0.9981,nan,0.18665,0.4394
0,2,0.50,31.626,0.9955,nan,0.28357,0.4556
0,3,0.10,59.383,1.0000,nan,0.00992,0.9394
0,3,0.20,48.310,0.9999,nan,0.03550,0.8485
0,3,0.30,43.145,0.9996,nan,0.06433,0.7749
0,3,0.40,38.383,0.9989,nan,0.11131,0.8268
0,3,0.50,32.990,0.9962,nan,0.20709,0.7673
0,4,0.10,58.300,1.0000,0.00068,0.01295,0.9394
0,4,0.20,45.686,0.9994,nan,0.05532,0.9394
0,4,0.30,40.691,0.9981,nan,0.09832,0.8182
0,4,0.40,37.582,0.9961,nan,0.14064,0.8182
0,4,0.50,35.114,0.9931,nan,0.18686,0.7662
0,5,0.10,51.015,0.9999,nan,0.02534,1.0000
0,5,0.20,43.975,0.9994,nan,0.05699,1.0000
0,5,0.30,39.254,0.9984,nan,0.09814,0.8874
0,5,0.40,35.131,0.9958,nan,0.15777,0.7662
0,5,0.50,32.110,0.9915,nan,0.22339,0.7662
0,6,0.10,53.004,0.9999,0.00094,0.02380,0.9394
0,6,0.20,47.886,0.9997,nan,0.04291,0.9697
0,6,0.30,39.467,0.9976,nan,0.11312,0.8485
0,6,0.40,36.055,0.9947,nan,0.16753,0.6753
0,6,0.50,32.679,0.9885,nan,0.24713,0.5855
0,7,0.10,55.557,1.0000,0.00066,0.01581,0.9394
0,7,0.20,44.838,0.9996,nan,0.05430,0.8485
0,7,0.30,40.851,0.9990,nan,0.08594,0.7879
0,7,0.40,38.292,0.9981,nan,0.11538,0.7359
0,7,0.50,34.113,0.9951,nan,0.18668,0.7056
0,8,0.10,58.505,1.0000,0.00035,0.00957,1.0000
0,8,0.20,51.404,0.9999,0.00164,0.02169,0.9394
0,8,0.30,46.799,0.9998,nan,0.03685,0.9394
0,8,0.40,42.541,0.9994,nan,0.06017,0.9091
0,8,0.50,39.249,0.9987,nan,0.08789,0.8571
0,9,0.10,52.698,0.9999,nan,0.02298,0.9394
0,9,0.20,44.283,0.9996,nan,0.06055,0.8788
0,9,0.30,38.968,0.9986,nan,0.11166,0.8355
0,9,0.40,35.335,0.9968,nan,0.16964,0.7803
0,9,0.50,32.331,0.9936,nan,0.23973,0.6623
0,10,0.10,51.809,1.0000,nan,0.02792,0.7965
0,10,0.20,43.882,0.9997,nan,0.06955,0.6764
0,10,0.30,39.415,0.9992,nan,0.11633,0.6638
0,10,0.40,32.197,0.9959,nan,0.26704,0.4051
0,10,0.50,28.754,0.9909,nan,0.39693,0.4322
0,11,0.10,56.210,1.0000,0.00023,0.01190,1.0000
0,11,0.20,48.655,0.9999,0.00244,0.02840,1.0000
0,11,0.30,42.213,0.9994,nan,0.05961,0.9394
0,11,0.40,38.631,0.9986,nan,0.09004,0.9091
0,11,0.50,36.418,0.9977,nan,0.11617,0.9091
1,0,0.10,50.658,1.0000,nan,0.03225,0.4048
1,0,0.20,42.965,0.9997,nan,0.07819,0.3402
1,0,0.30,40.009,0.9994,nan,0.10988,0.3618
1,0,0.40,32.252,0.9966,nan,0.26839,0.2861
1,0,0.50,28.322,0.9917,nan,0.42199,0.3438
1,1,0.10,52.993,1.0000,nan,0.01663,0.9091
1,1,0.20,44.586,0.9997,nan,0.04377,0.8571
1,1,0.30,38.931,0.9990,nan,0.08394,0.8571
1,1,0.40,33.468,0.9963,nan,0.15746,0.7965
1,1,0.50,30.468,0.9926,nan,0.22241,0.7662
1,2,0.10,59.740,1.0000,0.00018,0.00661,0.9394
1,2,0.20,52.106,1.0000,0.00072,0.01592,0.9697
1,2,0.30,45.678,0.9998,nan,0.03337,0.9394
1,2,0.40,42.232,0.9996,nan,0.04961,0.8268
1,2,0.50,37.864,0.9990,nan,0.08204,0.8052
1,3,0.10,59.469,1.0000,0.00009,0.00924,0.9697
1,3,0.20,51.471,0.9999,nan,0.02321,0.9091
1,3,0.30,47.078,0.9998,nan,0.03849,0.9091
1,3,0.40,43.176,0.9994,nan,0.06031,0.9091
1,3,0.50,39.630,0.9987,nan,0.09071,0.8182
1,4,0.10,64.714,1.0000,nan,0.00630,0.9394
1,4,0.20,51.002,0.9999,nan,0.03055,0.8874
1,4,0.30,45.302,0.9995,nan,0.05889,0.8712
1,4,0.40,42.352,0.9990,nan,0.08271,0.8106
1,4,0.50,39.185,0.9980,nan,0.11910,0.7673
1,5,0.10,52.880,1.0000,0.00056,0.01430,0.9091
1,5,0.20,46.588,0.9998,nan,0.02952,0.8788
1,5,0.30,41.193,0.9994,nan,0.05493,0.8874
1,5,0.40,37.947,0.9987,nan,0.07982,0.8485
1,5,0.50,34.943,0.9973,nan,0.11280,0.8182
1,6,0.10,49.520,0.9999,nan,0.02995,1.0000
1,6,0.20,43.928,0.9995,nan,0.05702,0.9697
1,6,0.30,39.470,0.9986,nan,0.09526,0.9091
1,6,0.40,36.285,0.9970,nan,0.13745,0.8485
1,6,0.50,31.450,0.9909,nan,0.23984,0.8485
1,7,0.10,57.892,1.0000,0.00066,0.01152,0.9394
1,7,0.20,49.625,0.9998,0.00128,0.02984,0.9394
1,7,0.30,44.226,0.9995,0.00561,0.05557,0.8182
1,7,0.40,40.138,0.9986,nan,0.08897,0.9091
1,7,0.50,37.147,0.9972,nan,0.12553,0.8788
1,8,0.10,59.281,1.0000,nan,0.01167,0.9697
1,8,0.20,48.599,0.9998,nan,0.03994,0.9177
1,8,0.30,45.149,0.9995,nan,0.05941,0.9091
1,8,0.40,41.251,0.9988,nan,0.09306,0.7749
1,8,0.50,38.553,0.9977,nan,0.12696,0.7803
1,9,0.10,50.622,0.9999,nan,0.03238,0.4751
1,9,0.20,43.118,0.9997,nan,0.07682,0.3745
1,9,0.30,41.724,0.9996,nan,0.09020,0.3921
1,9,0.40,32.124,0.9963,nan,0.27241,0.3669
1,9,0.50,28.163,0.9907,nan,0.42977,0.3330
1,10,0.10,59.128,1.0000,0.00019,0.01063,0.9697
1,10,0.20,52.871,0.9999,0.00127,0.02184,0.9394
1,10,0.30,45.902,0.9997,0.00593,0.04873,0.9091
1,10,0.40,40.395,0.9990,nan,0.09187,0.7446
1,10,0.50,36.207,0.9974,nan,0.14877,0.6104
1,11,0.10,66.309,1.0000,0.00009,0.00398,1.0000
1,11,0.20,53.511,0.9999,nan,0.01739,1.0000
1,11,0.30,48.232,0.9998,nan,0.03193,1.0000
1,11,0.40,42.487,0.9993,nan,0.06186,0.9091
1,11,0.50,37.453,0.9979,nan,0.11045,0.8788
2,0,0.10,68.804,1.0000,nan,0.00395,0.9697
2,0,0.20,58.458,1.0000,nan,0.01301,0.9015
2,0,0.30,52.461,0.9999,nan,0.02596,0.8712
2,0,0.40,49.259,0.9999,nan,0.03752,0.8106
2,0,0.50,45.998,0.9998,nan,0.05462,0.6894
2,1,0.10,58.363,1.0000,0.00016,0.01159,0.9394
2,1,0.20,49.715,0.9998,0.00082,0.03138,1.0000
2,1,0.30,45.127,0.9994,0.00229,0.05322,0.9394
2,1,0.40,41.703,0.9987,0.00513,0.07893,0.9394
2,1,0.50,39.345,0.9977,0.01261,0.10355,0.7965
2,2,0.10,59.012,1.0000,nan,0.01226,0.9015
2,2,0.20,52.018,0.9999,nan,0.02743,0.8712
2,2,0.30,44.826,0.9995,nan,0.06279,0.7359
2,2,0.40,40.816,0.9988,nan,0.09963,0.7143
2,2,0.50,39.592,0.9984,nan,0.11470,0.7662
2,3,0.10,73.595,1.0000,nan,0.00230,0.9697
2,3,0.20,65.209,1.0000,nan,0.00604,0.9318
2,3,0.30,58.973,1.0000,nan,0.01237,0.9192
2,3,0.40,55.955,1.0000,nan,0.01752,0.8672
2,3,0.50,49.854,0.9999,nan,0.03536,0.6905
2,4,0.10,64.593,1.0000,nan,0.00643,0.9697
2,4,0.20,55.754,1.0000,nan,0.01779,0.9318
2,4,0.30,50.184,0.9999,nan,0.03378,0.8571
2,4,0.40,46.565,0.9997,nan,0.05124,0.8193
2,4,0.50,42.906,0.9993,nan,0.07809,0.6981
2,5,0.10,65.015,1.0000,nan,0.00616,0.9481
2,5,0.20,52.047,0.9999,nan,0.02741,0.9177
2,5,0.30,47.107,0.9998,nan,0.04840,0.8571
2,5,0.40,42.741,0.9995,nan,0.08002,0.7890
2,5,0.50,37.535,0.9982,nan,0.14570,0.6981
2,6,0.10,58.136,1.0000,nan,0.01358,0.9394
2,6,0.20,49.641,0.9999,nan,0.03611,0.8485
2,6,0.30,47.086,0.9998,nan,0.04846,0.8182
2,6,0.40,42.044,0.9994,nan,0.08658,0.7662
2,6,0.50,39.994,0.9990,nan,0.10963,0.6926
2,7,0.10,62.476,1.0000,nan,0.00821,0.9481
2,7,0.20,53.933,1.0000,nan,0.02195,0.8712
2,7,0.30,47.296,0.9998,nan,0.04714,0.7500
2,7,0.40,44.417,0.9997,nan,0.06566,0.6981
