layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,58.789,1.0000,0.00002,0.00501,0.9744
0,0,0.20,49.223,0.9999,0.00017,0.01508,0.9487
0,0,0.30,45.121,0.9998,0.00043,0.02418,0.8974
0,0,0.40,40.857,0.9995,0.00120,0.03951,0.9487
0,0,0.50,36.705,0.9987,0.00299,0.06373,0.9487
0,1,0.10,56.640,1.0000,nan,0.01795,0.9744
0,1,0.20,47.576,0.9996,nan,0.05097,0.9048
0,1,0.30,43.119,0.9989,nan,0.08515,0.9744
0,1,0.40,39.023,0.9972,nan,0.13645,0.8718
0,1,0.50,34.790,0.9926,nan,0.22214,0.7701
0,2,0.10,61.343,1.0000,nan,0.01086,0.8205
0,2,0.20,54.481,1.0000,nan,0.02392,0.7766
0,2,0.30,47.253,0.9998,nan,0.05498,0.6703
0,2,0.40,40.444,0.9992,nan,0.12041,0.5687
0,2,0.50,34.277,0.9967,nan,0.24491,0.4973
0,3,0.10,64.236,1.0000,0.00100,0.00612,1.0000
0,3,0.20,55.075,1.0000,nan,0.01756,0.9487
0,3,0.30,49.374,0.9999,nan,0.03385,0.8974
0,3,0.40,43.931,0.9996,nan,0.06335,0.8974
0,3,0.50,38.189,0.9986,nan,0.12270,0.7509
0,4,0.10,60.961,1.0000,0.00036,0.01101,1.0000
0,4,0.20,51.702,0.9998,0.00160,0.03198,0.8910
0,4,0.30,46.309,0.9993,nan,0.05949,0.8791
0,4,0.40,42.808,0.9984,nan,0.08902,0.8095
0,4,0.50,39.175,0.9962,nan,0.13526,0.7656
0,5,0.10,61.997,1.0000,0.00019,0.00960,1.0000
0,5,0.20,50.994,0.9998,nan,0.03407,0.9487
0,5,0.30,45.129,0.9994,nan,0.06694,0.8718
0,5,0.40,40.831,0.9983,nan,0.10979,0.8205
0,5,0.50,37.122,0.9959,nan,0.16828,0.8205
0,6,0.10,56.901,1.0000,nan,0.01344,0.9487
0,6,0.20,47.510,0.9997,nan,0.03964,0.8974
0,6,0.30,42.154,0.9988,nan,0.07344,0.8718
0,6,0.40,38.082,0.9970,nan,0.11735,0.8205
0,6,0.50,35.003,0.9939,nan,0.16729,0.7326
0,7,0.10,59.629,1.0000,0.00036,0.01015,0.9231
0,7,0.20,47.297,0.9998,nan,0.04199,0.8535
0,7,0.30,40.428,0.9990,nan,0.09258,0.8791
0,7,0.40,35.736,0.9971,nan,0.15890,0.7775
0,7,0.50,33.019,0.9946,nan,0.21727,0.7143
0,8,0.10,61.612,1.0000,0.00028,0.00809,1.0000
0,8,0.20,52.614,0.9999,0.00115,0.02280,0.9744
0,8,0.30,46.658,0.9997,nan,0.04526,0.9487
0,8,0.40,43.108,0.9993,nan,0.06810,0.9231
0,8,0.50,39.797,0.9985,nan,0.09970,0.8462
0,9,0.10,59.415,1.0000,0.00081,0.01262,1.0000
0,9,0.20,50.257,0.9999,nan,0.03624,0.8974
0,9,0.30,45.480,0.9997,nan,0.06281,0.8278
0,9,0.40,42.033,0.9993,nan,0.09340,0.8022
0,9,0.50,39.612,0.9988,nan,0.12342,0.8022
0,10,0.10,61.813,1.0000,nan,0.00988,0.9304
0,10,0.20,51.529,0.9999,nan,0.03229,0.8718
0,10,0.30,47.187,0.9998,nan,0.05322,0.8205
0,10,0.40,39.409,0.9990,nan,0.13032,0.7070
0,10,0.50,32.588,0.9950,nan,0.28582,0.6236
0,11,0.10,53.401,0.9999,nan,0.01784,1.0000
0,11,0.20,45.894,0.9997,nan,0.04233,0.9744
0,11,0.30,40.477,0.9990,nan,0.07899,0.8974
0,11,0.40,36.756,0.9976,nan,0.12123,0.8974
0,11,0.50,34.282,0.9958,nan,0.16117,0.8535
