layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,53.336,1.0000,0.00003,0.00724,0.9744
0,0,0.20,42.711,0.9997,0.00035,0.02460,0.9487
0,0,0.30,37.471,0.9992,0.00108,0.04498,0.8974
0,0,0.40,33.656,0.9980,0.00251,0.06978,0.8718
0,0,0.50,30.521,0.9958,0.00546,0.10011,0.7949
0,1,0.10,58.875,1.0000,0.00027,0.01326,0.9744
0,1,0.20,48.474,0.9996,nan,0.04393,0.9231
0,1,0.30,43.217,0.9986,nan,0.08045,0.8718
0,1,0.40,39.166,0.9964,nan,0.12826,0.8462
0,1,0.50,36.148,0.9928,nan,0.18156,0.8278
0,2,0.10,68.662,1.0000,0.00038,0.00372,1.0000
0,2,0.20,57.116,1.0000,nan,0.01405,0.9744
0,2,0.30,50.074,0.9999,nan,0.03160,0.9231
0,2,0.40,46.964,0.9998,0.00863,0.04521,0.8462
0,2,0.50,42.695,0.9995,0.02006,0.07391,0.7436
0,3,0.10,71.252,1.0000,0.00012,0.00289,1.0000
0,3,0.20,61.880,1.0000,nan,0.00850,1.0000
0,3,0.30,55.483,1.0000,nan,0.01775,0.9487
0,3,0.40,49.902,0.9999,nan,0.03375,0.9231
0,3,0.50,45.543,0.9997,nan,0.05574,0.8462
0,4,0.10,55.953,0.9999,0.00021,0.01679,0.9231
0,4,0.20,48.288,0.9996,0.00116,0.04057,0.9048
0,4,0.30,43.311,0.9987,nan,0.07195,0.8278
0,4,0.40,39.964,0.9973,nan,0.10578,0.8718
0,4,0.50,36.841,0.9944,nan,0.15154,0.7399
0,5,0.10,55.163,0.9999,0.00034,0.01647,1.0000
0,5,0.20,45.141,0.9994,0.00291,0.05221,0.9231
0,5,0.30,40.010,0.9981,nan,0.09426,0.8791
0,5,0.40,36.983,0.9962,nan,0.13357,0.8462
0,5,0.50,33.821,0.9922,nan,0.19221,0.6676
0,6,0.10,57.115,1.0000,0.00013,0.01176,0.9744
0,6,0.20,47.318,0.9996,0.00139,0.03633,0.9487
0,6,0.30,42.455,0.9989,nan,0.06358,0.9048
0,6,0.40,38.548,0.9973,0.00843,0.09970,0.8791
0,6,0.50,34.740,0.9934,nan,0.15457,0.6630
0,7,0.10,55.407,1.0000,nan,0.01385,0.9744
0,7,0.20,48.315,0.9998,nan,0.03133,0.8974
0,7,0.30,42.922,0.9993,0.00358,0.05828,0.8718
0,7,0.40,39.689,0.9985,nan,0.08457,0.8278
0,7,0.50,36.748,0.9970,nan,0.11865,0.7692
0,8,0.10,56.571,1.0000,0.00029,0.01100,1.0000
0,8,0.20,47.003,0.9997,0.00151,0.03309,0.9744
0,8,0.30,42.503,0.9991,0.00277,0.05554,0.9487
0,8,0.40,38.402,0.9977,nan,0.08906,0.8535
0,8,0.50,35.661,0.9956,nan,0.12211,0.8397
0,9,0.10,56.522,1.0000,0.00019,0.01206,0.9231
0,9,0.20,45.896,0.9997,0.00228,0.04098,0.9231
0,9,0.30,40.343,0.9988,0.00723,0.07767,0.8718
0,9,0.40,35.543,0.9964,nan,0.13498,0.8205
0,9,0.50,31.792,0.9915,nan,0.20786,0.7253
0,10,0.10,78.504,1.0000,0.00010,0.00143,0.9744
0,10,0.20,63.537,1.0000,0.00104,0.00801,0.9487
0,10,0.30,57.308,1.0000,nan,0.01641,0.9231
0,10,0.40,53.293,0.9999,nan,0.02605,0.9231
0,10,0.50,47.288,0.9998,0.01217,0.05200,0.8535
0,11,0.10,56.928,1.0000,nan,0.01368,1.0000
0,11,0.20,48.628,0.9998,nan,0.03557,0.9744
0,11,0.30,43.064,0.9992,nan,0.06750,0.9231
0,11,0.40,39.610,0.9983,nan,0.10046,0.8718
0,11,0.50,36.660,0.9967,nan,0.14108,0.8278
1,0,0.10,62.621,1.0000,nan,0.00703,1.0000
1,0,0.20,52.682,0.9999,0.00233,0.02208,0.9744
1,0,0.30,46.749,0.9998,0.00745,0.04371,0.9487
1,0,0.40,42.309,0.9993,0.01296,0.07288,0.8278
1,0,0.50,39.331,0.9987,nan,0.10267,0.8535
1,1,0.10,88.403,1.0000,nan,0.00046,1.0000
1,1,0.20,75.763,1.0000,nan,0.00197,0.9487
1,1,0.30,64.067,1.0000,nan,0.00758,0.9121
1,1,0.40,55.370,1.0000,nan,0.02062,0.8095
1,1,0.50,48.996,0.9999,nan,0.04295,0.7912
1,2,0.10,67.785,1.0000,0.00010,0.00492,0.9744
1,2,0.20,59.017,1.0000,0.00068,0.01351,0.9487
1,2,0.30,53.288,0.9999,0.00256,0.02613,0.8974
1,2,0.40,48.648,0.9998,nan,0.04458,0.8718
1,2,0.50,44.451,0.9996,nan,0.07228,0.7582
