layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
8,8,0.9870,6.3282,9.57483,0.7506,3.4595,32
9,5,0.9870,6.1220,10.74578,0.7822,4.5714,29
10,0,0.9778,5.7601,12.26090,0.8319,6.7368,20
10,6,0.9778,5.9063,12.64476,0.8125,6.0952,25
10,2,0.9693,5.4483,14.34100,0.8640,8.2581,23
10,10,0.9693,5.3806,14.67186,0.8713,8.2581,25
7,0,0.9604,6.6800,9.90053,0.6933,2.6667,16
8,7,0.9604,6.8036,9.43786,0.6655,2.3063,15
6,10,0.9587,5.3525,14.77905,0.8739,8.2581,23
8,1,0.9587,5.2459,15.59809,0.8845,8.2581,17
10,7,0.9566,5.8107,11.80599,0.8250,6.4000,25
9,2,0.9550,5.9950,11.94152,0.8036,5.1200,28
11,6,0.9543,5.4000,14.30975,0.8684,8.2581,25
9,6,0.9542,5.4331,14.74522,0.8662,8.2581,23
4,2,0.9535,5.7107,12.73450,0.8385,7.5294,25
6,2,0.9535,5.6125,12.47018,0.8484,8.0000,14
3,10,0.9521,6.2860,10.04501,0.7614,4.0635,27
6,5,0.9521,6.1306,9.43019,0.7848,4.7407,24
1,8,0.9505,6.2488,8.15602,0.7704,4.1967,25
1,9,0.9505,6.1230,9.46923,0.7904,4.8302,24
10,8,0.9502,5.3854,15.02910,0.8704,8.2581,24
7,6,0.9490,5.9440,11.97167,0.8058,5.9535,29
9,8,0.9490,5.9317,11.56368,0.8101,5.4468,28
8,11,0.9472,5.9424,11.72659,0.8060,5.6889,29
1,1,0.9465,6.6043,7.14430,0.7021,2.7527,29
1,2,0.9465,6.5513,6.76126,0.7167,2.9767,24
3,1,0.9434,6.1873,9.68519,0.7787,4.7407,31
8,9,0.9432,6.1297,10.55478,0.7798,4.7407,28
5,5,0.9432,5.4961,14.54645,0.8601,8.2581,22
7,7,0.9432,5.4373,14.71720,0.8649,8.2581,23
11,9,0.9431,5.3284,14.98738,0.8762,8.2581,22
2,8,0.9399,6.8593,9.26458,0.6545,2.2857,11
4,0,0.9399,6.7014,10.63422,0.6919,2.6667,3
6,11,0.9396,6.3276,9.12444,0.7559,3.7101,31
7,4,0.9396,6.4047,9.75868,0.7452,3.3684,27
10,1,0.9393,5.3688,14.95064,0.8721,8.2581,25
5,1,0.9391,5.1672,15.90445,0.8915,8.2581,13
4,4,0.9375,6.0351,11.32515,0.7933,5.5652,25
4,10,0.9375,5.8036,12.76399,0.8234,7.5294,27
2,11,0.9373,6.0832,9.65289,0.7911,5.0196,23
9,0,0.9345,6.1076,11.29763,0.7846,4.5714,23
5,3,0.9344,6.3060,8.15027,0.7641,3.9385,29
8,5,0.9344,6.3850,8.47938,0.7476,3.4595,28
2,6,0.9333,6.0473,10.82847,0.7994,5.1200,27
7,2,0.9328,5.1786,15.79415,0.8903,8.2581,13
7,10,0.9328,5.3022,15.40374,0.8796,8.2581,20
8,6,0.9320,5.6082,13.92704,0.8455,8.2581,21
9,4,0.9309,5.6031,14.57820,0.8486,8.0000,17
5,2,0.9307,6.3633,8.88065,0.7495,3.6056,29
2,4,0.9291,6.7324,7.76806,0.6763,2.4854,25
3,3,0.9290,6.7210,10.32343,0.6861,2.5600,9
9,9,0.9284,5.2963,15.34562,0.8802,8.2581,20
11,3,0.9281,6.4065,9.47175,0.7373,3.3684,30
11,11,0.9281,6.3137,8.88731,0.7519,3.6056,28
2,3,0.9281,6.6506,7.85799,0.6921,2.6122,22
6,1,0.9277,5.5590,14.08050,0.8506,8.2581,22
5,9,0.9275,5.5047,13.37486,0.8584,8.2581,19
0,7,0.9263,6.6671,6.81924,0.6925,2.7234,19
11,5,0.9262,5.7242,13.98879,0.8353,7.5294,15
8,3,0.9262,6.0259,12.39073,0.7956,5.1200,23
4,8,0.9258,5.9109,11.47507,0.8124,6.2439,28
5,6,0.9256,6.0434,13.27739,0.7942,5.2245,16
7,1,0.9256,5.9695,12.98653,0.8021,5.8182,21
3,8,0.9242,6.6962,8.83202,0.6931,2.5859,12
6,9,0.9241,5.2182,15.67147,0.8873,8.2581,17
9,3,0.9239,6.7626,8.54808,0.6739,2.4854,19
11,2,0.9237,5.5831,13.60250,0.8502,8.2581,24
8,4,0.9229,6.6064,8.98074,0.7062,2.7826,27
6,8,0.9217,6.5691,8.76223,0.7103,2.8764,30
8,0,0.9214,5.8184,12.15488,0.8237,7.1111,25
6,6,0.9213,5.9067,11.71805,0.8120,6.4000,29
11,10,0.9213,6.3103,9.24754,0.7559,3.7101,31
4,1,0.9212,6.4589,8.35089,0.7310,3.0843,37
3,11,0.9176,6.8052,8.23080,0.6674,2.4615,25
2,5,0.9174,6.8007,7.82251,0.6664,2.3704,16
3,7,0.9174,6.8512,8.08712,0.6549,2.2857,18
3,0,0.9164,5.8840,14.17805,0.8151,6.5641,7
5,11,0.9156,6.0890,10.99169,0.7867,4.9231,25
6,3,0.9156,6.0394,10.44315,0.7996,4.7407,24
11,4,0.9156,5.9402,11.17118,0.8083,5.6889,29
0,11,0.9150,6.6295,5.81298,0.7015,2.9425,14
2,10,0.9150,6.6623,6.19459,0.6950,2.8764,19
5,4,0.9147,6.6861,7.89120,0.6940,2.6667,28
11,7,0.9136,5.9271,12.20050,0.8075,6.4000,26
3,5,0.9133,6.2759,9.13388,0.7662,3.9385,32
7,11,0.9129,5.4388,14.66460,0.8652,8.2581,23
5,0,0.9124,5.5200,14.11981,0.8571,8.2581,22
1,4,0.9123,6.3272,7.29351,0.7564,3.8788,18
6,7,0.9123,6.4217,8.21812,0.7388,3.5068,31
11,1,0.9117,5.8914,11.65238,0.8131,6.4000,29
1,0,0.9116,6.7664,7.60441,0.6719,2.4615,20
4,9,0.9110,6.4463,8.00066,0.7385,3.3247,30
8,10,0.9109,6.2616,9.21799,0.7605,3.8788,33
7,8,0.9104,6.4603,10.15359,0.7416,3.3247,24
9,7,0.9104,5.7836,12.27479,0.8250,7.5294,21
3,2,0.9103,6.8623,8.64849,0.6485,2.2261,4
0,9,0.9087,6.4806,6.50549,0.7295,3.4133,19
10,4,0.9079,6.0541,12.15657,0.7945,4.9231,24
4,6,0.9076,6.2865,8.00585,0.7620,3.9385,24
7,5,0.9062,6.2582,9.11293,0.7664,4.0000,31
7,9,0.9057,6.1243,10.52810,0.7824,4.4912,29
7,3,0.9053,6.3510,8.12672,0.7517,3.6056,30
10,9,0.9052,6.7020,9.56246,0.6857,2.6392,10
9,1,0.9051,5.3993,15.04239,0.8693,8.2581,24
9,11,0.9024,5.2649,15.37990,0.8827,8.2581,19
1,3,0.9022,6.4405,6.77404,0.7412,3.5556,18
2,7,0.9022,6.8218,6.21324,0.6633,2.4151,13
3,4,0.9018,5.4962,13.96465,0.8593,8.2581,24
10,3,0.9011,5.8568,12.68048,0.8205,6.7368,26
5,7,0.9005,6.4840,10.58680,0.7350,3.1605,19
5,8,0.8997,5.8351,12.25634,0.8222,6.9189,24
0,0,0.8985,6.5840,6.71002,0.7087,2.9425,24
0,6,0.8985,6.7418,7.08570,0.6789,2.6122,10
3,9,0.8979,6.7035,9.47246,0.6931,2.6947,18
9,10,0.8971,6.5922,9.94605,0.7151,2.9767,19
2,0,0.8927,6.7217,7.05111,0.6825,2.6122,25
4,5,0.8923,6.6450,9.50268,0.6993,2.8132,25
6,4,0.8903,6.5032,8.36727,0.7269,3.1220,34
1,7,0.8898,6.4285,7.06981,0.7365,3.4595,21
0,8,0.8893,6.8120,6.84705,0.6648,2.4381,13
0,10,0.8872,6.8804,6.37705,0.6481,2.3925,10
1,5,0.8872,6.7611,7.64948,0.6709,2.5098,20
0,2,0.8870,6.5552,6.63908,0.7141,3.0843,25
2,1,0.8850,6.2878,8.79474,0.7589,3.7647,27
8,2,0.8850,6.3057,10.18708,0.7599,3.8788,25
10,11,0.8814,6.4352,10.77677,0.7410,3.3247,14
1,6,0.8812,6.6167,7.91587,0.6982,2.7527,28
6,0,0.8763,6.7979,8.10665,0.6643,2.3704,19
5,10,0.8745,6.6977,9.46683,0.6891,2.6392,15
3,6,0.8595,6.8804,8.61614,0.6484,2.2857,7
4,3,0.8590,6.9704,9.08928,0.6242,2.0984,5
2,9,0.8557,6.8797,9.87386,0.6492,2.2857,2
11,0,0.8536,6.7239,6.98040,0.6803,2.5098,11
2,2,0.8508,6.9173,10.53869,0.6448,2.2456,1
0,4,0.8486,6.9803,10.80711,0.6311,2.1513,1
4,7,0.8486,6.9053,9.89765,0.6481,2.2857,1
10,5,0.8398,6.4785,11.77429,0.7369,3.2405,2
0,1,0.0000,6.7809,24.92934,0.6806,2.5600,0
0,3,0.0000,6.8213,20.91483,0.6715,2.4381,0
0,5,0.0000,6.9613,22.83838,0.6382,2.1695,0
1,10,0.0000,6.7267,9.76564,0.6882,2.6947,0
1,11,0.0000,6.9853,17.17059,0.6310,2.1333,0
4,11,0.0000,7.0686,23.90855,0.6089,2.0157,0
11,8,0.0000,7.0267,10.68288,0.6118,2.0157,0
