layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9319,7.1047,17.82935,0.5989,2.0480,1
1,9,0.9319,7.1373,18.25530,0.5891,2.0157,1
3,3,0.7935,6.2919,10.11925,0.7559,3.9385,1
3,11,0.7935,6.3243,10.95561,0.7515,3.6056,1
2,7,0.7691,6.7506,9.95127,0.6839,2.6392,1
3,4,0.7691,6.7823,9.38320,0.6729,2.4381,1
2,2,0.7404,6.9233,5.14472,0.6324,2.1157,1
3,0,0.7404,6.8677,6.32627,0.6422,2.2069,1
0,0,0.0000,7.1834,1.81104,0.5745,1.8686,0
0,1,0.0000,7.4585,5.02951,0.4721,1.4798,0
0,2,0.0000,7.0409,14.00737,0.6165,2.0984,0
0,3,0.0000,6.8935,7.79542,0.6539,2.3925,0
0,4,0.0000,7.3523,3.30366,0.5097,1.5901,0
0,5,0.0000,7.3721,4.74359,0.4934,1.4971,0
0,6,0.0000,7.4785,3.20849,0.4616,1.4463,0
0,7,0.0000,7.1940,6.30101,0.5605,1.7181,0
0,8,0.0000,7.0567,4.48121,0.6027,1.9692,0
0,9,0.0000,6.9054,7.64112,0.6327,2.1157,0
0,10,0.0000,7.1364,13.18798,0.5895,1.9692,0
0,11,0.0000,7.1081,4.20611,0.5808,1.8156,0
1,1,0.0000,7.0698,5.07811,0.6019,2.0157,0
1,2,0.0000,6.8413,5.24856,0.6543,2.2857,0
1,3,0.0000,6.9942,3.88281,0.6172,2.0480,0
1,4,0.0000,7.0496,5.01994,0.5929,1.8824,0
1,5,0.0000,7.1471,3.32702,0.5782,1.8156,0
1,6,0.0000,7.3010,6.63850,0.5316,1.6410,0
1,7,0.0000,7.0236,3.81492,0.6009,1.9542,0
1,8,0.0000,7.3650,4.54306,0.5045,1.5901,0
1,10,0.0000,7.0013,6.07702,0.6168,2.0317,0
1,11,0.0000,6.9803,4.90875,0.6265,2.1157,0
2,0,0.0000,6.9530,6.73003,0.6188,2.0157,0
2,1,0.0000,7.3742,2.95807,0.5035,1.5422,0
2,3,0.0000,6.3979,11.69023,0.7323,3.3684,0
2,4,0.0000,7.0913,4.90011,0.5913,1.8963,0
2,5,0.0000,7.0399,7.16159,0.6029,1.9394,0
2,6,0.0000,6.8219,7.36868,0.6494,2.3063,0
2,8,0.0000,6.7566,6.49736,0.6744,2.5600,0
2,9,0.0000,6.8947,5.24271,0.6240,2.0480,0
2,10,0.0000,7.0519,5.59801,0.6051,2.0000,0
2,11,0.0000,6.9499,8.61650,0.6353,2.2069,0
3,1,0.0000,6.7527,8.71931,0.6667,2.4151,0
3,2,0.0000,6.6002,9.87336,0.7103,2.8444,0
3,5,0.0000,7.0673,5.07062,0.5953,1.9394,0
3,6,0.0000,5.8117,12.91029,0.8188,6.7368,0
3,7,0.0000,5.7866,13.03099,0.8288,5.8182,0
3,8,0.0000,6.7006,6.53239,0.6792,2.5859,0
3,9,0.0000,6.3919,8.47560,0.7436,3.5556,0
3,10,0.0000,7.0462,8.96766,0.6115,2.0317,0
4,0,0.0000,6.4179,10.26795,0.7281,3.3247,0
4,1,0.0000,6.6026,9.11011,0.6976,2.8764,0
4,2,0.0000,6.7596,6.03993,0.6691,2.4615,0
4,3,0.0000,6.5070,8.85715,0.7104,3.0843,0
4,4,0.0000,6.5002,9.13627,0.7144,3.0476,0
4,5,0.0000,6.9616,5.91692,0.6160,1.9692,0
4,6,0.0000,5.9945,11.20067,0.7990,5.0196,0
4,7,0.0000,6.8141,9.43212,0.6572,2.3063,0
4,8,0.0000,6.9735,4.79452,0.6180,2.0984,0
4,9,0.0000,5.8437,12.02527,0.8074,7.3143,0
4,10,0.0000,6.8341,6.31718,0.6444,2.2069,0
4,11,0.0000,6.6298,4.88659,0.6898,2.9091,0
5,0,0.0000,6.5168,7.69081,0.7231,3.3247,0
5,1,0.0000,6.5373,9.83193,0.7161,3.3247,0
5,2,0.0000,6.6971,6.19181,0.6875,2.6947,0
5,3,0.0000,6.7126,8.86480,0.6887,2.7234,0
5,4,0.0000,6.7614,8.67545,0.6749,2.5859,0
5,5,0.0000,6.3963,11.02648,0.7477,4.0000,0
5,6,0.0000,6.2109,12.37412,0.7793,4.7407,0
5,7,0.0000,6.0848,16.63386,0.7954,5.8182,0
5,8,0.0000,6.8050,7.03391,0.6637,2.5098,0
5,9,0.0000,6.9367,4.47315,0.6333,2.3063,0
5,10,0.0000,6.4898,9.67097,0.7319,3.4133,0
5,11,0.0000,5.9542,17.63668,0.8141,6.4000,0
