layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.28240,3.08688,3.19552,1.3537,7.1595,0.0000,0.5733,0.05930,0.5000
1,12,7.16302,3.31732,3.84571,1.2413,7.0365,0.0000,0.6123,0.04647,0.4714
2,12,6.67055,3.55564,3.11490,1.2180,6.8602,0.0000,0.6464,0.03693,0.3727
3,12,8.72499,4.40580,4.31919,1.0849,6.6447,0.0000,0.6894,0.03020,0.3727
4,12,7.01157,3.66843,3.34314,1.1868,6.6410,0.0000,0.6898,0.02991,0.4330
5,12,10.26166,6.66837,3.59330,2.0303,6.6041,0.0000,0.7076,0.02765,0.0000
