layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
4,9,0.9004,6.2671,9.21792,0.7657,4.0000,29
7,9,0.8998,6.0564,11.82729,0.7941,5.2245,27
9,10,0.8993,6.4878,11.68565,0.7347,3.1220,14
10,9,0.8993,6.6045,10.65505,0.7110,2.8444,16
8,0,0.8992,5.7663,12.67863,0.8279,7.7576,20
1,6,0.8982,6.5568,8.71732,0.7177,2.9425,20
8,11,0.8980,5.9884,12.36800,0.8066,5.0196,25
5,9,0.8970,5.3693,14.48127,0.8728,8.2581,29
9,3,0.8956,6.8929,9.45682,0.6484,2.3063,8
0,9,0.8946,6.4565,6.57206,0.7294,3.5556,11
1,7,0.8946,6.3139,7.63442,0.7564,4.2667,12
3,9,0.8933,6.8295,9.24126,0.6629,2.4381,12
0,2,0.8931,6.6438,6.74920,0.6956,2.7527,17
2,9,0.8897,6.8730,8.41915,0.6472,2.2655,6
0,10,0.8894,6.8176,6.24439,0.6607,2.4615,16
0,11,0.8894,6.6757,5.95737,0.6889,2.8444,14
4,6,0.8889,6.1964,9.35683,0.7760,4.1290,24
7,3,0.8865,6.5373,9.57370,0.7239,3.0476,23
9,7,0.8846,6.0657,12.12229,0.7919,5.0196,25
10,5,0.8825,6.4415,11.00388,0.7403,3.2405,18
6,0,0.8806,6.7429,7.32532,0.6706,2.4151,24
3,6,0.8784,6.9747,7.78355,0.6196,2.0317,13
2,3,0.8772,6.6742,9.55158,0.6945,2.6667,4
2,0,0.8741,6.7830,7.64196,0.6726,2.4854,21
2,4,0.8645,6.9807,9.84254,0.6212,2.0813,4
0,0,0.8635,6.7394,6.56907,0.6775,2.5347,18
3,2,0.8597,6.9275,11.30012,0.6397,2.1695,1
4,3,0.8592,6.8585,8.41898,0.6575,2.3925,4
6,4,0.8542,6.7276,8.51407,0.6831,2.5600,17
0,6,0.8516,6.7157,6.51415,0.6788,2.4854,9
9,8,0.8508,6.4571,10.94244,0.7390,3.3247,17
11,0,0.8380,6.8688,6.28710,0.6475,2.2857,9
0,8,0.8256,6.9907,7.75784,0.6181,2.0984,5
0,1,0.0000,6.7509,22.52498,0.6874,2.6392,0
0,3,0.0000,6.8502,18.44867,0.6654,2.4381,0
0,4,0.0000,6.9874,8.67836,0.6264,2.1333,0
0,5,0.0000,6.9766,20.61623,0.6323,2.1157,0
1,10,0.0000,6.7171,9.83054,0.6906,2.7234,0
1,11,0.0000,6.9772,15.35990,0.6321,2.1513,0
4,7,0.0000,6.9441,9.59403,0.6372,2.1695,0
4,11,0.0000,7.0705,23.98987,0.6083,2.0157,0
11,8,0.0000,6.9710,11.62244,0.6277,2.1157,0
