i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,sound,tree,N,0.9957,0.9954,479.4242,4037.5357
0,2,sound,sound,Y,0.9993,0.9991,1301.0519,8135.1385
0,3,sound,tree,N,0.9950,0.9939,258.6581,1911.9792
1,2,tree,sound,N,0.9962,0.9961,821.6277,4097.6028
1,3,tree,tree,Y,0.9979,0.9971,220.7661,2125.5566
2,3,sound,tree,N,0.9958,0.9951,1042.3938,6223.1593
