layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.8932,7.3397,22.68036,0.5228,1.7067,1
1,9,0.8932,7.3322,21.98974,0.5253,1.7067,1
5,0,0.8462,6.5733,10.54451,0.7134,3.1605,2
5,5,0.8462,6.5556,9.42445,0.7147,3.0843,2
5,2,0.8303,6.6848,8.18826,0.6904,2.6667,2
5,8,0.8099,6.8519,7.89598,0.6529,2.3273,1
5,6,0.7932,6.3597,11.80419,0.7558,4.0000,1
2,7,0.7879,6.7496,10.39575,0.6776,2.5859,1
3,11,0.7879,6.6375,10.07192,0.6939,2.7527,2
3,1,0.7849,6.8929,8.90960,0.6440,2.2456,1
3,2,0.7849,6.7222,9.86649,0.6703,2.4854,1
3,3,0.7768,6.6169,10.12531,0.6988,2.8132,1
3,9,0.7768,6.6245,8.76708,0.6952,2.7826,3
4,3,0.7749,6.6676,8.30991,0.6811,2.6392,1
2,5,0.7724,6.9687,10.41883,0.6328,2.1880,1
2,11,0.7724,7.0245,10.56461,0.6151,2.0480,1
2,10,0.7600,7.0617,7.19865,0.6057,2.0480,1
3,0,0.7600,6.8630,6.58233,0.6459,2.1880,1
0,0,0.0000,7.3710,3.14542,0.5090,1.5610,0
0,1,0.0000,7.6450,7.62240,0.3807,1.2736,0
0,2,0.0000,7.2233,17.66888,0.5630,1.8286,0
0,3,0.0000,7.1019,11.10375,0.5994,1.9542,0
0,4,0.0000,7.5042,3.96972,0.4506,1.3989,0
0,5,0.0000,7.4318,5.63132,0.4840,1.4713,0
0,6,0.0000,7.5323,4.61815,0.4377,1.3838,0
0,7,0.0000,7.3267,6.65680,0.5242,1.5610,0
0,8,0.0000,6.9635,5.77350,0.6276,2.0984,0
0,9,0.0000,7.2898,7.42715,0.5290,1.5802,0
0,10,0.0000,7.3352,19.11717,0.5245,1.6954,0
0,11,0.0000,7.1838,4.57975,0.5693,1.7534,0
1,1,0.0000,7.3711,5.86694,0.5087,1.5901,0
1,2,0.0000,6.8912,5.03255,0.6502,2.2655,0
1,3,0.0000,7.0062,4.49444,0.6255,2.1695,0
1,4,0.0000,7.2075,5.21240,0.5599,1.7067,0
1,5,0.0000,7.2035,3.84141,0.5684,1.7655,0
1,6,0.0000,7.3466,7.28667,0.5165,1.5610,0
1,7,0.0000,7.2076,4.26809,0.5587,1.6623,0
1,8,0.0000,7.3002,5.27887,0.5346,1.7067,0
1,10,0.0000,7.2187,7.20029,0.5652,1.8156,0
1,11,0.0000,7.1481,5.02664,0.5837,1.8824,0
2,0,0.0000,6.3102,9.42597,0.7421,3.8209,0
2,1,0.0000,7.1728,4.17911,0.5716,1.8551,0
2,2,0.0000,7.0692,5.94191,0.5953,1.8824,0
2,3,0.0000,5.9267,13.10829,0.8056,6.0952,0
2,4,0.0000,6.7948,6.51132,0.6561,2.2456,0
2,6,0.0000,6.9404,9.70751,0.6318,2.2456,0
2,8,0.0000,6.5272,7.73644,0.7127,3.0476,0
2,9,0.0000,6.6018,7.21121,0.6896,2.6947,0
3,4,0.0000,7.2509,10.93342,0.5545,1.7778,0
3,5,0.0000,7.0663,5.24052,0.5960,1.9104,0
3,6,0.0000,6.0584,12.67199,0.7919,5.0196,0
3,7,0.0000,5.9343,12.31346,0.8075,5.8182,0
3,8,0.0000,6.5592,7.38717,0.7164,3.0476,0
3,10,0.0000,6.8794,12.31984,0.6555,2.4151,0
4,0,0.0000,6.1275,10.72052,0.7754,4.7407,0
4,1,0.0000,6.8894,8.55059,0.6366,2.1513,0
4,2,0.0000,7.0179,5.64454,0.6112,1.9248,0
4,4,0.0000,6.3693,10.07247,0.7337,3.5556,0
4,5,0.0000,7.0731,5.17753,0.5974,1.9394,0
4,6,0.0000,6.0523,11.42409,0.7807,5.9535,0
4,7,0.0000,6.4754,10.49901,0.7321,3.5068,0
4,8,0.0000,7.0624,5.57000,0.5944,1.8551,0
4,9,0.0000,5.8189,12.76548,0.8141,7.5294,0
4,10,0.0000,7.0887,5.47805,0.5959,1.9248,0
4,11,0.0000,6.7894,5.88527,0.6587,2.3273,0
5,1,0.0000,6.5100,13.68536,0.7288,3.4595,0
5,3,0.0000,6.9363,9.82990,0.6380,2.2069,0
5,4,0.0000,6.4498,16.70871,0.7363,3.6056,0
5,7,0.0000,6.1496,19.00528,0.7854,5.5652,0
5,9,0.0000,6.6719,7.74029,0.6930,2.7527,0
5,10,0.0000,6.5428,12.72153,0.7219,3.2405,0
5,11,0.0000,6.2877,16.41233,0.7635,4.4912,0
