layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9003,7.1412,18.91373,0.5879,2.0000,1
2,9,0.9003,7.1368,18.57649,0.5891,2.0000,1
5,1,0.8330,5.7469,13.73238,0.8332,6.5641,1
5,6,0.8330,5.9272,12.83265,0.8070,5.6889,1
11,1,0.8165,6.0556,11.46869,0.7959,5.3333,1
11,6,0.8165,6.1690,10.47336,0.7799,4.8302,1
4,11,0.8073,6.8653,8.75786,0.6478,2.2456,2
7,2,0.8073,6.8299,7.74387,0.6633,2.3925,3
9,0,0.8014,6.6542,8.59871,0.6828,2.6122,1
9,7,0.8014,6.7015,9.61071,0.6720,2.4151,1
10,4,0.7923,6.7029,11.18677,0.6873,2.6947,1
10,7,0.7923,6.7976,10.31368,0.6707,2.5600,1
6,3,0.7885,6.2001,12.00465,0.7788,4.0635,1
7,11,0.7885,6.3151,12.25863,0.7631,4.0000,1
5,0,0.7819,6.7045,8.27885,0.6886,2.6392,2
5,2,0.7789,6.9325,6.33485,0.6311,2.0984,1
9,4,0.7789,6.9958,6.27519,0.6209,2.1513,1
2,3,0.7785,7.1436,4.07415,0.5730,1.7655,1
2,7,0.7785,7.1625,4.31803,0.5647,1.7902,1
6,2,0.7687,6.8058,8.63535,0.6647,2.3925,1
8,4,0.7687,6.8221,7.91264,0.6618,2.3704,1
9,6,0.7584,6.1335,9.23571,0.7772,4.4912,1
11,3,0.7584,6.3710,9.61086,0.7417,3.8788,1
7,1,0.7553,6.9569,7.78017,0.6269,2.0984,1
4,5,0.7455,6.9317,8.20558,0.6370,2.2261,1
5,11,0.7455,6.8501,9.01080,0.6602,2.3925,1
0,0,0.0000,7.1642,1.79734,0.5801,1.9394,0
0,1,0.0000,7.4271,4.02401,0.4896,1.5148,0
0,2,0.0000,7.0294,7.06647,0.6159,2.1513,0
0,3,0.0000,6.8037,6.88656,0.6670,2.4381,0
0,4,0.0000,7.3788,2.76401,0.5031,1.5706,0
0,5,0.0000,7.3828,4.30386,0.4977,1.5148,0
0,6,0.0000,7.3874,2.50812,0.5050,1.5422,0
0,7,0.0000,7.4490,3.05573,0.4685,1.4713,0
0,8,0.0000,7.2326,2.71199,0.5586,1.7297,0
0,9,0.0000,7.3709,2.71635,0.5019,1.5422,0
0,10,0.0000,6.8834,9.50325,0.6560,2.4615,0
0,11,0.0000,7.2444,3.90373,0.5444,1.7181,0
1,0,0.0000,7.0709,4.50044,0.6084,2.1157,0
1,1,0.0000,7.1196,8.13211,0.5939,1.9542,0
1,2,0.0000,7.2388,5.11835,0.5505,1.6954,0
1,3,0.0000,6.6661,6.84403,0.6839,2.6392,0
1,4,0.0000,7.0799,8.97184,0.6051,2.0157,0
1,5,0.0000,7.1403,3.70954,0.5812,1.8551,0
1,6,0.0000,6.1641,13.12065,0.7825,3.8788,0
1,7,0.0000,7.0806,5.32906,0.5840,1.8156,0
1,8,0.0000,7.1691,2.34195,0.5717,1.7902,0
1,9,0.0000,6.8702,3.89001,0.6452,2.2069,0
1,10,0.0000,6.9803,5.48833,0.6111,2.0157,0
1,11,0.0000,7.3688,4.09239,0.5021,1.4884,0
2,1,0.0000,6.7679,6.89524,0.6732,2.5600,0
2,2,0.0000,6.7891,6.75338,0.6611,2.4151,0
2,4,0.0000,6.9421,5.63475,0.6196,2.0157,0
2,5,0.0000,7.2974,3.25811,0.5294,1.6101,0
2,6,0.0000,7.3217,6.94276,0.5250,1.6203,0
2,8,0.0000,7.3928,3.75149,0.4917,1.4713,0
2,10,0.0000,7.0011,5.85688,0.6157,2.0317,0
2,11,0.0000,7.1403,4.86022,0.5736,1.8824,0
3,0,0.0000,7.1058,6.58018,0.5955,1.9248,0
3,1,0.0000,7.1776,3.65918,0.5637,1.7534,0
3,2,0.0000,7.2403,3.97928,0.5502,1.7067,0
3,3,0.0000,7.0383,5.11147,0.6139,2.0157,0
3,4,0.0000,7.3428,3.44320,0.5155,1.5706,0
3,5,0.0000,7.0729,10.76435,0.6063,2.1333,0
3,6,0.0000,7.2879,3.11190,0.5265,1.5706,0
3,7,0.0000,7.1930,3.76070,0.5619,1.7655,0
3,8,0.0000,7.3457,3.92327,0.5119,1.5802,0
3,9,0.0000,6.9999,9.31188,0.6235,2.0813,0
3,10,0.0000,7.4832,4.53788,0.4651,1.4302,0
3,11,0.0000,7.0386,5.22889,0.6058,1.9692,0
4,0,0.0000,6.6982,7.98014,0.6750,2.5347,0
4,1,0.0000,7.3439,3.00468,0.5209,1.6623,0
4,2,0.0000,6.9138,5.90692,0.6325,2.1695,0
4,3,0.0000,6.6787,11.11515,0.6849,2.7234,0
4,4,0.0000,7.2771,4.74885,0.5370,1.6732,0
4,6,0.0000,6.8228,7.37671,0.6495,2.2857,0
4,7,0.0000,6.7760,9.64920,0.6689,2.4381,0
4,8,0.0000,6.8537,6.70889,0.6498,2.3704,0
4,9,0.0000,6.9923,5.38554,0.6123,2.0645,0
4,10,0.0000,6.9734,7.14395,0.6275,2.1695,0
5,3,0.0000,6.9165,6.44334,0.6439,2.3063,0
5,4,0.0000,7.1690,4.61038,0.5653,1.7415,0
5,5,0.0000,6.5271,9.82692,0.7159,3.0476,0
5,7,0.0000,6.7491,9.45582,0.6769,2.5600,0
5,8,0.0000,6.9323,6.72350,0.6270,2.1157,0
5,9,0.0000,6.9270,10.28967,0.6443,2.2655,0
5,10,0.0000,6.7575,7.74794,0.6796,2.6122,0
6,0,0.0000,7.0282,8.66739,0.6079,2.0000,0
6,1,0.0000,7.0515,6.44193,0.6033,1.9394,0
6,4,0.0000,6.9462,8.01194,0.6354,2.2456,0
6,5,0.0000,7.1114,7.54707,0.5906,1.9394,0
6,6,0.0000,6.4774,10.19660,0.7293,3.2821,0
6,7,0.0000,7.0369,5.59233,0.6026,1.9542,0
6,8,0.0000,6.7589,7.45049,0.6777,2.6667,0
6,9,0.0000,6.4944,8.61308,0.7246,3.0843,0
6,10,0.0000,6.6781,9.82253,0.6939,2.7826,0
6,11,0.0000,6.9794,10.77751,0.6312,2.2069,0
7,0,0.0000,6.9807,6.97878,0.6205,2.0984,0
7,3,0.0000,5.9491,11.31213,0.8059,5.2245,0
7,4,0.0000,6.5196,10.49570,0.7243,3.0843,0
7,5,0.0000,7.1473,4.06481,0.5712,1.8028,0
7,6,0.0000,5.8361,12.16824,0.8164,6.5641,0
