layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
8,11,0.9685,5.6559,13.75085,0.8413,7.3143,35
9,6,0.9685,5.4634,15.36754,0.8651,7.7576,24
8,0,0.9662,5.7718,11.97246,0.8235,7.3143,22
11,1,0.9662,5.8794,11.38390,0.8110,6.0952,20
4,10,0.9622,5.6202,14.56677,0.8463,7.3143,35
11,5,0.9622,5.7189,13.97505,0.8374,6.7368,35
10,0,0.9586,5.6634,14.47466,0.8411,7.1111,35
10,6,0.9586,5.7347,13.77445,0.8330,6.4000,34
10,1,0.9585,5.5855,14.76920,0.8506,7.5294,34
10,10,0.9585,5.4492,15.22969,0.8668,7.7576,23
11,4,0.9565,5.8047,10.51515,0.8215,7.1111,12
9,11,0.9544,5.4395,15.13797,0.8670,8.0000,23
10,8,0.9544,5.4502,15.15685,0.8663,8.0000,23
7,10,0.9543,5.5480,15.12717,0.8562,7.3143,31
7,7,0.9497,5.7873,13.88876,0.8273,6.0952,30
9,5,0.9497,5.9949,12.40300,0.7949,5.4468,26
9,1,0.9460,5.6856,14.18455,0.8380,7.3143,35
1,1,0.9452,6.5748,7.63053,0.7119,3.1605,28
1,2,0.9452,6.4847,7.05748,0.7303,3.3247,20
5,1,0.9432,5.4799,15.79443,0.8644,7.5294,22
7,2,0.9432,5.6017,15.31629,0.8504,6.9189,30
10,2,0.9428,5.5924,14.09419,0.8509,7.3143,34
5,0,0.9424,6.1057,13.18550,0.7948,4.4138,11
6,10,0.9423,5.5391,14.78128,0.8560,7.7576,31
8,6,0.9423,5.6350,14.48380,0.8467,7.3143,35
3,0,0.9416,5.9492,13.69680,0.8052,5.1200,20
10,7,0.9416,5.9463,12.80842,0.8004,5.5652,28
4,4,0.9391,6.1929,10.70977,0.7737,4.2667,23
5,11,0.9391,5.9948,11.61970,0.8007,4.9231,25
6,9,0.9390,5.4782,15.52069,0.8646,7.5294,24
2,7,0.9389,6.7675,6.46489,0.6764,2.6122,17
2,10,0.9389,6.6024,6.84147,0.7096,2.9425,23
2,11,0.9386,6.0059,10.31997,0.7983,5.0196,18
6,5,0.9386,6.1651,10.32691,0.7770,4.1967,21
8,3,0.9384,5.8213,13.52365,0.8221,6.0952,31
9,4,0.9384,5.7438,14.28842,0.8321,6.7368,30
5,5,0.9373,5.8085,13.98192,0.8245,5.9535,29
2,6,0.9365,5.9109,12.10932,0.8132,5.4468,26
8,9,0.9351,5.9860,11.40676,0.8022,5.1200,23
3,3,0.9333,6.3428,11.37155,0.7523,3.6056,12
11,6,0.9328,5.4931,14.75514,0.8615,7.7576,26
7,5,0.9296,6.0109,10.84316,0.7943,5.6889,24
1,8,0.9295,6.2866,7.84589,0.7606,3.6571,20
3,1,0.9295,6.4073,8.96568,0.7406,3.2821,24
7,11,0.9284,5.7003,14.79765,0.8376,6.7368,32
9,8,0.9282,5.6565,14.40544,0.8434,6.9189,35
9,9,0.9279,5.4747,15.22118,0.8644,7.5294,25
1,4,0.9277,6.3205,7.62724,0.7568,3.8209,16
6,4,0.9277,6.5163,8.80944,0.7197,2.9091,26
0,7,0.9276,6.7595,6.90651,0.6767,2.5600,20
8,1,0.9274,5.6127,14.76175,0.8494,7.3143,34
6,6,0.9268,5.7713,13.50169,0.8263,6.7368,33
11,7,0.9243,5.9746,11.86909,0.8006,5.5652,28
11,9,0.9236,5.5967,14.22885,0.8493,7.5294,35
7,6,0.9232,5.7783,13.13185,0.8288,6.4000,36
7,1,0.9223,5.9648,12.67196,0.8062,5.1200,28
2,5,0.9210,6.8384,7.36985,0.6540,2.3704,20
1,5,0.9204,6.4650,8.76703,0.7313,3.2000,24
10,3,0.9200,5.8158,12.33220,0.8208,6.2439,27
5,10,0.9195,6.2566,11.18838,0.7628,3.8788,14
7,8,0.9190,6.5362,9.76885,0.7207,3.0118,22
9,10,0.9190,6.7798,8.72484,0.6664,2.4151,19
1,9,0.9189,6.1373,9.31023,0.7838,4.1967,12
5,8,0.9177,6.3071,11.46950,0.7560,3.4595,13
8,10,0.9177,6.0866,10.83679,0.7856,4.4138,22
9,0,0.9173,6.0478,12.32202,0.7952,4.8302,24
11,10,0.9169,6.5070,8.32587,0.7216,2.7826,28
9,7,0.9168,6.1705,10.65680,0.7776,4.0000,20
6,2,0.9166,5.7612,12.32811,0.8268,6.7368,26
8,2,0.9166,5.9552,11.28929,0.7986,5.0196,23
9,2,0.9140,5.7917,13.48419,0.8260,6.5641,32
2,1,0.9138,6.0042,11.56642,0.7986,5.1200,26
8,4,0.9133,6.5910,10.05126,0.7108,2.9425,22
3,4,0.9132,5.5124,14.52248,0.8578,8.2581,27
5,9,0.9132,5.5195,14.25987,0.8587,8.0000,27
7,3,0.9123,6.4770,9.32435,0.7304,3.2000,24
0,6,0.9120,6.8430,6.90792,0.6532,2.4381,20
6,1,0.9118,5.7751,14.09507,0.8300,6.5641,28
4,1,0.9113,6.5096,9.00987,0.7205,3.0118,28
7,4,0.9113,6.4699,10.44931,0.7306,3.2000,19
4,2,0.9111,5.8964,11.79621,0.8117,5.5652,22
4,8,0.9090,5.8138,12.93818,0.8252,6.0952,35
6,11,0.9085,6.7436,8.05904,0.6777,2.5098,21
8,8,0.9077,6.4103,9.33309,0.7351,3.2000,26
6,3,0.9067,5.8993,11.81771,0.8168,5.2245,23
11,2,0.9060,5.5346,14.22513,0.8569,7.7576,30
2,0,0.9056,6.8796,7.04093,0.6438,2.2069,20
3,11,0.9056,6.9628,8.57684,0.6248,2.1157,14
1,3,0.9044,6.3314,7.03280,0.7608,3.7647,11
2,8,0.9041,6.7718,7.50803,0.6751,2.5347,25
1,0,0.9035,6.9164,7.85378,0.6330,2.1695,17
7,0,0.9033,6.9855,10.60434,0.6253,2.0813,2
8,7,0.9033,6.7636,10.20159,0.6754,2.4854,2
4,6,0.9013,6.3687,8.43931,0.7484,3.4595,26
6,7,0.9013,6.4982,9.45625,0.7251,3.0843,25
11,11,0.8995,6.4374,9.10487,0.7351,3.1605,26
3,10,0.8978,6.4289,10.05205,0.7389,3.3247,25
5,7,0.8968,6.4250,10.84782,0.7461,3.4595,17
11,3,0.8962,6.6855,7.52675,0.6914,2.5859,23
2,3,0.8957,6.8610,8.26291,0.6503,2.3273,13
4,9,0.8948,6.4439,8.48454,0.7328,3.2405,28
10,4,0.8937,6.2485,11.22864,0.7623,3.7101,15
6,8,0.8936,6.7318,9.67252,0.6793,2.4615,13
7,9,0.8909,6.2822,10.13029,0.7553,3.9385,23
8,5,0.8909,6.4139,8.66177,0.7403,3.3684,25
1,7,0.8903,6.2822,7.85629,0.7631,3.8209,20
0,2,0.8902,6.5247,6.42797,0.7239,3.0118,21
0,9,0.8902,6.5374,5.87133,0.7228,3.3247,12
2,9,0.8900,6.9880,8.31592,0.6166,2.0984,10
3,7,0.8900,7.1431,9.72171,0.5837,1.8551,4
3,8,0.8858,6.7388,7.91678,0.6828,2.6667,24
9,3,0.8858,6.9031,8.16891,0.6473,2.2261,8
3,6,0.8844,6.9808,7.31011,0.6199,2.0813,11
0,0,0.8838,6.6574,6.90292,0.6962,2.7234,25
5,4,0.8815,6.8665,8.96747,0.6548,2.3704,9
1,6,0.8797,6.6570,7.84420,0.6968,2.6667,34
0,11,0.8782,6.6861,5.94915,0.6947,2.9425,14
10,11,0.8774,6.5112,11.53187,0.7284,3.2000,5
2,2,0.8734,6.9752,10.63405,0.6318,2.2261,3
4,5,0.8717,6.9287,9.56110,0.6391,2.2857,5
10,9,0.8699,6.9468,8.97020,0.6313,2.0984,7
3,9,0.8694,6.6430,12.41626,0.7098,2.8764,1
4,0,0.8694,6.5287,11.01192,0.7253,3.1220,1
10,5,0.8689,6.3705,10.66267,0.7490,3.3247,19
2,4,0.8688,6.6087,9.27283,0.7039,2.8444,24
3,5,0.8679,6.2440,9.19552,0.7636,3.5556,23
5,3,0.8669,6.4079,7.08554,0.7415,3.4133,15
0,10,0.8579,6.6805,6.32782,0.7009,3.0118,17
11,0,0.8579,6.8137,6.85462,0.6658,2.4854,2
4,3,0.8559,6.6101,8.49959,0.6995,2.8444,17
6,0,0.8420,6.6999,7.63043,0.6835,2.6667,19
5,2,0.8318,6.7466,7.98888,0.6839,2.6122,15
3,2,0.8180,7.0548,10.54648,0.6104,1.9692,1
0,1,0.0000,6.2823,23.82760,0.7680,4.1290,0
0,3,0.0000,6.3406,19.59804,0.7602,4.1290,0
0,4,0.0000,6.9628,12.88719,0.6325,2.1157,0
0,5,0.0000,6.2527,21.91824,0.7717,4.4138,0
0,8,0.0000,6.7622,8.13012,0.6854,2.6122,0
1,10,0.0000,6.6547,9.76209,0.6979,3.0476,0
1,11,0.0000,6.4136,17.49632,0.7457,3.6056,0
4,7,0.0000,6.6391,10.89150,0.7028,2.8132,0
4,11,0.0000,7.2634,23.90245,0.5488,1.8156,0
5,6,0.0000,6.7879,12.00162,0.6708,2.4381,0
11,8,0.0000,7.0154,11.81758,0.6144,1.9845,0
