layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,53.948,1.0000,0.00005,0.00848,0.9744
0,0,0.20,42.840,0.9997,0.00062,0.03048,0.9744
0,0,0.30,38.168,0.9990,0.00164,0.05220,0.9487
0,0,0.40,34.688,0.9978,0.00329,0.07792,0.9231
0,0,0.50,31.648,0.9955,nan,0.11058,0.8022
0,1,0.10,60.275,1.0000,0.00022,0.01015,1.0000
0,1,0.20,48.123,0.9997,nan,0.04113,0.9487
0,1,0.30,41.927,0.9989,nan,0.08394,0.8974
0,1,0.40,37.272,0.9968,nan,0.14345,0.7445
0,1,0.50,33.468,0.9924,nan,0.22227,0.6749
0,2,0.10,65.170,1.0000,nan,0.00544,1.0000
0,2,0.20,54.736,1.0000,0.00251,0.01807,0.9744
0,2,0.30,50.045,0.9999,nan,0.03101,0.8974
0,2,0.40,44.518,0.9997,nan,0.05859,0.8718
0,2,0.50,41.185,0.9993,nan,0.08599,0.8718
0,3,0.10,73.111,1.0000,0.00006,0.00226,1.0000
0,3,0.20,62.598,1.0000,0.00053,0.00757,1.0000
0,3,0.30,57.383,1.0000,0.00144,0.01380,1.0000
0,3,0.40,51.990,0.9999,nan,0.02568,0.9487
0,3,0.50,47.871,0.9998,0.00683,0.04126,0.9487
0,4,0.10,59.560,1.0000,0.00009,0.01116,0.9744
0,4,0.20,49.214,0.9997,0.00102,0.03671,0.8974
0,4,0.30,44.356,0.9990,0.00334,0.06422,0.8718
0,4,0.40,40.843,0.9978,0.00763,0.09624,0.7949
0,4,0.50,37.559,0.9953,nan,0.14046,0.7326
0,5,0.10,57.183,0.9999,0.00031,0.01573,0.9487
0,5,0.20,47.411,0.9995,0.00264,0.04846,0.8791
0,5,0.30,42.915,0.9987,0.00687,0.08132,0.8535
0,5,0.40,38.527,0.9963,nan,0.13477,0.8205
0,5,0.50,35.218,0.9921,nan,0.19728,0.7253
0,6,0.10,51.837,1.0000,nan,0.01238,0.9231
