i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,device,animal,N,0.6313,0.6178,8.8656,15.4737
0,2,device,device,Y,0.6855,0.6763,5.8684,54.6293
0,3,device,animal,N,0.5543,0.5423,12.7227,0.2407
1,2,animal,device,N,0.4992,0.4808,14.7340,39.1556
1,3,animal,animal,Y,0.7753,0.7630,3.8570,15.2330
2,3,device,animal,N,0.4853,0.4802,18.5911,54.3886
