anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
pen,coif2,4,2,0.6810,0.3687,0.3123,0.6828,0.3577,0.3250,15.0567,11.2762,96.6998,64.6111
