layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9780,5.2163,12.26090,0.8836,10.2400,20
10,6,0.9780,5.2691,12.64476,0.8691,11.6364,22
10,2,0.9693,4.6911,14.34100,0.9042,16.0000,17
10,10,0.9693,4.4841,14.67185,0.9187,16.0000,15
7,0,0.9597,6.2668,9.90053,0.7699,3.4133,17
8,7,0.9597,6.4641,9.43786,0.7362,2.9425,14
6,10,0.9587,4.4176,14.77905,0.9205,16.0000,14
8,1,0.9587,4.2230,15.59808,0.9293,16.0000,9
10,7,0.9567,5.2944,11.80599,0.8692,11.1304,24
11,6,0.9543,4.5651,14.30975,0.9115,16.0000,20
9,6,0.9542,4.6289,14.74522,0.9111,16.0000,19
4,2,0.9535,5.0895,12.73450,0.8811,16.0000,17
6,2,0.9535,4.8990,12.47018,0.8925,16.0000,10
3,10,0.9529,5.7144,10.04501,0.8306,5.5652,21
6,5,0.9529,5.5517,9.43019,0.8410,7.5294,15
10,8,0.9503,4.4840,15.02910,0.9170,16.0000,15
1,8,0.9503,5.6724,8.15602,0.8330,5.8182,16
1,9,0.9503,5.5353,9.46923,0.8501,7.5294,15
7,6,0.9493,5.2737,11.97167,0.8612,14.2222,24
9,8,0.9493,5.4569,11.56368,0.8539,8.5333,22
8,11,0.9475,5.3664,11.72659,0.8639,9.8462,23
1,1,0.9471,6.1894,7.14430,0.7641,3.3684,26
1,2,0.9471,6.1579,6.76126,0.7687,3.4133,20
3,1,0.9446,5.6773,9.68519,0.8370,6.5641,23
6,11,0.9434,6.0179,9.12444,0.7923,4.0635,25
7,4,0.9434,5.8993,9.75868,0.8132,4.8302,23
5,5,0.9433,4.7080,14.54645,0.9057,16.0000,16
7,7,0.9433,4.5389,14.71720,0.9127,16.0000,19
11,9,0.9432,4.4261,14.98738,0.9186,16.0000,14
8,9,0.9411,5.6284,10.55478,0.8341,6.5641,20
9,2,0.9411,5.5585,11.94152,0.8522,7.3143,15
10,1,0.9393,4.4778,14.95064,0.9167,16.0000,15
2,11,0.9373,5.4349,9.65289,0.8515,9.1429,12
5,3,0.9341,5.9047,8.15027,0.8039,4.4912,24
8,5,0.9341,5.9946,8.47938,0.7953,4.1290,22
2,6,0.9340,5.4816,10.82847,0.8554,8.5333,23
7,2,0.9328,4.1480,15.79415,0.9323,16.0000,6
7,10,0.9328,4.3551,15.40374,0.9244,16.0000,15
11,3,0.9320,5.8437,9.47175,0.8138,5.0196,21
11,11,0.9320,5.9335,8.88730,0.7968,4.5714,23
5,2,0.9314,5.9227,8.88065,0.8055,4.6545,23
8,6,0.9310,4.8065,13.92704,0.8976,16.0000,13
9,4,0.9310,4.7363,14.57820,0.9064,16.0000,13
3,3,0.9294,6.2490,10.32342,0.7752,3.6056,14
0,7,0.9291,6.3669,6.81924,0.7377,2.9425,18
2,3,0.9291,6.3330,7.85799,0.7483,3.0118,21
3,8,0.9291,6.3332,8.83202,0.7600,3.1605,14
2,4,0.9286,6.3178,7.76806,0.7579,3.2821,27
5,1,0.9286,4.1160,15.90445,0.9346,16.0000,6
9,9,0.9284,4.3494,15.34562,0.9240,16.0000,15
6,1,0.9278,4.7362,14.08049,0.9000,16.0000,14
11,5,0.9264,4.8584,13.98879,0.9025,15.0588,14
4,8,0.9259,5.2994,11.47507,0.8595,13.4737,23
4,10,0.9259,5.0740,12.76399,0.8787,16.0000,17
5,6,0.9253,5.3637,13.27739,0.8649,8.2581,15
7,1,0.9253,5.2639,12.98653,0.8655,12.8000,20
8,3,0.9252,5.3399,12.39073,0.8618,11.1304,22
4,4,0.9249,5.3845,11.32515,0.8550,10.6667,24
6,9,0.9241,4.2124,15.67147,0.9301,16.0000,9
2,5,0.9238,6.4956,7.82251,0.7236,2.8764,17
9,5,0.9238,5.6232,10.74578,0.8384,6.7368,21
11,2,0.9236,4.7982,13.60250,0.9010,16.0000,13
6,8,0.9232,6.1016,8.76223,0.7877,3.7101,28
11,10,0.9229,5.7819,9.24754,0.8205,5.2245,24
9,3,0.9228,6.4299,8.54808,0.7415,3.1220,20
9,0,0.9224,5.6164,11.29763,0.8526,6.4000,14
6,6,0.9216,5.2483,11.71805,0.8678,13.4737,22
8,0,0.9216,5.1376,12.15488,0.8771,14.2222,20
4,1,0.9210,6.1298,8.35089,0.7718,3.4595,30
8,4,0.9204,6.2509,8.98074,0.7606,3.3247,23
5,4,0.9195,6.3018,7.89120,0.7606,3.3684,30
3,0,0.9164,5.0741,14.17804,0.8872,14.2222,6
4,9,0.9153,6.0128,8.00065,0.7893,4.0635,27
11,7,0.9153,5.3814,12.20050,0.8500,12.1905,23
0,11,0.9149,6.2130,5.81298,0.7562,3.1605,14
2,10,0.9149,6.3136,6.19459,0.7399,2.9767,16
8,10,0.9149,5.7377,9.21799,0.8184,5.4468,22
3,5,0.9139,5.7797,9.13388,0.8173,5.5652,24
11,4,0.9138,5.3177,11.17118,0.8607,12.1905,24
0,9,0.9131,5.9833,6.50549,0.7901,4.0000,12
7,11,0.9130,4.5849,14.66460,0.9111,16.0000,20
3,7,0.9130,6.4414,8.08712,0.7402,3.1605,18
5,0,0.9126,4.7704,14.11981,0.8996,16.0000,13
5,9,0.9126,4.7653,13.37486,0.9003,16.0000,14
11,1,0.9115,5.1549,11.65238,0.8723,16.0000,19
8,8,0.9112,5.8996,9.57482,0.8148,5.1200,25
1,0,0.9107,6.4267,7.60441,0.7312,2.9091,18
9,7,0.9105,5.0978,12.27479,0.8789,16.0000,16
3,11,0.9103,6.5371,8.23080,0.7117,2.6122,19
5,11,0.9102,5.5044,10.99169,0.8439,8.8276,22
3,2,0.9097,6.4961,8.64849,0.7289,2.8132,3
7,8,0.9093,6.1355,10.15359,0.7881,4.3390,18
7,5,0.9089,5.9066,9.11293,0.8114,4.9231,24
4,6,0.9085,5.8792,8.00585,0.8074,4.7407,21
6,7,0.9085,6.1077,8.21812,0.7868,3.8788,27
10,4,0.9073,5.4826,12.15657,0.8538,7.5294,21
5,7,0.9071,6.1313,10.58680,0.7912,3.9385,14
7,3,0.9054,5.9669,8.12672,0.8055,4.4138,27
9,1,0.9051,4.4568,15.04239,0.9191,16.0000,16
2,7,0.9039,6.4517,6.21324,0.7255,2.8132,14
7,9,0.9034,5.5051,10.52810,0.8462,7.5294,21
10,9,0.9033,6.3656,9.56246,0.7467,3.0843,11
0,0,0.9031,6.2570,6.71002,0.7415,2.9425,24
0,6,0.9031,6.3274,7.08570,0.7331,2.9091,14
1,3,0.9028,5.8307,6.77404,0.8261,5.0196,8
1,4,0.9028,5.7690,7.29351,0.8196,4.3390,12
9,11,0.9024,4.3004,15.37990,0.9258,16.0000,13
10,3,0.9019,5.2820,12.68047,0.8681,12.1905,22
3,4,0.9018,4.6914,13.96465,0.9059,16.0000,18
0,8,0.9003,6.4122,6.84705,0.7399,3.0118,17
5,8,0.8997,5.1881,12.25634,0.8703,15.0588,19
3,9,0.8994,6.3118,9.47246,0.7586,3.1605,21
9,10,0.8962,6.3446,9.94605,0.7548,3.2821,15
4,5,0.8961,6.2239,9.50268,0.7733,3.5068,23
6,4,0.8925,6.2149,8.36727,0.7708,3.4595,26
1,7,0.8922,5.9838,7.06981,0.7860,4.1290,16
2,0,0.8916,6.3860,7.05111,0.7384,3.0118,23
5,10,0.8897,6.3173,9.46683,0.7600,3.2000,20
0,10,0.8888,6.4172,6.37704,0.7338,2.9767,17
1,5,0.8888,6.3386,7.64948,0.7435,2.9767,24
4,0,0.8884,6.2232,10.63421,0.7790,3.7647,2
2,8,0.8883,6.5281,9.26458,0.7197,2.6667,10
0,2,0.8869,6.1631,6.63908,0.7619,3.5068,21
2,1,0.8868,5.7361,8.79474,0.8185,5.6889,19
8,2,0.8868,5.8710,10.18708,0.8190,5.1200,18
6,3,0.8842,5.5793,10.44315,0.8467,6.5641,18
1,6,0.8809,6.1772,7.91587,0.7620,3.2821,27
10,11,0.8796,6.1118,10.77677,0.7926,3.7647,12
2,9,0.8631,6.4389,9.87386,0.7371,3.0118,2
3,6,0.8631,6.4843,8.61614,0.7299,2.9767,6
4,3,0.8618,6.5124,9.08928,0.7240,2.7826,5
2,2,0.8518,6.5086,10.53869,0.7280,2.8764,1
0,4,0.8514,6.4904,10.80711,0.7315,3.1220,1
4,7,0.8514,6.4803,9.89765,0.7354,3.0118,1
6,0,0.8456,6.3967,8.10664,0.7445,3.2000,22
11,0,0.8351,6.3034,6.98040,0.7463,3.2821,9
10,5,0.8351,6.0563,11.77429,0.8030,4.3390,4
0,1,0.0000,6.0488,24.92933,0.7981,4.0635,0
0,3,0.0000,6.2249,20.91482,0.7793,4.0000,0
0,5,0.0000,6.4000,22.83838,0.7486,3.4133,0
1,10,0.0000,6.1758,9.76564,0.7768,3.4133,0
1,11,0.0000,6.4697,17.17058,0.7380,3.1220,0
4,11,0.0000,6.0429,23.90854,0.7848,3.7647,0
11,8,0.0000,6.5425,10.68288,0.7131,2.6947,0
