layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9226,6.2805,18.92762,0.7404,3.3247,1
2,9,0.9226,6.3146,18.66788,0.7387,3.3247,1
3,2,0.8365,6.9158,4.93122,0.6333,2.1880,1
3,6,0.8365,7.0246,4.00857,0.6006,2.0480,1
5,5,0.8138,6.4971,8.20742,0.7187,3.0118,1
8,0,0.8138,6.5685,7.18365,0.7101,2.8764,2
5,1,0.8128,5.2511,12.56497,0.8725,11.1304,1
8,6,0.8128,5.3578,11.99634,0.8546,11.6364,2
4,10,0.8029,6.6939,6.30821,0.6854,2.5600,1
5,3,0.8029,6.6676,6.62889,0.6970,2.8764,2
9,9,0.7967,5.3343,11.14274,0.8445,15.0588,1
5,6,0.7947,5.8206,11.27716,0.8318,5.8182,2
7,3,0.7947,5.7760,11.47679,0.8249,7.7576,1
5,0,0.7940,6.4794,7.39195,0.7341,3.2000,1
7,2,0.7940,6.3871,7.46307,0.7515,3.4595,2
6,6,0.7910,6.2549,8.32580,0.7637,3.8209,1
11,3,0.7905,6.0697,14.60388,0.7858,5.2245,1
11,5,0.7905,6.2680,14.14838,0.7559,4.3390,1
6,3,0.7835,5.8661,11.09014,0.8257,5.6889,1
5,10,0.7782,6.5026,7.97355,0.7342,3.0843,1
6,9,0.7782,6.6838,8.11050,0.6995,2.9425,2
1,3,0.7770,6.3703,5.26959,0.7233,3.3247,2
1,9,0.7770,6.6015,4.20180,0.6830,2.7527,2
2,3,0.7766,6.4814,5.28122,0.7169,3.2405,2
4,5,0.7751,6.4935,10.68657,0.7383,3.6056,1
5,7,0.7751,6.3545,10.81185,0.7618,4.0635,1
10,4,0.7733,6.4943,11.45383,0.7294,3.2405,1
10,6,0.7733,6.6983,11.28201,0.6846,2.6122,1
6,8,0.7728,6.4090,7.09235,0.7438,3.6056,2
1,2,0.7680,6.7666,4.37423,0.6642,2.4854,1
3,7,0.7680,6.9297,3.55945,0.6243,2.1695,1
7,9,0.7656,6.5677,7.58954,0.7192,3.0476,2
8,4,0.7601,6.5015,7.84949,0.7257,3.3684,1
9,3,0.7588,6.4801,7.21569,0.7198,3.2000,2
0,0,0.0000,6.9774,1.79848,0.5220,2.0984,0
0,1,0.0000,7.0808,4.02443,0.5715,1.8417,0
0,2,0.0000,6.7606,7.17739,0.6815,2.7234,0
0,3,0.0000,6.6909,7.09572,0.6936,2.8444,0
0,4,0.0000,6.9243,2.64448,0.5780,2.0000,0
0,5,0.0000,7.0018,4.70452,0.6040,2.0317,0
0,6,0.0000,6.9766,2.32169,0.5887,2.0813,0
0,7,0.0000,7.1293,3.33448,0.5654,1.8028,0
0,8,0.0000,7.0092,2.62005,0.5900,2.1157,0
