layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9213,6.2508,16.89655,0.7464,3.4595,1
2,9,0.9213,6.3012,16.54568,0.7437,3.4595,1
11,4,0.8796,6.3237,7.88136,0.7588,3.8209,2
11,6,0.8796,6.2038,8.25240,0.7747,4.5714,3
11,0,0.8686,6.0894,8.71208,0.7875,5.6889,3
11,1,0.8647,6.1973,8.97353,0.7783,4.7407,4
5,0,0.8406,5.9841,8.59977,0.8031,4.8302,1
6,6,0.8406,5.9495,9.23697,0.8047,4.9231,1
10,4,0.7937,6.3982,9.95830,0.7491,3.4595,1
11,3,0.7910,6.0926,9.71453,0.7937,5.4468,1
1,0,0.7896,6.7268,4.07075,0.6727,2.5859,1
1,7,0.7896,6.6318,4.99215,0.6858,2.7527,1
6,2,0.7830,6.3565,7.32861,0.7521,3.7647,1
8,4,0.7830,6.2309,8.23630,0.7725,3.9385,1
4,11,0.7794,6.1807,9.40651,0.7853,4.1290,1
5,7,0.7794,6.2736,9.92317,0.7753,4.0000,1
5,10,0.7738,6.4371,6.63718,0.7448,3.3684,1
6,9,0.7738,6.4716,7.01831,0.7389,3.3684,1
6,5,0.7493,6.6729,7.66633,0.7028,2.7527,1
7,10,0.7493,6.5411,8.06905,0.7300,3.3684,1
0,0,0.0000,6.8756,1.38648,0.5553,2.2069,0
0,1,0.0000,7.1982,3.40535,0.5512,1.7067,0
0,2,0.0000,6.6848,6.11646,0.6970,3.0476,0
0,3,0.0000,6.5813,6.11190,0.7183,3.1220,0
0,4,0.0000,6.9149,2.37768,0.6005,2.0984,0
0,5,0.0000,7.0861,3.68366,0.5825,1.9542,0
0,6,0.0000,7.2309,1.90267,0.5117,1.6954,0
0,7,0.0000,7.3008,2.96608,0.5146,1.6410,0
0,8,0.0000,7.1091,2.14910,0.5566,1.8686,0
0,9,0.0000,7.0347,2.89681,0.5958,2.0000,0
0,10,0.0000,6.6278,8.36096,0.7113,2.8444,0
0,11,0.0000,6.9655,3.10710,0.6178,2.0480,0
1,1,0.0000,6.5862,8.89931,0.7207,3.1220,0
1,2,0.0000,6.9011,4.01100,0.6301,2.2655,0
1,3,0.0000,6.1527,7.13282,0.7513,4.2667,0
1,4,0.0000,6.6596,7.47860,0.7040,3.0118,0
1,5,0.0000,6.8451,4.57450,0.6437,2.3486,0
1,6,0.0000,5.3247,13.04868,0.8736,8.5333,0
1,8,0.0000,6.9616,2.05718,0.5943,2.0645,0
1,9,0.0000,6.5410,4.11379,0.7037,3.1220,0
1,10,0.0000,6.4930,5.79210,0.7182,3.2821,0
1,11,0.0000,6.9672,2.71727,0.6049,2.0317,0
2,1,0.0000,6.5929,6.21908,0.7142,2.9767,0
2,2,0.0000,6.1905,7.80695,0.7660,4.5714,0
2,3,0.0000,6.7290,3.89143,0.6705,2.5859,0
2,4,0.0000,6.7702,4.76803,0.6484,2.2456,0
2,5,0.0000,6.8916,2.76135,0.6111,2.0645,0
2,6,0.0000,7.0096,4.16058,0.6054,2.0000,0
2,7,0.0000,6.7073,3.91885,0.6684,2.6122,0
2,8,0.0000,6.8704,4.04784,0.6348,2.2456,0
2,10,0.0000,6.5903,6.03962,0.7130,3.0476,0
2,11,0.0000,6.5893,4.92737,0.6976,2.9091,0
3,0,0.0000,6.5664,6.20717,0.7227,2.9767,0
3,1,0.0000,6.8100,3.35139,0.6513,2.3704,0
3,2,0.0000,7.1325,3.31210,0.5694,1.9248,0
3,3,0.0000,6.8946,4.10182,0.6447,2.3486,0
3,4,0.0000,7.1451,3.18372,0.5619,1.8028,0
3,5,0.0000,6.5145,9.34332,0.7302,3.2405,0
3,6,0.0000,7.0428,3.12867,0.5961,2.0317,0
3,7,0.0000,6.7752,3.29572,0.6628,2.5859,0
3,8,0.0000,6.8696,5.09385,0.6536,2.4615,0
3,9,0.0000,6.6425,8.86446,0.7078,2.8132,0
3,10,0.0000,7.1280,4.23442,0.5800,1.8686,0
