layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9835,5.1434,12.86425,0.8747,16.0000,19
10,6,0.9835,4.9103,13.74715,0.8927,16.0000,17
11,2,0.9689,5.0121,13.23052,0.8842,16.0000,16
3,10,0.9623,5.7010,10.11630,0.8342,5.4468,22
6,5,0.9623,5.5793,10.30575,0.8348,7.3143,20
10,1,0.9543,4.4759,15.10000,0.9174,16.0000,20
10,10,0.9543,4.5630,14.70570,0.9150,16.0000,19
7,6,0.9532,5.1503,12.13861,0.8745,15.0588,20
1,8,0.9531,5.9021,7.45767,0.8013,4.1967,14
1,9,0.9531,5.6985,8.76293,0.8274,5.8182,20
2,11,0.9513,5.4835,9.81361,0.8475,7.7576,14
5,7,0.9499,6.1047,11.33003,0.7918,3.8209,7
10,7,0.9499,6.2418,9.70704,0.7621,3.2000,16
1,1,0.9454,6.3125,7.03901,0.7411,2.9091,22
2,5,0.9454,6.5251,8.02006,0.7129,2.6947,16
10,3,0.9447,5.6413,10.85389,0.8458,5.9535,17
1,2,0.9446,6.2368,7.02256,0.7569,3.2821,19
5,1,0.9437,4.2777,15.71008,0.9296,16.0000,11
6,9,0.9437,4.1583,15.77892,0.9327,16.0000,7
7,2,0.9436,4.3108,15.52471,0.9272,16.0000,13
7,10,0.9436,4.3763,15.43260,0.9242,16.0000,15
2,9,0.9420,6.4672,8.55749,0.7296,2.9091,13
3,7,0.9420,6.3499,8.72534,0.7572,3.4133,15
9,1,0.9393,4.3419,15.32978,0.9250,16.0000,14
10,8,0.9393,4.4634,15.06779,0.9188,16.0000,19
10,2,0.9391,4.5987,14.62379,0.9103,16.0000,19
7,11,0.9388,4.6424,14.51690,0.9086,16.0000,18
8,6,0.9388,4.7946,14.05250,0.9007,16.0000,17
2,7,0.9369,6.4452,6.50880,0.7307,2.9425,12
2,10,0.9369,6.2297,6.62261,0.7583,3.2821,17
5,11,0.9342,5.7899,10.74827,0.8236,5.2245,18
5,6,0.9339,5.8472,12.26104,0.8309,5.3333,4
4,6,0.9334,6.0885,7.66510,0.7798,3.7101,19
6,7,0.9334,6.0421,7.35390,0.7935,4.1967,17
2,6,0.9321,5.6727,10.34319,0.8347,6.0952,19
7,9,0.9313,5.5822,10.88500,0.8398,7.7576,17
11,4,0.9313,5.5636,10.32676,0.8410,6.5641,19
9,5,0.9286,5.3712,12.64868,0.8636,9.1429,14
11,6,0.9285,4.5415,14.42266,0.9140,16.0000,20
1,7,0.9284,5.8589,7.40988,0.8075,5.1200,14
7,7,0.9283,4.5099,14.73567,0.9163,16.0000,21
5,0,0.9278,4.6690,14.21826,0.9078,16.0000,19
5,5,0.9278,4.8793,14.32974,0.8993,16.0000,15
1,3,0.9276,5.8792,6.86944,0.8214,4.6545,8
1,4,0.9276,5.7837,7.54630,0.8171,4.4912,10
11,5,0.9265,4.7116,14.25999,0.9120,16.0000,20
4,2,0.9263,5.0401,11.91178,0.8820,16.0000,12
7,5,0.9263,5.1378,11.99865,0.8771,15.0588,19
7,8,0.9251,6.0839,8.64142,0.7883,3.7101,23
8,9,0.9251,5.9206,8.94072,0.8063,4.9231,26
4,4,0.9245,5.6306,11.11960,0.8331,6.5641,17
6,6,0.9244,5.4823,11.71233,0.8489,8.8276,17
9,6,0.9242,4.4231,15.24822,0.9224,16.0000,18
9,9,0.9242,4.3631,15.36592,0.9236,16.0000,15
8,1,0.9241,4.3029,15.48620,0.9277,16.0000,13
5,9,0.9229,4.6440,14.08669,0.9090,16.0000,18
8,10,0.9228,5.5577,10.13709,0.8351,7.3143,18
9,2,0.9220,5.3609,11.96891,0.8602,10.6667,18
11,7,0.9205,5.2055,12.15545,0.8740,12.8000,18
9,8,0.9199,5.3569,12.68345,0.8717,8.5333,14
11,10,0.9178,5.9902,9.77116,0.8008,4.3390,17
11,9,0.9176,4.5427,14.59908,0.9161,16.0000,20
6,10,0.9175,4.6863,14.01803,0.9041,16.0000,19
9,4,0.9172,4.7228,14.45007,0.9025,16.0000,19
3,4,0.9169,4.6360,14.47126,0.9087,16.0000,18
7,1,0.9169,4.8426,14.30558,0.9007,16.0000,16
8,11,0.9167,4.9239,13.12370,0.8962,16.0000,18
2,3,0.9162,6.4340,8.21520,0.7377,2.9425,17
8,8,0.9159,5.8097,10.04220,0.8191,5.4468,22
9,0,0.9159,5.7546,9.92463,0.8279,5.4468,20
3,6,0.9135,6.4986,8.47451,0.7243,2.8764,13
1,0,0.9126,6.5386,9.00779,0.7191,2.8132,9
8,3,0.9117,5.3854,12.15682,0.8573,9.8462,17
10,11,0.9107,5.1364,13.72517,0.8858,12.1905,14
5,8,0.9102,5.2831,12.52437,0.8670,11.6364,17
4,1,0.9099,6.1245,9.61371,0.7896,3.8788,19
8,7,0.9099,6.2446,10.52327,0.7767,3.6571,11
11,11,0.9093,5.8959,10.15445,0.8145,5.0196,21
2,8,0.9067,6.5605,8.76886,0.7103,2.6667,11
7,0,0.9065,5.9437,11.69151,0.8151,4.4138,7
11,1,0.9063,4.7565,13.57996,0.9028,16.0000,18
7,3,0.9059,5.8040,8.88498,0.8179,5.1200,24
2,0,0.9057,6.4281,8.22412,0.7388,3.0843,19
6,11,0.9053,5.7361,9.84938,0.8230,5.8182,19
2,1,0.9052,5.3049,10.95388,0.8642,12.1905,14
6,1,0.9048,5.1409,13.42731,0.8773,14.2222,19
3,1,0.9041,5.9275,8.77573,0.7999,4.3390,26
0,7,0.9041,6.4575,8.85142,0.7336,3.0843,9
11,3,0.9038,6.0165,9.36985,0.8009,4.1967,19
4,7,0.9023,6.4241,9.55208,0.7415,3.0843,3
4,3,0.9023,6.3122,8.00938,0.7570,3.2405,19
0,9,0.9008,6.0892,6.11749,0.7760,3.8209,11
3,0,0.9005,5.0262,14.33594,0.8894,16.0000,10
