layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9262,7.1199,18.93874,0.5926,2.0317,1
2,9,0.9262,7.1233,18.66031,0.5918,2.0317,1
4,3,0.8632,6.2600,11.80681,0.7588,3.8788,1
5,5,0.8632,6.1665,11.70154,0.7675,3.9385,7
9,6,0.8576,6.0329,10.53680,0.7952,4.7407,6
11,3,0.8350,6.2705,10.11289,0.7635,4.5714,3
11,5,0.8350,6.3862,9.74938,0.7484,3.7647,1
8,6,0.8325,5.8837,12.34619,0.8060,6.2439,1
9,9,0.8325,5.9571,11.60113,0.8029,5.3333,3
4,11,0.8157,6.7494,9.08036,0.6720,2.4615,1
7,2,0.8157,6.8151,8.14773,0.6669,2.4615,1
11,0,0.8152,6.2984,9.43819,0.7591,4.2667,1
11,1,0.8152,6.2242,9.70572,0.7715,4.5714,2
7,6,0.8115,6.1282,11.21281,0.7797,4.2667,1
9,0,0.8071,6.1556,10.57481,0.7719,4.4912,2
10,1,0.8051,6.4426,20.15525,0.7466,4.0000,1
10,5,0.8051,6.2604,19.18623,0.7667,5.2245,1
10,4,0.8045,6.7919,11.82707,0.6698,2.3925,1
10,6,0.8045,6.9038,12.83161,0.6427,2.1695,1
7,3,0.7971,6.2090,11.60464,0.7649,3.9385,2
11,10,0.7971,6.2529,10.60086,0.7663,4.6545,2
4,5,0.7929,6.7921,7.99046,0.6669,2.4381,1
5,0,0.7929,6.6276,8.16779,0.7003,2.7234,3
9,3,0.7806,6.4964,7.69726,0.7100,3.0118,3
11,6,0.7806,6.7451,6.65428,0.6736,2.6122,3
6,3,0.7800,6.7848,9.39143,0.6700,2.4854,1
6,9,0.7800,6.7679,8.32424,0.6774,2.6667,1
3,2,0.7793,7.1228,4.51981,0.5784,1.8417,1
3,6,0.7793,7.1514,3.63433,0.5661,1.7297,1
6,8,0.7735,6.6276,7.22791,0.7055,3.0118,2
8,0,0.7735,6.4692,7.51727,0.7268,3.2821,2
11,4,0.7718,6.4133,8.82652,0.7395,3.8209,1
1,11,0.7666,7.0883,5.94253,0.5998,1.9248,1
2,6,0.7666,6.9362,6.72826,0.6354,2.1695,1
6,6,0.7614,6.5370,8.60743,0.7118,2.9767,1
7,8,0.7580,6.7865,5.96019,0.6611,2.4381,1
3,0,0.7579,6.5091,6.65468,0.7305,3.5068,1
6,11,0.7462,6.8978,10.51359,0.6503,2.3925,1
7,4,0.7462,6.8240,10.38155,0.6633,2.4854,1
7,1,0.7448,6.8268,7.71312,0.6583,2.3704,1
8,11,0.7346,6.8201,7.80604,0.6513,2.3486,1
0,0,0.0000,7.1937,1.76651,0.5707,1.8824,0
0,1,0.0000,7.5075,3.70996,0.4547,1.4222,0
0,2,0.0000,7.0460,8.39637,0.6124,2.1333,0
0,3,0.0000,6.9095,6.66302,0.6446,2.3063,0
0,4,0.0000,7.3757,2.75781,0.5035,1.5329,0
0,5,0.0000,7.2976,4.93441,0.5327,1.6842,0
0,6,0.0000,7.3095,2.55359,0.5336,1.6516,0
0,7,0.0000,7.3921,3.21826,0.4967,1.5329,0
0,8,0.0000,7.3617,2.82843,0.5140,1.5802,0
0,9,0.0000,7.4143,3.47542,0.4870,1.5059,0
0,10,0.0000,6.9402,9.23411,0.6409,2.2261,0
0,11,0.0000,7.1533,3.68541,0.5715,1.8286,0
1,0,0.0000,7.1721,3.70169,0.5693,1.7778,0
