layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,52.309,1.0000,0.00005,0.00904,0.9722
0,0,0.20,42.986,0.9997,0.00037,0.02645,0.9167
0,0,0.30,37.904,0.9991,0.00146,0.04747,0.8333
0,0,0.40,35.114,0.9983,0.00261,0.06546,0.8135
0,0,0.50,32.298,0.9968,0.00433,0.09052,0.7778
0,1,0.10,57.142,1.0000,0.00032,0.01423,1.0000
0,1,0.20,47.515,0.9996,nan,0.04311,0.9444
0,1,0.30,43.659,0.9991,0.00853,0.06720,0.9444
0,1,0.40,39.346,0.9976,nan,0.11041,0.8333
0,1,0.50,35.665,0.9944,nan,0.16867,0.7024
0,2,0.10,57.729,1.0000,nan,0.01366,0.9444
0,2,0.20,50.193,0.9999,nan,0.03252,0.8968
0,2,0.30,44.123,0.9995,nan,0.06541,0.8333
0,2,0.40,40.248,0.9989,nan,0.10219,0.8968
0,2,0.50,36.903,0.9976,nan,0.15019,0.7232
0,3,0.10,59.874,1.0000,nan,0.00950,1.0000
0,3,0.20,51.550,0.9999,nan,0.02477,0.9444
0,3,0.30,46.163,0.9998,nan,0.04605,0.8889
0,3,0.40,42.418,0.9995,nan,0.07088,0.8889
0,3,0.50,38.439,0.9987,nan,0.11207,0.8413
0,4,0.10,58.422,1.0000,0.00009,0.01154,0.9722
0,4,0.20,50.324,0.9998,0.00069,0.02933,0.9167
0,4,0.30,45.149,0.9993,0.00198,0.05321,0.9444
0,4,0.40,41.966,0.9986,nan,0.07677,0.8968
0,4,0.50,38.031,0.9964,nan,0.12076,0.7937
0,5,0.10,55.799,0.9999,0.00058,0.01757,0.9444
0,5,0.20,48.322,0.9997,0.00287,0.04156,0.9444
0,5,0.30,43.799,0.9991,nan,0.06995,0.8889
0,5,0.40,39.617,0.9976,nan,0.11321,0.8690
0,5,0.50,36.912,0.9955,nan,0.15458,0.8214
0,6,0.10,57.969,1.0000,0.00014,0.00693,1.0000
0,6,0.20,47.611,0.9998,0.00048,0.02284,0.9444
0,6,0.30,42.391,0.9995,nan,0.04167,0.9444
0,6,0.40,38.410,0.9986,nan,0.06590,0.9167
0,6,0.50,35.376,0.9973,nan,0.09344,0.9167
0,7,0.10,54.343,1.0000,0.00044,0.01432,0.9722
0,7,0.20,45.618,0.9997,nan,0.03910,0.9722
0,7,0.30,39.170,0.9986,nan,0.08214,0.9167
0,7,0.40,36.390,0.9973,nan,0.11313,0.9167
0,7,0.50,33.419,0.9946,nan,0.15926,0.8135
0,8,0.10,54.233,1.0000,0.00034,0.01067,0.9722
0,8,0.20,45.395,0.9998,nan,0.02952,1.0000
0,8,0.30,38.226,0.9987,nan,0.06738,0.9444
0,8,0.40,33.995,0.9966,nan,0.10966,0.8264
0,8,0.50,30.638,0.9926,nan,0.16142,0.7510
0,9,0.10,49.519,0.9999,0.00071,0.02454,0.9167
0,9,0.20,41.583,0.9993,0.00456,0.06119,0.8690
0,9,0.30,37.889,0.9983,0.00872,0.09364,0.8135
0,9,0.40,33.825,0.9958,nan,0.14949,0.7857
0,9,0.50,30.569,0.9910,nan,0.21749,0.7510
0,10,0.10,63.359,1.0000,nan,0.00767,1.0000
0,10,0.20,53.711,1.0000,nan,0.02329,0.9167
0,10,0.30,46.395,0.9997,nan,0.05406,0.8135
0,10,0.40,42.578,0.9994,nan,0.08391,0.7381
0,10,0.50,37.316,0.9979,nan,0.15377,0.7381
0,11,0.10,57.740,1.0000,0.00037,0.01262,0.9167
0,11,0.20,50.527,0.9999,nan,0.02894,0.9167
0,11,0.30,44.631,0.9995,nan,0.05706,0.8611
0,11,0.40,40.389,0.9986,nan,0.09299,0.8611
0,11,0.50,37.044,0.9970,nan,0.13668,0.7778
1,0,0.10,59.416,1.0000,nan,0.00756,1.0000
1,0,0.20,48.480,0.9999,nan,0.02663,0.9444
1,0,0.30,41.681,0.9995,nan,0.05826,0.8056
1,0,0.40,37.970,0.9988,nan,0.08931,0.7857
1,0,0.50,33.949,0.9970,nan,0.14189,0.6627
1,1,0.10,58.434,1.0000,nan,0.01309,0.9167
