layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,55.322,1.0000,0.00002,0.00556,1.0000
0,0,0.20,47.292,0.9999,0.00012,0.01401,0.9231
0,0,0.30,40.888,0.9997,0.00057,0.02929,0.9231
0,0,0.40,36.026,0.9990,0.00144,0.05127,0.8535
0,0,0.50,32.811,0.9979,0.00271,0.07423,0.8718
0,1,0.10,58.544,1.0000,0.00081,0.01449,1.0000
0,1,0.20,47.466,0.9996,nan,0.05187,0.9744
0,1,0.30,42.178,0.9988,nan,0.09534,0.8718
0,1,0.40,36.570,0.9956,nan,0.18184,0.8278
0,1,0.50,32.938,0.9898,nan,0.27625,0.7445
0,2,0.10,63.780,1.0000,nan,0.00829,0.8535
0,2,0.20,54.159,1.0000,nan,0.02508,0.6749
0,2,0.30,47.958,0.9999,nan,0.05121,0.7189
0,2,0.40,42.207,0.9995,nan,0.09930,0.5934
0,2,0.50,34.615,0.9970,nan,0.23799,0.5412
0,3,0.10,63.312,1.0000,nan,0.00621,1.0000
0,3,0.20,53.457,1.0000,nan,0.01931,1.0000
0,3,0.30,48.003,0.9999,nan,0.03618,0.9231
0,3,0.40,42.745,0.9996,nan,0.06629,0.8278
0,3,0.50,37.226,0.9985,nan,0.12513,0.7839
0,4,0.10,58.123,1.0000,0.00050,0.01527,0.9231
0,4,0.20,50.119,0.9997,nan,0.03839,0.8205
0,4,0.30,44.421,0.9989,nan,0.07397,0.7582
0,4,0.40,40.754,0.9975,nan,0.11283,0.7189
0,4,0.50,37.917,0.9953,nan,0.15641,0.7125
0,5,0.10,55.791,0.9999,nan,0.01783,1.0000
0,5,0.20,46.757,0.9996,nan,0.05046,0.9487
0,5,0.30,40.784,0.9983,nan,0.10038,0.9048
0,5,0.40,37.455,0.9963,nan,0.14726,0.8462
0,5,0.50,33.959,0.9917,nan,0.22023,0.8022
0,6,0.10,55.386,0.9999,0.00047,0.01541,0.9487
0,6,0.20,45.354,0.9995,nan,0.04891,0.9231
0,6,0.30,39.489,0.9980,nan,0.09609,0.9487
0,6,0.40,35.939,0.9954,nan,0.14459,0.8718
0,6,0.50,32.894,0.9907,nan,0.20532,0.8791
0,7,0.10,54.914,1.0000,0.00057,0.01665,0.9744
0,7,0.20,46.498,0.9998,nan,0.04388,0.9487
0,7,0.30,41.064,0.9992,nan,0.08202,0.8462
0,7,0.40,37.295,0.9981,nan,0.12658,0.7326
0,7,0.50,32.897,0.9948,nan,0.21003,0.7143
0,8,0.10,61.134,1.0000,0.00016,0.00825,1.0000
0,8,0.20,50.971,0.9999,0.00157,0.02658,0.9744
0,8,0.30,46.453,0.9997,0.00469,0.04473,0.9231
0,8,0.40,41.603,0.9990,nan,0.07817,0.8352
0,8,0.50,38.168,0.9978,nan,0.11610,0.8278
0,9,0.10,59.340,1.0000,0.00061,0.01230,0.9487
0,9,0.20,50.360,0.9999,nan,0.03459,0.8974
0,9,0.30,44.390,0.9996,nan,0.06879,0.8022
