li,hi,lj,hj,cosine,wavelet,energy_profile,pearson,emd
0,1,3,7,0.2811,0.5263,0.9652,0.1724,0.0683
0,1,3,8,0.3043,0.5072,0.9864,0.2064,0.0586
0,1,3,9,0.2061,0.3444,0.9915,0.0948,0.0555
0,1,3,10,0.2723,0.3392,0.9713,0.1767,0.0383
0,1,3,11,0.2843,0.5012,0.9662,0.1738,0.0707
0,1,4,0,0.2031,0.3583,0.9907,0.0927,0.0502
0,1,4,1,0.1950,0.4335,0.9807,0.0849,0.0487
0,1,4,2,0.1378,0.1842,0.9661,0.0389,0.0146
0,1,4,3,0.2608,0.4364,0.8602,0.1462,0.0697
0,1,4,4,0.1767,0.2695,0.9634,0.0767,0.0247
0,1,4,5,0.1829,0.3026,0.9669,0.0770,0.0369
0,1,4,6,0.2094,0.3194,0.9274,0.0865,0.0668
0,1,4,7,0.8016,0.8191,0.9643,0.7794,0.0613
0,1,4,8,0.1614,0.2264,0.9682,0.0595,0.0241
0,1,4,9,0.1902,0.3328,0.9570,0.0713,0.0588
0,1,4,10,0.1342,0.1895,0.9598,0.0392,0.0079
0,1,4,11,0.0942,0.5393,0.9988,0.0023,0.0010
0,1,5,0,0.1187,0.1596,0.9664,0.0260,0.0026
0,1,5,1,0.0991,0.1390,0.9654,0.0076,0.0010
0,1,5,2,0.1601,0.3593,0.9717,0.0407,0.0572
0,1,5,3,0.2452,0.3208,0.9266,0.1276,0.0698
0,1,5,4,0.2397,0.4042,0.9455,0.1256,0.0638
0,1,5,5,0.1199,0.1710,0.9643,0.0266,0.0037
0,1,5,6,0.1353,0.2118,0.9705,0.0373,0.0148
0,1,5,7,0.1875,0.3256,0.9742,0.0835,0.0367
0,1,5,8,0.1393,0.2002,0.9662,0.0393,0.0180
0,1,5,9,0.1179,0.1700,0.9649,0.0199,0.0096
0,1,5,10,0.2521,0.3816,0.9510,0.1468,0.0533
0,1,5,11,0.2551,0.3406,0.9734,0.1645,0.0274
0,1,6,0,0.1969,0.2981,0.9264,0.0750,0.0655
0,1,6,1,0.1344,0.2095,0.9600,0.0332,0.0195
0,1,6,2,0.1457,0.1977,0.9635,0.0447,0.0197
0,1,6,3,0.1588,0.2320,0.9690,0.0480,0.0403
0,1,6,4,0.2931,0.3786,0.9377,0.1897,0.0554
0,1,6,5,0.1993,0.2712,0.9659,0.0964,0.0331
0,1,6,6,0.1875,0.2559,0.9642,0.0942,0.0157
0,1,6,7,0.2619,0.4056,0.8986,0.1451,0.0703
0,1,6,8,0.1694,0.3386,0.9523,0.0516,0.0540
0,1,6,9,0.1009,0.1414,0.9651,0.0091,0.0009
0,1,6,10,0.1147,0.1593,0.9664,0.0210,0.0029
0,1,6,11,0.2146,0.3086,0.9607,0.1088,0.0420
0,1,7,0,0.1587,0.2829,0.9721,0.0508,0.0392
0,1,7,1,0.1506,0.2154,0.9664,0.0539,0.0165
0,1,7,2,0.1008,0.1418,0.9652,0.0092,0.0010
0,1,7,3,0.2253,0.3217,0.9350,0.1120,0.0550
0,1,7,4,0.1471,0.3095,0.9788,0.0387,0.0384
0,1,7,5,0.1830,0.2347,0.9651,0.0790,0.0323
0,1,7,6,0.1507,0.2063,0.9655,0.0513,0.0185
0,1,7,7,0.1227,0.1737,0.9667,0.0278,0.0064
0,1,7,8,0.1978,0.3121,0.9567,0.0858,0.0481
0,1,7,9,0.1606,0.2561,0.9520,0.0540,0.0315
0,1,7,10,0.1105,0.1678,0.9655,0.0167,0.0030
0,1,7,11,0.1099,0.1543,0.9662,0.0161,0.0026
0,1,8,0,0.1519,0.1974,0.9645,0.0546,0.0147
0,1,8,1,0.1137,0.1686,0.9669,0.0203,0.0031
0,1,8,2,0.1799,0.2369,0.9737,0.0713,0.0396
0,1,8,3,0.1434,0.2015,0.9630,0.0429,0.0197
0,1,8,4,0.1718,0.2757,0.9700,0.0670,0.0362
0,1,8,5,0.2306,0.3226,0.9272,0.1135,0.0672
0,1,8,6,0.1417,0.1927,0.9655,0.0442,0.0147
0,1,8,7,0.2087,0.3435,0.9876,0.1072,0.0395
0,1,8,8,0.2425,0.3509,0.9504,0.1325,0.0573
0,1,8,9,0.2225,0.3014,0.9401,0.1150,0.0458
0,1,8,10,0.2212,0.2920,0.9486,0.1197,0.0359
0,1,8,11,0.1271,0.1833,0.9492,0.0259,0.0172
0,1,9,0,0.1570,0.2288,0.8935,0.0495,0.0388
0,1,9,1,0.1121,0.1543,0.9663,0.0192,0.0018
0,1,9,2,0.1694,0.2962,0.9198,0.0607,0.0420
0,1,9,3,0.2128,0.3534,0.9652,0.1011,0.0537
0,1,9,4,0.1320,0.1747,0.9607,0.0375,0.0085
0,1,9,5,0.1594,0.2283,0.9473,0.0595,0.0195
0,1,9,6,0.1073,0.1526,0.9624,0.0136,0.0022
0,1,9,7,0.1441,0.2216,0.9543,0.0382,0.0283
0,1,9,8,0.1292,0.1916,0.9371,0.0266,0.0206
0,1,9,9,0.1048,0.1484,0.9642,0.0123,0.0008
0,1,9,10,0.2170,0.3180,0.9788,0.1142,0.0453
0,1,9,11,0.1022,0.1435,0.9650,0.0096,0.0010
0,1,10,0,0.1438,0.2009,0.9255,0.0375,0.0299
0,1,10,1,0.1105,0.1583,0.9665,0.0159,0.0035
0,1,10,2,0.1081,0.1519,0.9639,0.0142,0.0026
0,1,10,3,0.1468,0.1998,0.9642,0.0497,0.0140
0,1,10,4,0.1336,0.1777,0.9556,0.0344,0.0150
0,1,10,5,0.1839,0.2938,0.9835,0.0820,0.0379
0,1,10,6,0.1155,0.1602,0.9579,0.0198,0.0068
0,1,10,7,0.1574,0.2225,0.9395,0.0564,0.0226
0,1,10,8,0.1078,0.1519,0.9649,0.0147,0.0014
0,1,10,9,0.2215,0.3302,0.9658,0.1183,0.0449
0,1,10,10,0.1100,0.1519,0.9641,0.0163,0.0024
0,1,10,11,0.1537,0.2147,0.9679,0.0546,0.0211
0,1,11,0,0.4642,0.5097,0.7013,0.3738,0.0986
0,1,11,1,0.1337,0.1824,0.9650,0.0353,0.0125
0,1,11,2,0.1251,0.1703,0.9644,0.0282,0.0092
0,1,11,3,0.2032,0.2610,0.9358,0.0915,0.0498
0,1,11,4,0.1663,0.2267,0.9648,0.0648,0.0235
0,1,11,5,0.1372,0.1842,0.9600,0.0402,0.0119
0,1,11,6,0.1148,0.1594,0.9650,0.0201,0.0042
0,1,11,7,0.1522,0.2101,0.9660,0.0524,0.0197
0,1,11,8,0.6496,0.6886,0.9749,0.6026,0.0674
0,1,11,9,0.1113,0.1562,0.9660,0.0173,0.0028
0,1,11,10,0.2577,0.3150,0.9497,0.1547,0.0491
0,1,11,11,0.2125,0.3109,0.9453,0.1016,0.0512
0,2,0,0,0.9324,0.9455,0.9738,0.9121,0.0123
0,2,0,1,0.2597,0.3610,0.8962,0.1375,0.0778
0,2,0,2,1.0000,1.0000,1.0000,1.0000,0.0000
0,2,0,3,0.3105,0.3962,0.9115,0.1836,0.0598
0,2,0,4,0.5855,0.5687,0.9677,0.4788,0.0236
0,2,0,5,0.3400,0.4039,0.8975,0.2201,0.0588
0,2,0,6,0.8259,0.8537,0.9668,0.7712,0.0157
0,2,0,7,0.8336,0.8392,0.9972,0.7831,0.0215
0,2,0,8,0.8173,0.8909,0.9967,0.7652,0.0125
0,2,0,9,0.9764,0.9807,0.9989,0.9697,0.0118
0,2,0,10,0.9262,0.9204,0.9932,0.9039,0.0130
0,2,0,11,0.9601,0.9628,0.9889,0.9488,0.0139
0,2,1,0,0.8429,0.8404,0.9761,0.8002,0.0119
0,2,1,1,0.9621,0.9617,0.9845,0.9515,0.0088
0,2,1,2,0.9511,0.9514,0.9837,0.9370,0.0113
0,2,1,3,0.9373,0.9143,0.9944,0.9189,0.0181
0,2,1,4,0.9645,0.9660,0.9897,0.9559,0.0178
0,2,1,5,0.9530,0.9471,0.9709,0.9429,0.0199
0,2,1,6,0.8833,0.8882,0.9774,0.8558,0.0227
