layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.8892,6.9989,18.38710,0.6276,2.2069,1
1,9,0.8892,7.0023,18.25048,0.6268,2.1880,1
2,11,0.8352,6.9766,8.00902,0.6297,2.1157,2
3,2,0.8352,6.8110,8.78292,0.6634,2.3273,1
3,9,0.8039,6.5896,7.68242,0.7082,3.0843,1
4,3,0.8039,6.6305,7.06249,0.6898,2.5347,1
5,3,0.7912,6.6528,11.14958,0.7046,2.9767,1
5,5,0.7912,6.5531,11.02121,0.7225,3.1605,1
5,1,0.7769,6.6911,10.28247,0.6924,2.5859,1
5,10,0.7769,6.6825,9.62717,0.6946,2.6392,1
2,8,0.7713,6.7143,6.49099,0.6830,2.5859,1
3,8,0.7713,6.7209,6.34327,0.6802,2.5098,1
0,11,0.7673,7.2061,4.16680,0.5618,1.7067,1
1,1,0.7673,6.9983,5.08269,0.6222,2.0813,1
3,10,0.7518,6.9515,8.76858,0.6393,2.1880,1
0,0,0.0000,7.1980,2.13329,0.5708,1.8417,0
0,1,0.0000,7.5117,4.63889,0.4536,1.4302,0
0,2,0.0000,6.9861,13.99834,0.6319,2.1513,0
0,3,0.0000,6.8974,7.16649,0.6514,2.3273,0
0,4,0.0000,7.2424,3.10351,0.5510,1.6954,0
0,5,0.0000,7.3365,5.74737,0.5191,1.5706,0
0,6,0.0000,7.4017,2.94013,0.4984,1.5610,0
0,7,0.0000,7.2075,6.37641,0.5673,1.7655,0
0,8,0.0000,6.9741,4.79364,0.6261,2.1157,0
0,9,0.0000,6.8259,8.09325,0.6565,2.2857,0
0,10,0.0000,7.1263,12.23067,0.5920,1.9692,0
1,2,0.0000,6.9289,4.94782,0.6422,2.2261,0
1,3,0.0000,7.0265,3.99698,0.6183,2.0813,0
1,4,0.0000,6.9854,5.18929,0.6224,2.0317,0
1,5,0.0000,7.1495,3.08786,0.5841,1.8686,0
1,6,0.0000,7.1894,7.45573,0.5675,1.7902,0
1,7,0.0000,7.0324,3.69496,0.6138,2.0157,0
1,8,0.0000,7.2350,5.46664,0.5560,1.7067,0
1,10,0.0000,6.9712,5.51222,0.6224,2.0645,0
1,11,0.0000,6.9202,4.88450,0.6441,2.2857,0
2,0,0.0000,6.7973,6.75117,0.6596,2.3486,0
2,1,0.0000,7.2791,3.03040,0.5418,1.6842,0
2,2,0.0000,6.8437,5.24764,0.6596,2.3925,0
2,3,0.0000,6.2088,12.11258,0.7660,4.6545,0
2,4,0.0000,7.1275,4.14241,0.5862,1.8686,0
2,5,0.0000,6.8592,7.41442,0.6558,2.3704,0
2,6,0.0000,6.6591,7.44410,0.6854,2.6667,0
2,7,0.0000,6.9078,9.24865,0.6478,2.3063,0
2,9,0.0000,6.9553,5.29492,0.6212,2.0157,0
2,10,0.0000,6.9941,4.86027,0.6213,2.0984,0
3,0,0.0000,6.7842,5.85472,0.6694,2.3925,0
3,1,0.0000,6.7722,7.26861,0.6724,2.4615,0
3,3,0.0000,6.2459,10.16699,0.7604,4.3390,0
3,4,0.0000,7.1130,11.04288,0.5969,1.9845,0
3,5,0.0000,7.1824,4.63554,0.5640,1.7297,0
3,6,0.0000,5.9584,12.04799,0.8061,5.9535,0
3,7,0.0000,6.0377,12.42810,0.7963,5.1200,0
3,11,0.0000,6.5693,9.67786,0.7169,2.9767,0
4,0,0.0000,6.5246,8.84087,0.7231,3.2405,0
4,1,0.0000,6.7292,7.09272,0.6777,2.4854,0
4,2,0.0000,6.8644,4.53639,0.6523,2.2857,0
4,4,0.0000,6.5761,8.14092,0.7111,2.9091,0
4,5,0.0000,7.0028,4.66509,0.6173,2.0813,0
4,6,0.0000,5.9099,11.80191,0.8093,6.5641,0
4,7,0.0000,6.6929,7.37143,0.6851,2.6122,0
4,8,0.0000,6.8783,4.98601,0.6458,2.2857,0
4,9,0.0000,6.0872,11.01090,0.7821,5.4468,0
4,10,0.0000,6.8117,5.01856,0.6616,2.3486,0
4,11,0.0000,6.9846,3.61149,0.6230,2.1157,0
5,0,0.0000,6.5161,8.29643,0.7296,3.1605,0
5,2,0.0000,6.8233,6.79279,0.6647,2.3704,0
5,4,0.0000,6.6164,12.50993,0.7105,2.9425,0
5,6,0.0000,6.4152,10.31753,0.7487,3.5068,0
5,7,0.0000,6.2060,14.49957,0.7831,4.6545,0
5,8,0.0000,6.9902,6.84098,0.6203,2.0317,0
5,9,0.0000,6.9537,5.29372,0.6308,2.1695,0
5,11,0.0000,6.1494,16.50859,0.7892,5.1200,0
