layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9262,6.2808,18.93874,0.7403,3.3247,1
2,9,0.9262,6.3203,18.66031,0.7381,3.3247,1
4,3,0.8642,5.6176,11.80680,0.8440,6.7368,1
5,5,0.8642,5.4823,11.70154,0.8539,8.0000,5
9,6,0.8588,5.4820,10.53680,0.8545,8.2581,2
11,3,0.8381,5.9790,10.11289,0.7969,5.5652,1
11,5,0.8381,5.9573,9.74937,0.8059,5.1200,1
8,6,0.8322,5.1214,12.34619,0.8700,16.0000,1
9,9,0.8322,5.1943,11.60113,0.8730,12.1905,1
11,0,0.8162,5.8105,9.43819,0.8179,6.2439,1
11,1,0.8162,5.8239,9.70572,0.8157,5.8182,1
7,6,0.8147,5.4663,11.21281,0.8541,8.8276,1
9,0,0.8069,5.5231,10.57481,0.8434,9.4815,1
10,4,0.8061,6.4460,11.82707,0.7307,3.0118,1
10,6,0.8061,6.4475,12.83161,0.7306,3.2405,1
7,3,0.7988,5.4868,11.60464,0.8553,8.8276,2
3,2,0.7824,6.9134,4.51981,0.6383,2.3273,1
3,6,0.7824,6.9731,3.63433,0.6094,2.0645,1
6,3,0.7755,6.3281,9.39143,0.7645,3.6056,1
6,9,0.7755,6.4359,8.32424,0.7481,3.5556,1
1,11,0.7744,6.8590,5.94253,0.6525,2.3925,1
2,6,0.7744,6.6838,6.72826,0.6861,2.6947,1
6,8,0.7737,6.2813,7.22791,0.7652,4.2667,2
8,0,0.7737,6.0478,7.51727,0.7932,5.1200,2
5,0,0.7617,6.1192,8.16779,0.7879,4.4138,1
6,6,0.7617,6.1797,8.60743,0.7770,4.0635,3
9,3,0.7611,6.0917,7.69726,0.7794,4.4138,1
3,0,0.7570,5.9932,6.65468,0.8096,5.0196,1
7,1,0.7538,6.3708,7.71312,0.7483,3.5068,1
7,8,0.7478,6.4563,5.96019,0.7278,3.2821,1
11,6,0.7478,6.3447,6.65428,0.7468,3.7101,1
4,5,0.7303,6.4092,7.99046,0.7492,3.4595,1
0,0,0.0000,6.9113,1.76651,0.5437,2.1695,0
0,1,0.0000,7.2516,3.70996,0.5254,1.7067,0
0,2,0.0000,6.5764,8.39637,0.7206,3.2405,0
0,3,0.0000,6.6283,6.66302,0.7063,2.9767,0
