layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9151,7.2265,20.75358,0.5604,1.8824,1
1,9,0.9151,7.2227,20.23294,0.5612,1.8824,1
2,11,0.8991,6.8817,8.42094,0.6490,2.3063,2
3,2,0.8991,6.7119,9.20953,0.6816,2.6392,2
2,7,0.8479,6.7505,9.72166,0.6772,2.5600,2
3,11,0.8479,6.5899,9.95240,0.7014,2.9091,2
3,9,0.8433,6.6651,8.69589,0.6931,2.7826,3
5,2,0.8355,6.7399,4.95398,0.6729,2.6667,1
5,9,0.8355,6.6414,5.03650,0.6942,2.9091,1
5,0,0.8262,6.3144,7.81810,0.7540,4.1967,2
5,5,0.8262,6.5234,6.87484,0.7110,3.1605,3
5,3,0.8134,6.4538,7.79604,0.7309,3.4595,3
1,3,0.8124,6.8223,4.84603,0.6533,2.2857,1
1,7,0.8124,6.9319,4.51991,0.6339,2.0645,1
4,0,0.8045,6.6195,8.62783,0.6993,2.8444,1
4,7,0.8045,6.4845,9.54352,0.7156,2.9091,1
2,10,0.8035,6.9929,6.21088,0.6184,2.0813,1
3,0,0.8035,6.9198,6.33047,0.6228,2.0317,1
5,10,0.8009,6.6329,6.73130,0.6986,2.9091,2
3,10,0.7917,6.8706,9.18694,0.6500,2.2655,2
5,6,0.7858,6.1749,8.60141,0.7793,4.9231,1
5,7,0.7858,6.4165,9.19858,0.7374,3.7101,1
2,6,0.7813,6.7948,8.09980,0.6636,2.4854,1
3,3,0.7788,6.4409,10.36281,0.7259,3.1220,1
2,8,0.7772,6.8252,6.50192,0.6510,2.2857,1
3,8,0.7772,6.6644,6.75567,0.6694,2.4854,1
4,3,0.7635,6.5628,8.29220,0.7052,3.0118,1
0,0,0.0000,7.2285,2.56562,0.5626,1.8286,0
0,1,0.0000,7.3758,5.46702,0.5084,1.5901,0
0,2,0.0000,7.1772,15.04929,0.5779,1.8824,0
0,3,0.0000,6.9494,9.36049,0.6413,2.2456,0
0,4,0.0000,7.3028,3.69157,0.5283,1.6203,0
0,5,0.0000,7.1560,5.82510,0.5721,1.8417,0
0,6,0.0000,7.2906,4.14052,0.5392,1.6516,0
0,7,0.0000,7.2302,6.33751,0.5564,1.7297,0
0,8,0.0000,7.0610,5.03925,0.6015,1.9845,0
0,9,0.0000,7.1761,7.05496,0.5725,1.8028,0
0,10,0.0000,7.2636,13.19421,0.5484,1.7902,0
0,11,0.0000,7.1967,5.75791,0.5714,1.8156,0
1,1,0.0000,7.1012,7.17812,0.5987,1.9692,0
1,2,0.0000,6.7753,5.54826,0.6674,2.4381,0
1,4,0.0000,7.0136,6.18656,0.6206,2.0813,0
1,5,0.0000,7.0353,3.73363,0.6116,1.9692,0
1,6,0.0000,7.0677,8.85133,0.6041,1.9692,0
1,8,0.0000,7.2082,6.38608,0.5655,1.8028,0
1,10,0.0000,6.9006,6.93868,0.6464,2.2655,0
1,11,0.0000,6.8142,4.79131,0.6674,2.4381,0
2,0,0.0000,6.7144,7.33202,0.6730,2.6122,0
2,1,0.0000,7.3524,3.38702,0.5097,1.5706,0
2,2,0.0000,6.7955,5.96118,0.6658,2.4151,0
2,3,0.0000,5.8255,13.57578,0.8169,6.7368,0
2,4,0.0000,7.2815,3.89358,0.5325,1.6954,0
2,5,0.0000,6.7927,8.30154,0.6643,2.4615,0
2,9,0.0000,6.5924,6.09776,0.6915,2.8764,0
3,1,0.0000,7.0305,7.68316,0.6145,2.1157,0
3,4,0.0000,7.1470,11.02795,0.5855,1.9248,0
3,5,0.0000,7.1093,4.33662,0.5825,1.8551,0
3,6,0.0000,5.7688,13.60918,0.8262,6.4000,0
3,7,0.0000,5.9046,13.31940,0.8074,5.5652,0
4,1,0.0000,6.6037,9.00487,0.6975,2.6947,0
4,2,0.0000,6.8782,4.76244,0.6432,2.2655,0
4,4,0.0000,6.0863,10.45166,0.7776,4.4138,0
4,5,0.0000,7.0949,3.90237,0.5925,1.8963,0
4,6,0.0000,6.1145,11.12520,0.7781,4.3390,0
4,8,0.0000,7.0573,4.51481,0.6067,1.9845,0
4,9,0.0000,5.8350,12.49212,0.8127,6.2439,0
4,10,0.0000,7.1646,3.67450,0.5710,1.8551,0
4,11,0.0000,6.8226,4.08725,0.6577,2.4854,0
5,1,0.0000,6.4670,8.51623,0.7238,3.4133,0
5,4,0.0000,6.4374,9.80134,0.7406,3.5068,0
5,8,0.0000,6.8828,6.16624,0.6405,2.2857,0
5,11,0.0000,6.1812,11.77231,0.7780,5.3333,0
