layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9227,7.1413,18.93243,0.5879,2.0000,1
2,9,0.9227,7.1335,18.68825,0.5900,2.0157,1
5,0,0.8165,6.6668,9.01456,0.6955,2.7234,2
6,6,0.8165,6.6741,8.67622,0.6943,2.6392,3
5,3,0.8102,6.6617,8.19557,0.6936,2.6947,1
6,2,0.8102,6.8726,8.18991,0.6497,2.3273,1
5,1,0.8087,5.8839,13.39257,0.8175,5.9535,1
7,3,0.8087,5.6731,12.71802,0.8398,7.1111,1
11,0,0.8083,5.8425,11.70745,0.8265,6.0952,2
11,4,0.8083,6.0352,10.91490,0.7981,5.4468,1
4,8,0.8052,6.6618,7.40517,0.6853,2.6392,2
8,0,0.8052,6.4870,7.71670,0.7306,3.3247,3
1,7,0.8044,7.0470,4.43939,0.5970,1.8551,3
2,3,0.8044,6.9036,4.54332,0.6356,2.1333,2
11,10,0.8027,5.9798,10.94845,0.8064,5.8182,2
4,7,0.7863,6.4707,10.84699,0.7335,3.3684,1
5,6,0.7863,6.5239,11.41432,0.7235,3.1220,1
7,1,0.7848,6.6480,8.27605,0.6970,2.7527,1
4,11,0.7831,6.7782,9.39006,0.6706,2.4151,2
9,1,0.7767,6.6014,7.35695,0.7076,2.9091,3
9,6,0.7755,5.9049,10.36748,0.8091,6.2439,1
1,5,0.7709,7.0844,4.68766,0.5888,1.8156,1
6,8,0.7704,6.7939,7.46634,0.6747,2.5600,2
9,3,0.7704,6.5722,7.21304,0.6963,3.0118,2
1,9,0.7671,6.8935,3.73306,0.6374,2.2069,1
2,7,0.7660,6.9768,4.18880,0.6049,2.0317,1
4,3,0.7642,6.5085,10.68674,0.7262,3.2821,1
5,11,0.7642,6.3508,9.98297,0.7516,3.5068,1
5,10,0.7439,6.8479,7.17107,0.6600,2.3925,1
6,9,0.7439,6.7393,7.24105,0.6768,2.5600,1
0,0,0.0000,7.1905,1.90134,0.5734,1.9542,0
0,1,0.0000,7.3942,4.35341,0.4926,1.4798,0
0,2,0.0000,7.0047,6.39042,0.6227,2.1880,0
0,3,0.0000,6.8977,8.12693,0.6492,2.3486,0
0,4,0.0000,7.3285,2.66620,0.5223,1.6516,0
0,5,0.0000,7.3266,4.86914,0.5166,1.6000,0
0,6,0.0000,7.3912,2.51587,0.5034,1.5706,0
0,7,0.0000,7.4424,2.87475,0.4707,1.4463,0
0,8,0.0000,7.2693,2.65565,0.5445,1.6842,0
0,9,0.0000,7.2306,3.74701,0.5452,1.6954,0
0,10,0.0000,6.8165,8.62161,0.6709,2.4854,0
0,11,0.0000,7.2365,3.84087,0.5433,1.7067,0
1,0,0.0000,7.2646,3.10443,0.5416,1.6954,0
1,1,0.0000,6.9614,8.57940,0.6364,2.2857,0
1,2,0.0000,7.0651,4.34612,0.5969,1.9104,0
1,3,0.0000,7.3772,4.60333,0.4980,1.5610,0
1,4,0.0000,7.0094,9.16649,0.6236,2.1157,0
1,6,0.0000,5.9069,14.18379,0.8195,5.2245,0
1,8,0.0000,7.2760,2.39633,0.5390,1.6410,0
1,10,0.0000,6.9241,5.97267,0.6239,2.0317,0
1,11,0.0000,7.2767,4.97267,0.5303,1.5706,0
2,1,0.0000,6.8099,8.05168,0.6613,2.4381,0
2,2,0.0000,6.8517,7.41589,0.6505,2.3486,0
2,4,0.0000,7.0743,4.97119,0.5849,1.8963,0
2,5,0.0000,7.2741,4.16364,0.5425,1.7181,0
2,6,0.0000,7.1809,7.41849,0.5710,1.8028,0
2,8,0.0000,7.2724,4.83897,0.5272,1.6000,0
2,10,0.0000,7.2243,7.14159,0.5535,1.7067,0
2,11,0.0000,7.1533,4.67143,0.5634,1.7778,0
3,0,0.0000,7.0534,6.48350,0.6109,2.0317,0
3,1,0.0000,7.1085,3.70488,0.5887,1.9248,0
3,2,0.0000,7.2576,4.32597,0.5454,1.7534,0
3,3,0.0000,7.0991,4.42061,0.5962,1.8963,0
3,4,0.0000,7.2832,3.99106,0.5358,1.6203,0
3,5,0.0000,6.9378,12.10484,0.6427,2.3273,0
3,6,0.0000,7.0323,3.61812,0.6028,1.9394,0
3,7,0.0000,7.1888,3.72007,0.5628,1.7778,0
3,8,0.0000,7.0672,5.05678,0.6019,1.9692,0
3,9,0.0000,6.8993,11.97282,0.6508,2.3273,0
3,10,0.0000,7.2138,5.73527,0.5557,1.7297,0
3,11,0.0000,6.8914,6.12825,0.6381,2.1695,0
4,0,0.0000,7.0681,6.68894,0.5968,1.9248,0
4,1,0.0000,7.3380,3.99785,0.5207,1.6732,0
4,2,0.0000,6.8026,6.32981,0.6624,2.4854,0
4,4,0.0000,7.0976,5.68591,0.5903,1.9104,0
4,5,0.0000,6.7393,10.45201,0.6853,2.5859,0
4,6,0.0000,6.4170,8.64631,0.7297,3.4133,0
4,9,0.0000,6.7737,5.68454,0.6640,2.4615,0
4,10,0.0000,6.7465,6.94930,0.6787,2.5859,0
5,2,0.0000,6.9518,5.82805,0.6324,2.1695,0
5,4,0.0000,7.0339,5.77175,0.6071,1.9692,0
5,5,0.0000,6.0237,11.99438,0.7979,4.4912,0
5,7,0.0000,6.6704,10.54616,0.6954,2.7527,0
5,8,0.0000,6.6537,7.14014,0.6895,2.6667,0
5,9,0.0000,6.9382,10.51290,0.6433,2.2857,0
6,0,0.0000,6.7974,10.27374,0.6626,2.4151,0
6,1,0.0000,6.9830,6.29932,0.6249,2.1157,0
6,3,0.0000,6.6143,10.04356,0.7069,2.8764,0
6,4,0.0000,6.6503,9.06183,0.6941,2.7527,0
6,5,0.0000,6.9444,9.59071,0.6347,2.1513,0
6,7,0.0000,7.0844,5.14189,0.5923,1.8551,0
6,10,0.0000,6.2031,11.21560,0.7700,4.1290,0
6,11,0.0000,6.9206,10.19996,0.6436,2.2857,0
7,0,0.0000,6.9313,6.42329,0.6394,2.1880,0
7,2,0.0000,6.9241,7.99603,0.6435,2.2655,0
7,4,0.0000,6.9211,9.47480,0.6424,2.2857,0
7,5,0.0000,7.2447,4.14224,0.5387,1.6954,0
7,6,0.0000,5.8411,12.13101,0.8194,6.0952,0
7,7,0.0000,6.0759,13.90702,0.7973,4.7407,0
7,8,0.0000,6.6821,7.42371,0.6903,2.7826,0
7,9,0.0000,6.4188,8.43469,0.7398,3.6571,0
7,10,0.0000,7.0146,10.72424,0.6245,2.2069,0
7,11,0.0000,6.3434,12.33556,0.7497,3.8209,0
8,1,0.0000,6.4716,6.33290,0.7166,3.1220,0
8,2,0.0000,6.1791,12.57710,0.7860,4.3390,0
8,3,0.0000,6.8356,6.82176,0.6412,2.2069,0
8,4,0.0000,6.8834,7.56938,0.6498,2.3063,0
8,5,0.0000,6.6053,10.03278,0.7071,2.9091,0
8,6,0.0000,6.1459,10.87158,0.7802,4.3390,0
8,7,0.0000,7.1209,3.77633,0.5814,1.8551,0
8,8,0.0000,7.3240,3.24109,0.5172,1.6101,0
8,9,0.0000,6.9190,4.95477,0.6330,2.1880,0
8,10,0.0000,6.9121,8.14801,0.6440,2.2857,0
8,11,0.0000,6.6581,7.74514,0.6828,2.6392,0
9,0,0.0000,6.6326,8.26307,0.7012,2.8444,0
9,2,0.0000,7.0549,4.40976,0.6067,2.0000,0
9,4,0.0000,6.7652,6.43061,0.6660,2.4381,0
9,5,0.0000,7.2352,5.45080,0.5483,1.6623,0
9,7,0.0000,6.5138,8.97023,0.7130,3.0476,0
9,8,0.0000,7.1551,4.90187,0.5790,1.8286,0
9,9,0.0000,5.6900,12.58038,0.8377,6.9189,0
9,10,0.0000,7.1298,4.74574,0.5854,1.8551,0
9,11,0.0000,6.7172,4.59954,0.6695,2.4854,0
10,0,0.0000,7.1836,3.83890,0.5667,1.7778,0
10,1,0.0000,5.9794,22.99714,0.8117,6.2439,0
10,2,0.0000,6.7800,8.52403,0.6727,2.4854,0
10,3,0.0000,6.4538,10.46389,0.7363,3.3684,0
10,4,0.0000,6.5943,14.42060,0.7133,3.0118,0
10,5,0.0000,5.8680,21.66263,0.8237,6.4000,0
10,6,0.0000,6.3959,16.60476,0.7473,3.7101,0
10,7,0.0000,6.8202,8.47282,0.6650,2.3704,0
10,8,0.0000,6.8958,8.95264,0.6494,2.3704,0
10,9,0.0000,6.2081,18.45713,0.7819,4.4138,0
10,10,0.0000,7.0321,8.40526,0.6151,2.0317,0
10,11,0.0000,6.9724,8.09881,0.6238,2.0317,0
11,1,0.0000,6.1832,9.58002,0.7764,4.6545,0
11,2,0.0000,6.4845,6.51414,0.7235,3.3247,0
11,3,0.0000,5.9907,11.61927,0.8062,5.5652,0
11,5,0.0000,6.3749,8.78969,0.7447,3.7101,0
11,6,0.0000,6.2504,7.63542,0.7658,4.3390,0
11,7,0.0000,6.2265,9.69741,0.7701,4.4138,0
11,8,0.0000,6.8590,6.14445,0.6438,2.2857,0
11,9,0.0000,6.8272,5.49533,0.6500,2.3273,0
11,11,0.0000,5.9904,11.49195,0.8051,5.9535,0
