layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.30971,3.43087,2.87884,1.9171,7.1817,0.0000,0.5623,0.06806,0.4330
1,12,7.05194,3.78678,3.26516,1.9867,7.0846,0.0000,0.5927,0.05786,0.4330
2,12,6.82161,4.25667,2.56494,1.7559,6.9171,0.0000,0.6294,0.05169,0.0000
3,12,9.19704,5.81910,3.37794,1.7926,6.5353,0.0000,0.7064,0.03304,0.2764
4,12,8.16539,5.32576,2.83963,1.9593,6.5699,0.0000,0.6959,0.03949,0.0000
5,12,10.00866,6.75302,3.25564,2.3468,6.5086,0.0000,0.7213,0.02534,0.0000
