layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,55.363,1.0000,0.00003,0.00637,0.9744
0,0,0.20,44.737,0.9998,0.00029,0.02164,0.9487
0,0,0.30,38.874,0.9993,0.00118,0.04249,0.9231
0,0,0.40,34.800,0.9983,0.00318,0.06792,0.9231
0,0,0.50,30.814,0.9957,0.00807,0.10748,0.8205
0,1,0.10,54.042,0.9999,0.00062,0.02093,0.9487
0,1,0.20,46.624,0.9996,0.00443,0.04917,0.9744
0,1,0.30,41.088,0.9985,nan,0.09300,0.8278
0,1,0.40,37.763,0.9968,nan,0.13638,0.8095
0,1,0.50,34.724,0.9936,nan,0.19351,0.7766
0,2,0.10,63.205,1.0000,nan,0.00680,1.0000
0,2,0.20,53.255,0.9999,nan,0.02137,0.9744
0,2,0.30,46.210,0.9997,nan,0.04809,0.9744
0,2,0.40,40.459,0.9990,nan,0.09323,0.8718
0,2,0.50,36.229,0.9974,nan,0.15172,0.8022
0,3,0.10,66.539,1.0000,nan,0.00534,1.0000
0,3,0.20,54.357,1.0000,nan,0.02171,0.8974
0,3,0.30,49.173,0.9999,nan,0.03943,0.8974
0,3,0.40,45.146,0.9996,nan,0.06269,0.9048
0,3,0.50,39.914,0.9988,nan,0.11450,0.8095
0,4,0.10,60.787,1.0000,0.00008,0.00959,0.9744
0,4,0.20,52.641,0.9999,0.00051,0.02451,0.9487
0,4,0.30,47.345,0.9995,0.00148,0.04509,0.8974
0,4,0.40,44.212,0.9990,0.00310,0.06468,0.8718
0,4,0.50,41.353,0.9980,nan,0.08989,0.8278
0,5,0.10,57.918,1.0000,0.00027,0.01445,1.0000
0,5,0.20,48.818,0.9997,0.00330,0.04119,0.9744
0,5,0.30,43.337,0.9989,0.00938,0.07742,0.9231
0,5,0.40,39.333,0.9973,nan,0.12276,0.8791
0,5,0.50,35.770,0.9939,nan,0.18502,0.8095
0,6,0.10,52.552,1.0000,0.00010,0.01023,1.0000
0,6,0.20,41.707,0.9996,0.00123,0.03565,0.9231
0,6,0.30,36.463,0.9988,nan,0.06520,0.8718
0,6,0.40,32.256,0.9968,nan,0.10582,0.8718
0,6,0.50,29.832,0.9944,nan,0.13989,0.7949
0,7,0.10,55.574,1.0000,nan,0.01239,1.0000
0,7,0.20,47.738,0.9998,nan,0.03055,0.9231
