layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
8,0,0.9664,5.7495,11.97246,0.8278,7.5294,20
11,1,0.9664,5.8677,11.38390,0.8131,6.5641,20
4,10,0.9621,5.4976,14.56677,0.8620,8.2581,33
11,5,0.9621,5.6089,13.97505,0.8528,7.3143,30
10,0,0.9586,5.5667,14.47466,0.8539,8.0000,32
10,6,0.9586,5.6800,13.77445,0.8410,7.3143,29
10,1,0.9586,5.4854,14.76920,0.8634,8.0000,31
10,10,0.9586,5.3048,15.22969,0.8818,8.5333,19
11,4,0.9565,5.8040,10.51515,0.8220,7.1111,12
9,6,0.9545,5.3229,15.36754,0.8800,8.5333,21
9,11,0.9544,5.3056,15.13797,0.8811,8.5333,19
10,8,0.9544,5.3047,15.15685,0.8820,8.5333,19
7,10,0.9543,5.4179,15.12717,0.8713,8.2581,26
7,7,0.9497,5.6794,13.88876,0.8430,7.1111,28
9,5,0.9497,5.9279,12.40300,0.8064,6.2439,27
1,1,0.9450,6.5578,7.63053,0.7167,3.2000,30
1,2,0.9450,6.4846,7.05748,0.7307,3.3684,22
5,1,0.9432,5.3321,15.79443,0.8806,8.2581,21
7,2,0.9432,5.4774,15.31629,0.8655,8.0000,30
10,2,0.9428,5.4716,14.09419,0.8654,8.2581,30
5,0,0.9425,6.0419,13.18550,0.8040,4.9231,12
6,10,0.9423,5.4004,14.78128,0.8721,8.5333,26
8,6,0.9423,5.5217,14.48380,0.8611,8.0000,35
9,1,0.9416,5.6002,14.18455,0.8497,8.2581,28
3,0,0.9415,5.8673,13.69680,0.8195,5.6889,18
10,7,0.9415,5.8752,12.80842,0.8139,6.2439,27
2,7,0.9393,6.7430,6.46489,0.6823,2.6667,17
2,10,0.9393,6.6161,6.84147,0.7063,2.9425,24
4,4,0.9391,6.1191,10.70977,0.7872,4.5714,19
5,11,0.9391,5.9500,11.61970,0.8084,5.6889,26
6,9,0.9390,5.3418,15.52069,0.8792,8.2581,22
2,11,0.9386,5.9621,10.31997,0.8061,5.4468,18
6,5,0.9386,6.1362,10.32691,0.7827,4.4138,19
8,3,0.9383,5.7619,13.52365,0.8313,6.9189,25
9,4,0.9383,5.6497,14.28842,0.8457,7.5294,30
5,5,0.9374,5.7009,13.98192,0.8407,7.1111,28
2,6,0.9367,5.8391,12.10932,0.8249,5.9535,27
8,9,0.9351,5.9514,11.40676,0.8081,5.5652,24
3,3,0.9336,6.3177,11.37155,0.7569,3.7647,12
11,6,0.9328,5.3615,14.75514,0.8764,8.2581,25
7,5,0.9296,6.0061,10.84316,0.7960,5.5652,23
1,8,0.9285,6.2653,7.84589,0.7659,3.7647,18
3,1,0.9285,6.3522,8.96568,0.7526,3.4595,23
7,11,0.9284,5.5741,14.79765,0.8545,7.7576,30
9,8,0.9282,5.5660,14.40545,0.8556,7.7576,32
1,4,0.9279,6.2873,7.62724,0.7628,4.0635,16
6,4,0.9279,6.5133,8.80944,0.7202,3.0476,26
9,9,0.9279,5.3459,15.22118,0.8783,8.2581,22
8,1,0.9274,5.4916,14.76175,0.8642,8.2581,32
0,7,0.9274,6.7671,6.90651,0.6747,2.6122,18
6,6,0.9267,5.6779,13.50169,0.8404,7.7576,29
11,7,0.9244,5.9321,11.86909,0.8082,6.0952,27
11,9,0.9236,5.4889,14.22885,0.8630,8.2581,32
8,11,0.9233,5.6045,13.75085,0.8491,8.0000,31
7,6,0.9231,5.7395,13.13185,0.8344,7.1111,30
7,1,0.9222,5.8972,12.67195,0.8166,5.8182,27
2,5,0.9209,6.7831,7.36985,0.6685,2.4615,22
1,5,0.9205,6.5056,8.76703,0.7227,3.1220,26
10,3,0.9199,5.8051,12.33220,0.8236,6.5641,27
5,10,0.9194,6.1927,11.18838,0.7747,4.2667,18
1,9,0.9190,6.1349,9.31023,0.7854,4.4138,13
7,8,0.9187,6.5156,9.76885,0.7250,3.0476,22
9,10,0.9187,6.7195,8.72484,0.6817,2.5347,25
11,10,0.9177,6.5258,8.32587,0.7183,2.9091,28
5,8,0.9177,6.2689,11.46951,0.7638,3.6571,14
8,10,0.9177,6.0572,10.83679,0.7918,4.7407,22
9,0,0.9174,6.0570,12.32202,0.7945,5.1200,21
9,7,0.9165,6.1331,10.65680,0.7846,4.2667,19
6,2,0.9164,5.7237,12.32812,0.8331,7.5294,24
8,2,0.9164,5.9083,11.28929,0.8085,5.6889,23
8,4,0.9149,6.5341,10.05126,0.7240,3.0843,22
2,1,0.9135,6.0091,11.56642,0.7974,5.2245,24
3,4,0.9132,5.4191,14.52248,0.8699,8.5333,26
5,9,0.9132,5.4273,14.25987,0.8700,8.2581,26
7,3,0.9124,6.4594,9.32435,0.7334,3.3247,25
0,6,0.9123,6.7997,6.90791,0.6635,2.4854,21
6,1,0.9118,5.7206,14.09507,0.8390,6.9189,25
4,2,0.9111,5.8550,11.79621,0.8199,5.8182,22
8,7,0.9108,6.7041,10.20159,0.6909,2.6392,2
10,11,0.9108,6.4721,11.53187,0.7357,3.3247,8
9,2,0.9107,5.7691,13.48419,0.8299,7.1111,26
4,1,0.9106,6.4960,9.00987,0.7239,3.0476,28
7,4,0.9106,6.3895,10.44931,0.7476,3.4133,19
4,8,0.9089,5.7304,12.93818,0.8379,6.7368,32
6,11,0.9083,6.7385,8.05904,0.6797,2.5098,22
8,8,0.9077,6.3951,9.33309,0.7389,3.3247,22
6,3,0.9069,5.8425,11.81772,0.8260,5.8182,23
11,2,0.9060,5.4130,14.22513,0.8711,8.5333,26
1,3,0.9045,6.3453,7.03280,0.7579,3.8788,11
2,0,0.9042,6.8662,7.04093,0.6469,2.2261,20
3,11,0.9042,6.9416,8.57684,0.6318,2.2069,14
2,8,0.9030,6.7607,7.50803,0.6768,2.5347,26
1,0,0.9015,6.8959,7.85378,0.6393,2.2261,16
4,6,0.9013,6.3664,8.43931,0.7482,3.3684,25
6,7,0.9013,6.4907,9.45625,0.7263,3.1605,25
11,11,0.8994,6.4359,9.10487,0.7357,3.2000,26
6,8,0.8981,6.7072,9.67252,0.6853,2.5098,15
3,10,0.8973,6.4067,10.05205,0.7439,3.5068,24
4,9,0.8961,6.4242,8.48454,0.7366,3.2821,29
11,3,0.8956,6.6733,7.52675,0.6944,2.6392,26
2,3,0.8942,6.8190,8.26291,0.6616,2.4381,15
5,7,0.8941,6.4178,10.84782,0.7475,3.4595,16
10,4,0.8938,6.2423,11.22864,0.7655,3.9385,16
2,9,0.8919,6.9653,8.31592,0.6234,2.0813,10
3,7,0.8919,7.1109,9.72171,0.5932,1.9248,4
7,9,0.8912,6.2326,10.13029,0.7671,4.3390,21
8,5,0.8912,6.4267,8.66177,0.7381,3.3684,26
1,7,0.8904,6.2499,7.85629,0.7686,4.0635,16
0,2,0.8896,6.5167,6.42797,0.7250,3.0843,18
0,9,0.8896,6.5379,5.87133,0.7229,3.3247,13
3,8,0.8860,6.6681,7.91678,0.6990,2.7527,25
9,3,0.8860,6.8899,8.16891,0.6501,2.2261,7
3,6,0.8847,6.9525,7.31011,0.6290,2.0813,10
0,0,0.8835,6.6123,6.90292,0.7064,2.7826,24
5,4,0.8812,6.8302,8.96747,0.6643,2.4615,9
1,6,0.8786,6.6721,7.84420,0.6935,2.6392,32
0,11,0.8786,6.6615,5.94915,0.7005,2.9767,15
2,2,0.8758,6.9754,10.63405,0.6316,2.2069,3
4,5,0.8715,6.8779,9.56110,0.6520,2.3925,5
3,9,0.8690,6.5810,12.41626,0.7219,3.0118,1
4,0,0.8690,6.5713,11.01193,0.7167,3.0476,1
7,0,0.8689,6.9550,10.60435,0.6335,2.1157,1
10,9,0.8687,6.8930,8.97020,0.6456,2.2069,8
2,4,0.8685,6.6174,9.27283,0.7021,2.7234,20
3,5,0.8677,6.2059,9.19552,0.7724,3.8209,21
10,5,0.8677,6.3536,10.66267,0.7531,3.3684,19
5,3,0.8672,6.4141,7.08554,0.7403,3.4133,16
0,10,0.8568,6.7400,6.32782,0.6876,2.8444,14
11,0,0.8568,6.8106,6.85462,0.6674,2.5600,2
4,3,0.8565,6.6288,8.49959,0.6947,2.6392,18
5,6,0.8550,6.6851,12.00162,0.6960,2.6947,1
6,0,0.8408,6.6446,7.63043,0.6976,2.7234,19
5,2,0.8331,6.6935,7.98888,0.6941,2.6947,18
3,2,0.8189,7.0518,10.54648,0.6119,2.0317,1
0,1,0.0000,6.5003,23.82760,0.7319,3.4133,0
0,3,0.0000,6.4809,19.59804,0.7376,3.4595,0
0,4,0.0000,6.9371,12.88719,0.6402,2.1880,0
0,5,0.0000,6.4178,21.91824,0.7473,3.6056,0
0,8,0.0000,6.8160,8.13012,0.6733,2.4854,0
1,10,0.0000,6.6763,9.76209,0.6947,2.9091,0
1,11,0.0000,6.5537,17.49632,0.7236,3.1220,0
4,7,0.0000,6.7581,10.89150,0.6759,2.5347,0
4,11,0.0000,7.2361,23.90245,0.5579,1.8417,0
11,8,0.0000,7.0235,11.81759,0.6145,2.0317,0
