layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,47.824,0.9999,0.00015,0.01516,0.9744
0,0,0.20,41.043,0.9996,0.00076,0.03310,0.8718
0,0,0.30,35.968,0.9987,0.00265,0.05937,0.8535
0,0,0.40,32.389,0.9970,0.00502,0.08965,0.8022
0,0,0.50,28.900,0.9933,0.01219,0.13396,0.7326
0,1,0.10,57.368,1.0000,0.00058,0.01427,1.0000
0,1,0.20,46.603,0.9996,nan,0.04929,1.0000
0,1,0.30,42.277,0.9989,nan,0.08110,0.8718
0,1,0.40,38.561,0.9974,nan,0.12440,0.7949
0,1,0.50,34.723,0.9936,nan,0.19353,0.6996
0,2,0.10,66.279,1.0000,nan,0.00477,1.0000
0,2,0.20,54.904,1.0000,nan,0.01767,0.9487
0,2,0.30,49.272,0.9999,nan,0.03380,0.8462
0,2,0.40,44.427,0.9996,nan,0.05904,0.8205
0,2,0.50,41.680,0.9993,0.01962,0.08100,0.7692
0,3,0.10,74.947,1.0000,0.00008,0.00203,1.0000
0,3,0.20,62.932,1.0000,nan,0.00809,1.0000
0,3,0.30,57.223,1.0000,nan,0.01561,0.9487
0,3,0.40,51.176,0.9999,nan,0.03131,0.9231
0,3,0.50,46.492,0.9997,0.01155,0.05369,0.9231
0,4,0.10,58.070,1.0000,0.00013,0.01312,0.9744
0,4,0.20,49.261,0.9997,0.00086,0.03616,0.8718
0,4,0.30,45.025,0.9991,0.00240,0.05890,0.8462
0,4,0.40,41.910,0.9983,0.00499,0.08431,0.8462
0,4,0.50,38.927,0.9965,nan,0.11885,0.8205
0,5,0.10,56.840,1.0000,0.00038,0.01636,1.0000
0,5,0.20,49.681,0.9998,0.00150,0.03729,0.9744
0,5,0.30,44.716,0.9992,0.00561,0.06606,0.8974
0,5,0.40,39.201,0.9973,0.01610,0.12464,0.8718
0,5,0.50,35.658,0.9938,nan,0.18743,0.8022
0,6,0.10,46.716,0.9999,nan,0.02002,0.9487
0,6,0.20,38.826,0.9993,nan,0.04967,0.8462
0,6,0.30,34.453,0.9981,nan,0.08218,0.8718
0,6,0.40,31.005,0.9957,nan,0.12221,0.8718
0,6,0.50,28.262,0.9919,nan,0.16761,0.8205
0,7,0.10,53.703,0.9999,nan,0.01537,1.0000
0,7,0.20,44.817,0.9996,nan,0.04276,0.9744
0,7,0.30,39.525,0.9986,nan,0.07864,0.9231
0,7,0.40,36.274,0.9971,nan,0.11434,0.8278
0,7,0.50,33.353,0.9942,nan,0.16004,0.7253
0,8,0.10,54.878,1.0000,0.00017,0.00992,0.9744
0,8,0.20,45.621,0.9998,0.00125,0.02881,0.9487
0,8,0.30,39.938,0.9991,0.00315,0.05542,0.9231
0,8,0.40,35.303,0.9974,0.00772,0.09450,0.7949
0,8,0.50,31.012,0.9931,nan,0.15487,0.7949
0,9,0.10,59.892,1.0000,0.00010,0.00872,1.0000
0,9,0.20,48.882,0.9998,0.00129,0.03097,1.0000
0,9,0.30,42.948,0.9994,0.00460,0.06133,0.8974
0,9,0.40,38.611,0.9983,nan,0.10105,0.7949
0,9,0.50,36.250,0.9970,nan,0.13261,0.7839
0,10,0.10,74.895,1.0000,0.00030,0.00216,1.0000
0,10,0.20,66.253,1.0000,0.00077,0.00585,0.9744
0,10,0.30,59.623,1.0000,nan,0.01255,1.0000
0,10,0.40,52.655,0.9999,nan,0.02799,0.8974
0,10,0.50,46.033,0.9997,0.01438,0.06000,0.8718
0,11,0.10,58.134,1.0000,nan,0.01021,1.0000
0,11,0.20,48.388,0.9998,nan,0.03137,0.9744
0,11,0.30,42.046,0.9993,nan,0.06510,0.9487
0,11,0.40,37.796,0.9980,0.01585,0.10619,0.8205
0,11,0.50,33.841,0.9951,nan,0.16743,0.7326
1,0,0.10,55.618,1.0000,0.00013,0.00911,1.0000
1,0,0.20,44.430,0.9997,nan,0.03301,0.9487
1,0,0.30,39.226,0.9991,nan,0.06010,0.9231
1,0,0.40,35.151,0.9977,nan,0.09608,0.8718
1,0,0.50,32.080,0.9954,0.01609,0.13682,0.8462
1,1,0.10,82.886,1.0000,0.00013,0.00087,1.0000
1,1,0.20,61.511,1.0000,nan,0.01019,0.9231
1,1,0.30,54.353,1.0000,nan,0.02323,0.8535
1,1,0.40,48.116,0.9998,nan,0.04763,0.8205
1,1,0.50,43.544,0.9995,nan,0.08063,0.7766
1,2,0.10,63.338,1.0000,0.00010,0.00712,1.0000
1,2,0.20,51.924,0.9999,0.00144,0.02651,0.9744
1,2,0.30,46.071,0.9996,0.00447,0.05201,0.9231
1,2,0.40,42.143,0.9990,nan,0.08175,0.9487
1,2,0.50,38.390,0.9977,nan,0.12593,0.8278
1,3,0.10,55.207,1.0000,nan,0.01406,1.0000
1,3,0.20,46.444,0.9998,0.00246,0.03855,1.0000
1,3,0.30,41.010,0.9991,0.00668,0.07207,0.9231
1,3,0.40,35.745,0.9971,nan,0.13212,0.8974
1,3,0.50,32.077,0.9933,nan,0.20155,0.7839
1,4,0.10,79.180,1.0000,0.00015,0.00143,1.0000
1,4,0.20,66.436,1.0000,nan,0.00619,0.9048
1,4,0.30,57.374,1.0000,nan,0.01757,0.8718
1,4,0.40,50.784,0.9999,nan,0.03751,0.7766
1,4,0.50,44.809,0.9996,nan,0.07464,0.7521
1,5,0.10,56.796,1.0000,nan,0.01376,1.0000
1,5,0.20,46.959,0.9997,0.00291,0.04269,0.8974
1,5,0.30,41.919,0.9992,nan,0.07627,0.8535
1,5,0.40,38.339,0.9982,nan,0.11517,0.8278
1,5,0.50,35.069,0.9961,nan,0.16781,0.8095
1,6,0.10,108.455,1.0000,0.00000,0.00005,1.0000
1,6,0.20,93.391,1.0000,nan,0.00028,1.0000
1,6,0.30,79.772,1.0000,nan,0.00133,0.9744
1,6,0.40,72.084,1.0000,nan,0.00322,0.9048
1,6,0.50,64.450,1.0000,nan,0.00775,0.8608
1,7,0.10,64.249,1.0000,0.00009,0.00702,0.9744
1,7,0.20,53.948,0.9999,0.00094,0.02300,0.9744
1,7,0.30,48.582,0.9997,0.00299,0.04265,0.8974
1,7,0.40,44.612,0.9993,0.00730,0.06737,0.8718
1,7,0.50,40.938,0.9984,nan,0.10285,0.8718
1,8,0.10,53.506,1.0000,0.00018,0.01326,1.0000
1,8,0.20,44.500,0.9996,nan,0.03741,0.9744
1,8,0.30,39.562,0.9988,0.00585,0.06605,0.9231
1,8,0.40,34.939,0.9965,nan,0.11247,0.8205
1,8,0.50,31.971,0.9930,nan,0.15828,0.8205
1,9,0.10,55.737,1.0000,0.00055,0.01310,0.9744
1,9,0.20,47.633,0.9998,0.00249,0.03329,0.9487
1,9,0.30,42.978,0.9995,nan,0.05690,0.8974
1,9,0.40,39.468,0.9988,nan,0.08523,0.8022
1,9,0.50,37.041,0.9979,nan,0.11270,0.8278
1,10,0.10,64.313,1.0000,0.00019,0.00735,0.9744
1,10,0.20,52.860,0.9999,0.00213,0.02747,0.9487
1,10,0.30,47.519,0.9997,nan,0.05080,0.8352
1,10,0.40,43.174,0.9992,nan,0.08377,0.7912
1,10,0.50,39.460,0.9982,nan,0.12848,0.8095
1,11,0.10,60.525,1.0000,nan,0.00996,1.0000
1,11,0.20,48.183,0.9998,nan,0.04125,0.9744
1,11,0.30,42.140,0.9991,nan,0.08272,0.9231
1,11,0.40,37.760,0.9975,nan,0.13697,0.7839
1,11,0.50,33.590,0.9933,nan,0.22138,0.7582
2,0,0.10,150.616,1.0000,nan,0.00000,1.0000
2,0,0.20,145.048,1.0000,nan,0.00000,0.9231
2,0,0.30,133.816,1.0000,nan,0.00000,0.9231
2,0,0.40,120.253,1.0000,nan,0.00001,0.8095
2,0,0.50,104.115,1.0000,nan,0.00008,0.6447
2,1,0.10,69.646,1.0000,nan,0.00393,1.0000
2,1,0.20,59.752,1.0000,nan,0.01228,0.9231
2,1,0.30,52.961,0.9999,nan,0.02685,0.9744
2,1,0.40,47.882,0.9998,nan,0.04818,0.9304
2,1,0.50,42.771,0.9994,nan,0.08677,0.8352
2,2,0.10,63.859,1.0000,nan,0.00766,0.9487
2,2,0.20,54.304,1.0000,nan,0.02301,0.9487
2,2,0.30,48.976,0.9999,nan,0.04249,0.8278
2,2,0.40,44.115,0.9996,nan,0.07437,0.7766
2,2,0.50,40.279,0.9989,nan,0.11566,0.7143
2,3,0.10,60.562,1.0000,0.00027,0.00940,0.9744
2,3,0.20,52.464,0.9999,nan,0.02388,0.9744
2,3,0.30,47.062,0.9997,0.00481,0.04447,0.9231
2,3,0.40,42.419,0.9992,0.01104,0.07590,0.8718
