layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,8.10950,7.34392,0.76557,20.0712,6.9395,1.2655,0.6092,0.05791,1.7321
1,12,8.18153,7.48136,0.70017,11.9699,6.7979,1.3198,0.6499,0.03908,1.4907
2,12,8.53330,7.36648,1.16682,7.0493,6.3445,1.5309,0.7303,0.02579,1.1055
3,12,9.59909,8.24247,1.35663,6.6685,6.2994,1.5299,0.7481,0.02121,0.0000
4,12,8.34145,7.08193,1.25952,6.6098,6.1729,1.5454,0.7457,0.02990,0.0000
5,12,11.99673,10.37788,1.61885,6.4621,6.0943,1.5370,0.7807,0.02267,1.7058
