layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.28338,5.59936,0.68402,19.0927,6.8967,1.2888,0.6294,0.05496,1.7321
1,12,7.53145,6.75182,0.77964,8.9394,6.7527,1.3553,0.6617,0.04533,1.4907
2,12,7.25377,6.20357,1.05020,6.4721,6.4905,1.5178,0.7094,0.03116,1.1055
3,12,9.49796,7.93454,1.56342,5.5022,6.1205,1.5677,0.7686,0.01895,0.0000
4,12,7.76015,6.46975,1.29040,5.5626,6.1140,1.5868,0.7588,0.02966,0.0000
5,12,9.82396,5.93123,3.89273,1.5756,6.0736,1.6352,0.7729,0.02902,1.7240
