anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
match,coif2,5,3,0.9973,0.9966,0.0006,0.9972,0.9965,0.0007,314.3446,1029.5835,2654.9266,7241.1655
