i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,boat,verb,N,0.9981,0.9979,83.7680,546.4699
0,2,boat,boat,Y,0.9987,0.9984,2.4016,688.3212
0,3,boat,verb,N,0.9977,0.9973,391.4735,12114.7458
1,2,verb,boat,N,0.9987,0.9985,81.3664,1234.7911
1,3,verb,verb,Y,0.9990,0.9988,307.7055,11568.2759
2,3,boat,verb,N,0.9987,0.9985,389.0719,12803.0670
