i,j,sense_i,sense_j,same_sense,cosine,wavelet,dE_low,dE_high
0,1,machine,bird,N,0.7245,0.7099,3.6732,51.7905
0,2,machine,machine,Y,0.8391,0.8315,0.5865,8.3157
0,3,machine,bird,N,0.6888,0.6793,3.4786,40.6943
1,2,bird,machine,N,0.7044,0.6817,3.0868,60.1061
1,3,bird,bird,Y,0.8490,0.8433,0.1946,11.0961
2,3,machine,bird,N,0.6724,0.6499,2.8922,49.0100
