layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
5,11,0.8950,5.8199,9.78603,0.8093,5.1200,21
2,7,0.8950,6.3568,6.29311,0.7468,3.2000,14
9,10,0.8907,6.1365,10.29367,0.7947,4.2667,17
0,6,0.8897,6.5329,6.78687,0.7001,2.5859,13
2,10,0.8897,6.2994,6.15865,0.7449,3.0843,15
0,7,0.8886,6.4873,6.78792,0.7166,2.7234,16
11,5,0.8880,4.9693,13.64226,0.8920,16.0000,10
3,5,0.8876,5.7360,9.13541,0.8222,5.8182,18
8,0,0.8860,5.0826,12.29176,0.8769,16.0000,15
4,10,0.8860,4.9825,13.57745,0.8866,16.0000,10
6,2,0.8855,4.9254,12.13362,0.8885,16.0000,6
6,1,0.8840,5.3200,12.50877,0.8749,9.8462,14
0,2,0.8835,6.2943,6.89464,0.7462,3.1220,21
4,6,0.8827,5.8817,8.49661,0.8105,4.8302,16
0,0,0.8824,6.4099,7.12901,0.7217,2.6947,22
6,4,0.8807,6.1791,8.52101,0.7738,3.6056,20
0,8,0.8789,6.5404,7.63951,0.7172,2.7826,12
0,9,0.8776,5.9824,6.34004,0.7867,4.1290,5
1,7,0.8776,5.8218,7.31536,0.8118,4.7407,7
5,3,0.8775,6.0755,6.82248,0.7868,4.2667,13
5,10,0.8758,5.9631,10.82108,0.8136,4.9231,7
6,3,0.8751,5.8741,9.72221,0.8184,5.3333,23
4,1,0.8704,6.0577,9.01707,0.7957,4.1967,25
7,4,0.8695,5.8906,10.68516,0.8181,5.1200,19
2,2,0.8679,6.4836,10.30334,0.7328,3.0843,2
0,11,0.8609,6.2909,5.80712,0.7441,3.0476,15
4,0,0.8565,6.0537,12.82540,0.8069,4.8302,1
2,9,0.8468,6.4863,10.80794,0.7311,2.9767,2
4,3,0.8468,6.3862,9.62168,0.7528,3.2000,3
3,9,0.8457,6.4968,9.92304,0.7334,2.9767,1
3,6,0.8417,6.5913,10.48954,0.7088,2.6667,2
0,4,0.8258,6.5661,10.06268,0.7180,2.7527,1
4,7,0.8258,6.5004,10.99466,0.7331,3.0118,1
11,0,0.8191,6.2533,6.58934,0.7470,3.1220,4
1,6,0.8169,6.1323,9.26099,0.7807,3.7647,9
0,1,0.0000,6.1513,22.75523,0.7871,3.7647,0
0,3,0.0000,6.2206,20.04452,0.7805,4.0635,0
0,5,0.0000,6.5240,20.17115,0.7272,2.9425,0
1,10,0.0000,6.1579,9.83175,0.7810,3.5556,0
1,11,0.0000,6.5856,15.44815,0.7158,2.7527,0
4,11,0.0000,6.0548,23.85272,0.7839,3.7647,0
11,8,0.0000,6.5259,13.12544,0.7145,2.5859,0
