layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.56049,5.79964,0.76085,15.1374,6.8131,1.3126,0.6466,0.04771,1.4907
1,12,7.57600,6.70027,0.87572,7.4932,6.6103,1.4242,0.6922,0.03306,1.4907
2,12,7.70328,6.58992,1.11336,6.4441,6.3684,1.5126,0.7347,0.02450,1.1055
3,12,8.69074,7.29572,1.39502,6.7913,6.2481,1.5294,0.7570,0.01806,0.0000
4,12,7.51318,6.33131,1.18187,6.0611,6.1871,1.5485,0.7498,0.02982,0.0000
5,12,9.32535,6.02353,3.30182,1.9639,6.2638,1.5720,0.7438,0.03813,1.8856
