layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.90701,2.96748,2.93954,1.5557,7.1571,0.0000,0.5748,0.06346,0.4714
1,12,7.08740,3.64715,3.44024,1.6418,6.9773,0.0000,0.6252,0.04806,0.3727
2,12,6.75940,2.76411,3.99529,0.7674,6.7978,0.0000,0.6616,0.04092,0.2764
3,12,8.84798,3.47185,5.37612,0.7107,6.4646,0.0000,0.7224,0.02795,0.2764
4,12,7.55216,2.92256,4.62960,0.6890,6.6132,0.0000,0.6929,0.03694,0.2764
5,12,8.01245,4.90497,3.10748,1.6766,6.8376,0.0000,0.6629,0.04076,0.0000
