layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,75.586,1.0000,nan,0.00183,0.8355
0,0,0.20,64.776,1.0000,nan,0.00635,0.7976
0,0,0.30,56.383,1.0000,nan,0.01668,0.7976
0,0,0.40,49.918,0.9999,nan,0.03511,0.7532
0,0,0.50,46.177,0.9996,nan,0.05402,0.7890
0,1,0.10,61.589,1.0000,nan,0.00916,0.6205
0,1,0.20,54.312,1.0000,nan,0.02117,0.6082
0,1,0.30,47.170,0.9999,nan,0.04818,0.4448
0,1,0.40,42.621,0.9997,nan,0.08135,0.3907
0,1,0.50,37.806,0.9990,nan,0.14160,0.4069
0,2,0.10,75.016,1.0000,nan,0.00195,0.8571
0,2,0.20,63.873,1.0000,nan,0.00704,0.8496
0,2,0.30,56.729,1.0000,nan,0.01603,0.8139
0,2,0.40,52.237,0.9999,nan,0.02689,0.8139
0,2,0.50,45.390,0.9996,nan,0.05914,0.7460
0,3,0.10,64.692,1.0000,nan,0.00641,0.7803
0,3,0.20,55.211,1.0000,nan,0.01909,0.7749
0,3,0.30,48.345,0.9999,nan,0.04209,0.6926
0,3,0.40,43.294,0.9996,nan,0.07529,0.6548
0,3,0.50,38.159,0.9988,nan,0.13598,0.5346
0,4,0.10,69.168,1.0000,nan,0.00383,0.8193
0,4,0.20,54.521,1.0000,nan,0.02067,0.8571
0,4,0.30,49.817,0.9999,nan,0.03553,0.8052
0,4,0.40,43.357,0.9994,nan,0.07474,0.7749
0,4,0.50,37.028,0.9974,nan,0.15488,0.7284
0,5,0.10,60.715,1.0000,nan,0.01013,0.6385
0,5,0.20,52.876,1.0000,nan,0.02498,0.6602
0,5,0.30,45.385,0.9998,nan,0.05918,0.6097
0,5,0.40,40.361,0.9993,nan,0.10552,0.5649
0,5,0.50,34.879,0.9976,nan,0.19835,0.5184
0,6,0.10,73.117,1.0000,nan,0.00243,0.8571
0,6,0.20,59.160,1.0000,nan,0.01212,0.7976
0,6,0.30,53.047,0.9999,nan,0.02449,0.7673
0,6,0.40,46.971,0.9997,nan,0.04930,0.8193
0,6,0.50,43.639,0.9993,nan,0.07235,0.7446
0,7,0.10,71.114,1.0000,nan,0.00306,0.8712
0,7,0.20,58.885,1.0000,nan,0.01251,0.8409
0,7,0.30,53.993,0.9999,nan,0.02196,0.8052
0,7,0.40,49.466,0.9998,nan,0.03699,0.7835
0,7,0.50,45.620,0.9996,nan,0.05759,0.8355
0,8,0.10,71.281,1.0000,nan,0.00300,0.8409
0,8,0.20,60.790,1.0000,nan,0.01004,0.8283
0,8,0.30,55.610,1.0000,nan,0.01824,0.8409
0,8,0.40,47.490,0.9998,nan,0.04644,0.7749
0,8,0.50,43.965,0.9995,nan,0.06969,0.7208
0,9,0.10,78.708,1.0000,nan,0.00128,0.8658
0,9,0.20,67.812,1.0000,nan,0.00448,0.8409
0,9,0.30,58.058,1.0000,nan,0.01376,0.8066
0,9,0.40,55.169,1.0000,nan,0.01918,0.7673
0,9,0.50,48.917,0.9998,nan,0.03941,0.7244
0,10,0.10,70.642,1.0000,nan,0.00323,0.8409
0,10,0.20,58.129,1.0000,nan,0.01364,0.7835
0,10,0.30,52.013,0.9999,nan,0.02759,0.7284
0,10,0.40,48.799,0.9998,nan,0.03994,0.7662
0,10,0.50,43.015,0.9992,nan,0.07774,0.7673
0,11,0.10,81.566,1.0000,nan,0.00092,0.8193
0,11,0.20,64.419,1.0000,nan,0.00661,0.8193
0,11,0.30,56.148,1.0000,nan,0.01714,0.8409
0,11,0.40,49.447,0.9998,nan,0.03707,0.7890
0,11,0.50,46.274,0.9996,nan,0.05342,0.7890
1,0,0.10,69.850,1.0000,nan,0.00354,0.8139
1,0,0.20,58.711,1.0000,nan,0.01276,0.8052
1,0,0.30,55.681,1.0000,nan,0.01809,0.7763
1,0,0.40,48.342,0.9998,nan,0.04210,0.7890
1,0,0.50,41.817,0.9991,nan,0.08924,0.7370
1,1,0.10,72.886,1.0000,nan,0.00250,0.8496
1,1,0.20,62.087,1.0000,nan,0.00865,0.8139
1,1,0.30,55.583,1.0000,nan,0.01829,0.7976
1,1,0.40,49.152,0.9998,nan,0.03835,0.8369
1,1,0.50,44.050,0.9995,nan,0.06901,0.7850
1,2,0.10,79.077,1.0000,nan,0.00122,0.8193
1,2,0.20,65.722,1.0000,nan,0.00569,0.8193
1,2,0.30,58.915,1.0000,nan,0.01246,0.7976
1,2,0.40,53.702,0.9999,nan,0.02271,0.8193
1,2,0.50,48.755,0.9998,nan,0.04015,0.8571
1,3,0.10,78.137,1.0000,nan,0.00136,0.8409
1,3,0.20,65.556,1.0000,nan,0.00580,0.8658
1,3,0.30,60.472,1.0000,nan,0.01042,0.8496
1,3,0.40,53.180,0.9999,nan,0.02412,0.7677
1,3,0.50,48.407,0.9998,nan,0.04179,0.6638
1,4,0.10,83.322,1.0000,nan,0.00075,0.8193
1,4,0.20,68.651,1.0000,nan,0.00406,0.8355
1,4,0.30,59.915,1.0000,nan,0.01111,0.7850
1,4,0.40,53.580,0.9999,nan,0.02303,0.7547
1,4,0.50,49.011,0.9998,nan,0.03898,0.7460
1,5,0.10,71.813,1.0000,nan,0.00282,0.8571
1,5,0.20,61.507,1.0000,nan,0.00925,0.8409
1,5,0.30,53.567,0.9999,nan,0.02307,0.8268
1,5,0.40,47.163,0.9998,nan,0.04822,0.7587
1,5,0.50,43.403,0.9995,nan,0.07434,0.7229
1,6,0.10,75.809,1.0000,nan,0.00178,0.8355
1,6,0.20,60.039,1.0000,nan,0.01095,0.8355
1,6,0.30,54.230,1.0000,nan,0.02137,0.7976
1,6,0.40,48.453,0.9998,nan,0.04157,0.7749
1,6,0.50,44.270,0.9996,nan,0.06728,0.7460
