layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
8,1,0.9714,4.2649,15.53240,0.9274,16.0000,17
9,11,0.9714,4.2038,15.49962,0.9300,16.0000,16
6,10,0.9708,4.7462,14.06843,0.9004,16.0000,12
9,8,0.9708,4.7457,14.23730,0.9060,16.0000,12
7,2,0.9667,4.1133,15.86440,0.9339,16.0000,13
9,9,0.9667,4.1574,15.80269,0.9323,16.0000,15
7,10,0.9666,4.2048,15.73669,0.9305,16.0000,16
5,1,0.9666,4.0507,15.95243,0.9362,16.0000,9
6,9,0.9666,4.2061,15.79589,0.9307,16.0000,16
10,10,0.9666,4.2059,15.59440,0.9295,16.0000,16
11,9,0.9666,4.3844,15.22155,0.9219,16.0000,19
4,5,0.9658,6.2346,9.61816,0.7770,3.6056,24
9,10,0.9658,6.2978,9.86704,0.7631,3.2405,20
9,0,0.9592,5.6604,11.97657,0.8371,6.0952,15
9,7,0.9592,5.5839,12.21146,0.8428,6.9189,13
10,1,0.9547,4.3443,15.39897,0.9238,16.0000,20
9,6,0.9546,4.2103,15.73919,0.9311,16.0000,16
10,6,0.9546,4.3597,15.28250,0.9223,16.0000,20
5,6,0.9541,5.9373,10.55464,0.8156,4.5714,22
6,11,0.9541,6.0324,9.91528,0.7971,4.0000,26
9,3,0.9506,6.2477,9.40871,0.7673,3.3247,23
11,3,0.9506,6.2122,9.10255,0.7734,3.6056,23
7,7,0.9499,4.4108,15.16223,0.9200,16.0000,19
10,2,0.9499,4.4950,14.99610,0.9169,16.0000,14
5,9,0.9495,4.6410,14.12192,0.9069,16.0000,11
9,2,0.9495,4.5409,15.01833,0.9143,16.0000,15
5,5,0.9482,4.9356,14.22909,0.8928,16.0000,15
11,5,0.9482,4.7591,14.25042,0.9022,16.0000,12
10,7,0.9480,5.0234,13.24382,0.8769,16.0000,16
11,1,0.9480,5.0445,12.67162,0.8813,16.0000,16
4,10,0.9476,5.1070,13.66522,0.8776,16.0000,17
2,0,0.9473,6.4067,8.30281,0.7400,3.1220,23
2,5,0.9473,6.5306,8.80665,0.7203,2.7826,15
2,6,0.9472,5.6716,10.24813,0.8358,5.9535,18
3,1,0.9472,5.8814,9.64050,0.8103,4.4138,22
6,5,0.9462,5.5471,10.40152,0.8369,8.5333,16
7,9,0.9462,5.4650,11.42589,0.8438,9.8462,19
7,1,0.9461,5.0551,14.21427,0.8854,16.0000,13
9,5,0.9461,5.2580,12.64789,0.8642,14.2222,19
9,1,0.9457,4.3320,15.39759,0.9238,16.0000,19
7,0,0.9451,6.0357,11.03540,0.8016,4.1967,19
8,7,0.9451,5.9536,11.01630,0.8093,4.6545,17
1,1,0.9440,6.3755,7.34026,0.7346,2.9425,22
1,2,0.9440,6.3142,7.58801,0.7469,3.0476,23
8,9,0.9384,5.4205,12.16969,0.8591,8.5333,15
11,6,0.9380,4.3089,15.23936,0.9249,16.0000,19
7,11,0.9380,4.2613,15.46408,0.9264,16.0000,17
5,2,0.9372,6.2043,9.42363,0.7740,3.5068,20
5,3,0.9372,6.0315,8.91244,0.7970,4.3390,20
5,0,0.9355,4.8773,14.01715,0.8995,16.0000,14
10,3,0.9348,5.0554,13.66730,0.8796,16.0000,15
8,6,0.9336,5.0923,13.61906,0.8853,13.4737,18
4,8,0.9335,5.5759,11.38450,0.8401,7.5294,18
8,3,0.9335,5.5880,12.95765,0.8528,7.1111,10
10,8,0.9332,4.3885,15.09250,0.9207,16.0000,19
1,9,0.9329,5.4929,10.25634,0.8461,8.5333,12
8,2,0.9325,5.7174,9.92199,0.8222,6.0952,20
3,0,0.9322,4.8887,14.88150,0.8921,16.0000,12
1,7,0.9320,5.7715,8.78347,0.8138,5.2245,15
4,6,0.9320,6.0055,9.03446,0.7930,4.1290,23
10,0,0.9319,4.9936,13.80315,0.8881,16.0000,17
11,7,0.9314,5.1692,12.68618,0.8761,13.4737,19
1,8,0.9309,5.9256,8.38516,0.7979,4.2667,15
3,3,0.9302,6.3853,10.90948,0.7537,3.2405,9
3,11,0.9302,6.4060,10.19928,0.7485,3.3247,8
1,0,0.9301,6.5244,8.59012,0.7195,2.7826,22
3,8,0.9301,6.5044,9.25526,0.7245,2.7234,18
10,4,0.9299,5.2368,12.23057,0.8650,15.0588,20
1,4,0.9292,5.7800,8.12349,0.8194,4.4138,9
2,11,0.9292,5.5701,9.85653,0.8385,6.7368,12
8,11,0.9291,5.3145,12.11613,0.8683,9.8462,17
8,0,0.9287,5.3796,12.08364,0.8589,9.4815,17
7,8,0.9261,6.1818,11.62598,0.7866,4.1290,11
8,4,0.9261,6.2222,9.90015,0.7754,3.6056,22
9,4,0.9257,4.5863,15.13539,0.9120,16.0000,13
5,7,0.9250,5.8593,10.88738,0.8215,4.8302,19
11,10,0.9247,6.0884,9.31104,0.7816,3.8209,28
11,11,0.9247,6.2223,9.97401,0.7682,3.6056,22
2,1,0.9231,5.0497,12.18945,0.8830,16.0000,13
2,7,0.9226,6.4943,6.89514,0.7204,2.7826,14
2,10,0.9226,6.3277,6.89892,0.7447,3.0476,15
7,3,0.9220,5.6809,10.09715,0.8341,6.0952,18
8,10,0.9220,5.8316,9.92851,0.8091,4.6545,20
2,3,0.9212,6.5897,8.09705,0.7039,2.6392,18
11,2,0.9211,4.5407,14.59610,0.9155,16.0000,15
2,8,0.9205,6.3505,11.16049,0.7578,3.5556,3
3,9,0.9205,6.3757,10.38335,0.7539,3.6056,8
4,1,0.9199,6.1398,9.20886,0.7869,4.1290,25
7,6,0.9189,5.1558,12.64301,0.8726,16.0000,19
4,4,0.9183,5.3081,12.00268,0.8569,14.2222,18
7,5,0.9179,5.4733,10.80211,0.8487,8.2581,18
5,4,0.9168,6.3621,8.87228,0.7496,3.1220,25
3,10,0.9164,5.9646,10.31998,0.8034,4.1967,25
2,9,0.9160,6.6397,10.24571,0.6974,2.5859,6
3,7,0.9160,6.6007,11.13639,0.7124,2.7826,2
0,7,0.9146,6.5232,7.44522,0.7119,2.6392,19
6,6,0.9139,5.7415,11.13690,0.8293,5.6889,21
6,2,0.9121,5.0893,11.87060,0.8780,16.0000,12
4,2,0.9111,4.9167,12.88320,0.8895,16.0000,15
10,5,0.9105,5.8886,11.10875,0.8237,5.1200,17
11,4,0.9098,5.2509,11.33554,0.8628,15.0588,15
6,7,0.9093,6.2732,10.18589,0.7624,3.3247,20
6,8,0.9092,6.1775,9.77163,0.7809,3.7101,26
2,4,0.9089,6.4778,8.60665,0.7302,2.8132,23
