layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,53.444,1.0000,0.00003,0.00690,0.9744
0,0,0.20,43.834,0.9998,0.00030,0.02087,0.9487
0,0,0.30,38.388,0.9994,0.00094,0.03906,0.8974
0,0,0.40,33.742,0.9983,0.00273,0.06669,0.8278
0,0,0.50,30.771,0.9966,0.00546,0.09388,0.8535
0,1,0.10,54.881,0.9999,nan,0.02209,1.0000
0,1,0.20,44.896,0.9994,nan,0.06972,0.8974
0,1,0.30,40.253,0.9981,nan,0.11900,0.8022
0,1,0.40,35.620,0.9945,nan,0.20286,0.6777
0,1,0.50,33.250,0.9905,nan,0.26648,0.6154
0,2,0.10,88.147,1.0000,nan,0.00050,1.0000
0,2,0.20,72.967,1.0000,nan,0.00288,0.8974
0,2,0.30,65.669,1.0000,nan,0.00667,0.8535
0,2,0.40,57.846,1.0000,nan,0.01641,0.7326
0,2,0.50,50.407,0.9999,nan,0.03863,0.5751
0,3,0.10,71.239,1.0000,0.00008,0.00249,1.0000
0,3,0.20,60.779,1.0000,0.00080,0.00831,1.0000
0,3,0.30,54.995,1.0000,nan,0.01618,0.9744
0,3,0.40,48.247,0.9999,0.00711,0.03518,0.9487
0,3,0.50,42.165,0.9995,nan,0.07087,0.8718
0,4,0.10,59.195,1.0000,0.00020,0.01350,0.9487
0,4,0.20,50.574,0.9997,0.00110,0.03643,0.9231
0,4,0.30,44.699,0.9990,nan,0.07164,0.7949
0,4,0.40,40.752,0.9975,0.01005,0.11285,0.7582
0,4,0.50,37.545,0.9948,0.02210,0.16325,0.6630
0,5,0.10,59.246,1.0000,nan,0.01198,0.9744
0,5,0.20,46.980,0.9996,0.00332,0.04918,0.9487
0,5,0.30,41.119,0.9984,nan,0.09657,0.9231
0,5,0.40,36.522,0.9954,nan,0.16395,0.7766
0,5,0.50,33.817,0.9915,nan,0.22387,0.7070
0,6,0.10,51.266,0.9999,0.00064,0.02476,0.9487
0,6,0.20,42.998,0.9991,nan,0.06415,0.8718
0,6,0.30,38.329,0.9974,nan,0.10982,0.8205
0,6,0.40,35.033,0.9943,nan,0.16050,0.7326
0,6,0.50,32.229,0.9891,nan,0.22165,0.7253
0,7,0.10,59.108,1.0000,0.00024,0.01027,1.0000
0,7,0.20,48.359,0.9999,0.00261,0.03541,0.9744
0,7,0.30,41.402,0.9993,nan,0.07890,0.8974
0,7,0.40,37.120,0.9980,nan,0.12916,0.8535
0,7,0.50,33.896,0.9959,nan,0.18722,0.6630
0,8,0.10,65.792,1.0000,0.00006,0.00483,1.0000
0,8,0.20,53.362,0.9999,0.00098,0.02019,0.9744
0,8,0.30,46.464,0.9997,nan,0.04467,0.9487
0,8,0.40,42.153,0.9991,nan,0.07337,0.8974
0,8,0.50,38.387,0.9979,nan,0.11320,0.8791
0,9,0.10,63.811,1.0000,nan,0.00735,0.9744
0,9,0.20,52.943,0.9999,nan,0.02569,0.9487
0,9,0.30,46.681,0.9998,nan,0.05284,0.8718
0,9,0.40,43.097,0.9994,nan,0.07983,0.8462
0,9,0.50,39.341,0.9987,nan,0.12302,0.7766
0,10,0.10,80.658,1.0000,nan,0.00117,1.0000
0,10,0.20,70.813,1.0000,nan,0.00362,1.0000
0,10,0.30,64.883,1.0000,nan,0.00717,0.9487
0,10,0.40,57.627,1.0000,nan,0.01654,0.8974
0,10,0.50,52.369,0.9999,nan,0.03029,0.7582
0,11,0.10,57.054,1.0000,0.00040,0.01178,0.9744
0,11,0.20,48.990,0.9999,0.00186,0.02981,0.9231
0,11,0.30,44.299,0.9996,nan,0.05116,0.9231
0,11,0.40,39.923,0.9989,0.01215,0.08467,0.8718
0,11,0.50,37.032,0.9978,nan,0.11811,0.8205
1,0,0.10,151.818,1.0000,nan,0.00000,0.9744
1,0,0.20,139.000,1.0000,nan,0.00000,0.8791
1,0,0.30,120.169,1.0000,nan,0.00001,0.7958
1,0,0.40,107.041,1.0000,nan,0.00006,0.6502
1,0,0.50,87.190,1.0000,nan,0.00057,0.5806
1,1,0.10,68.629,1.0000,0.00016,0.00328,1.0000
1,1,0.20,56.874,1.0000,0.00153,0.01271,1.0000
1,1,0.30,49.824,0.9999,nan,0.02863,1.0000
1,1,0.40,43.899,0.9996,nan,0.05663,0.9048
1,1,0.50,39.056,0.9987,nan,0.09889,0.8095
1,2,0.10,60.990,1.0000,0.00034,0.00800,0.9487
1,2,0.20,52.350,0.9999,0.00168,0.02163,0.8535
1,2,0.30,47.384,0.9998,0.00549,0.03831,0.8278
1,2,0.40,43.586,0.9996,nan,0.05932,0.7326
1,2,0.50,40.080,0.9990,nan,0.08881,0.6960
1,3,0.10,60.134,1.0000,0.00019,0.01038,1.0000
1,3,0.20,51.733,0.9999,0.00136,0.02731,0.9744
1,3,0.30,47.130,0.9997,nan,0.04640,0.8974
1,3,0.40,43.330,0.9992,nan,0.07186,0.8462
1,3,0.50,40.330,0.9983,0.01338,0.10151,0.8022
1,4,0.10,61.806,1.0000,nan,0.01041,0.9304
1,4,0.20,51.416,0.9999,nan,0.03444,0.9304
1,4,0.30,46.390,0.9995,nan,0.06143,0.8608
1,4,0.40,42.294,0.9988,nan,0.09845,0.8397
1,4,0.50,39.664,0.9978,nan,0.13327,0.8397
1,5,0.10,57.236,1.0000,0.00018,0.00955,1.0000
1,5,0.20,47.430,0.9998,nan,0.02954,0.9744
1,5,0.30,42.205,0.9994,nan,0.05390,0.9487
1,5,0.40,37.278,0.9981,0.01485,0.09505,0.8718
1,5,0.50,33.381,0.9953,nan,0.14887,0.7766
1,6,0.10,59.218,1.0000,0.00103,0.01084,0.9744
1,6,0.20,48.320,0.9998,nan,0.03801,0.9231
1,6,0.30,41.986,0.9993,nan,0.07882,0.8974
1,6,0.40,37.398,0.9979,nan,0.13367,0.8791
1,6,0.50,33.171,0.9945,nan,0.21746,0.7509
1,7,0.10,63.185,1.0000,0.00010,0.00746,1.0000
1,7,0.20,52.747,0.9999,0.00127,0.02483,0.9487
1,7,0.30,47.878,0.9997,0.00364,0.04349,0.9231
1,7,0.40,42.536,0.9989,nan,0.08043,0.9231
1,7,0.50,39.495,0.9978,nan,0.11416,0.8791
1,8,0.10,59.066,1.0000,nan,0.01409,0.9487
1,8,0.20,49.619,0.9997,nan,0.04181,0.9231
1,8,0.30,43.861,0.9990,nan,0.08113,0.8791
1,8,0.40,39.990,0.9977,nan,0.12669,0.8205
1,8,0.50,36.014,0.9941,nan,0.20025,0.7372
1,9,0.10,151.650,1.0000,nan,0.00000,1.0000
1,9,0.20,144.731,1.0000,nan,0.00000,0.9487
1,9,0.30,132.218,1.0000,nan,0.00000,0.9231
1,9,0.40,118.772,1.0000,nan,0.00001,0.8462
1,9,0.50,76.250,1.0000,nan,0.00200,0.6630
1,10,0.10,62.904,1.0000,nan,0.00769,0.9744
1,10,0.20,52.957,0.9999,nan,0.02415,0.8974
1,10,0.30,47.919,0.9998,nan,0.04314,0.8462
1,10,0.40,43.043,0.9994,0.01308,0.07563,0.7509
1,10,0.50,39.007,0.9984,nan,0.12037,0.6813
1,11,0.10,69.931,1.0000,0.00010,0.00327,1.0000
1,11,0.20,60.295,1.0000,0.00045,0.00992,0.9231
1,11,0.30,54.181,0.9999,0.00149,0.02005,0.9487
1,11,0.40,47.905,0.9998,0.00415,0.04129,0.9231
1,11,0.50,42.871,0.9993,0.00919,0.07372,0.8535
2,0,0.10,65.326,1.0000,nan,0.00697,0.9304
2,0,0.20,54.915,1.0000,nan,0.02311,0.9304
2,0,0.30,49.271,0.9998,nan,0.04426,0.8974
2,0,0.40,44.575,0.9995,nan,0.07601,0.7509
2,0,0.50,41.269,0.9989,nan,0.11121,0.6825
2,1,0.10,58.873,1.0000,0.00024,0.01266,0.9744
2,1,0.20,48.176,0.9996,0.00206,0.04339,0.9744
2,1,0.30,42.617,0.9985,nan,0.08230,0.9487
2,1,0.40,38.865,0.9964,nan,0.12677,0.8974
2,1,0.50,36.168,0.9933,nan,0.17291,0.8462
2,2,0.10,63.929,1.0000,nan,0.00822,0.9167
2,2,0.20,53.154,0.9999,nan,0.02841,0.9167
2,2,0.30,46.869,0.9996,nan,0.05858,0.8727
2,2,0.40,42.915,0.9990,nan,0.09235,0.8654
2,2,0.50,39.703,0.9979,nan,0.13367,0.7851
2,3,0.10,79.143,1.0000,nan,0.00143,0.9744
2,3,0.20,69.637,1.0000,nan,0.00428,0.9316
2,3,0.30,63.485,1.0000,nan,0.00870,0.8864
2,3,0.40,58.617,1.0000,nan,0.01524,0.8471
2,3,0.50,53.538,1.0000,nan,0.02734,0.8214
2,4,0.10,60.444,1.0000,0.00029,0.01223,0.9560
2,4,0.20,51.667,0.9999,nan,0.03361,0.9304
2,4,0.30,46.251,0.9995,nan,0.06270,0.7582
2,4,0.40,42.682,0.9989,nan,0.09455,0.7582
2,4,0.50,39.344,0.9975,nan,0.13886,0.7628
2,5,0.10,81.011,1.0000,nan,0.00115,0.9560
2,5,0.20,68.609,1.0000,nan,0.00481,0.9423
2,5,0.30,57.935,1.0000,0.00241,0.01643,0.9487
2,5,0.40,47.213,0.9997,nan,0.05647,0.8791
2,5,0.50,41.111,0.9989,nan,0.11400,0.7701
2,6,0.10,63.752,1.0000,0.00055,0.00839,0.9487
2,6,0.20,54.028,0.9999,nan,0.02569,0.9231
2,6,0.30,47.600,0.9997,nan,0.05386,0.9048
2,6,0.40,43.119,0.9993,nan,0.09022,0.7970
2,6,0.50,40.118,0.9986,nan,0.12745,0.6835
2,7,0.10,77.901,1.0000,0.00011,0.00164,0.9744
2,7,0.20,68.972,1.0000,0.00052,0.00458,0.9744
2,7,0.30,61.852,1.0000,0.00180,0.01039,0.9744
2,7,0.40,55.906,1.0000,nan,0.02061,0.9487
2,7,0.50,49.680,0.9999,nan,0.04219,0.8022
