layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9227,6.2817,18.93242,0.7402,3.3247,1
2,9,0.9227,6.3167,18.68824,0.7385,3.3247,1
5,0,0.8204,6.2982,9.01456,0.7680,3.6056,3
6,6,0.8204,6.4096,8.67621,0.7435,3.4133,4
5,1,0.8104,5.2232,13.39256,0.8732,12.8000,1
7,3,0.8104,5.1553,12.71802,0.8685,16.0000,2
11,0,0.8082,5.1789,11.70745,0.8848,9.1429,2
11,4,0.8082,5.3320,10.91490,0.8674,8.8276,1
4,8,0.8061,6.4346,7.40517,0.7174,3.2405,2
8,0,0.8061,6.3912,7.71669,0.7398,3.5556,4
1,7,0.8041,6.6304,4.43939,0.6819,2.6667,1
2,3,0.8041,6.6390,4.54332,0.6882,2.9091,2
11,10,0.8031,5.2537,10.94845,0.8742,9.8462,1
5,6,0.8003,5.9415,11.41432,0.8202,4.7407,2
6,10,0.8003,6.0189,11.21559,0.8057,4.8302,1
4,7,0.7929,6.0038,10.84699,0.8061,5.0196,1
5,3,0.7925,6.3608,8.19557,0.7434,3.6056,1
6,2,0.7925,6.4276,8.18991,0.7396,3.3684,1
6,8,0.7894,6.5234,7.46634,0.7301,3.2405,2
7,2,0.7855,6.4735,7.99603,0.7379,3.3684,3
4,11,0.7839,6.3411,9.39006,0.7598,3.3247,2
7,1,0.7830,6.5074,8.27605,0.7227,3.1605,2
9,1,0.7764,6.5385,7.35695,0.7214,3.2821,2
1,9,0.7757,6.6422,3.73306,0.6689,2.6947,1
7,7,0.7711,5.3380,13.90701,0.8743,9.1429,1
4,3,0.7678,5.9688,10.68674,0.8102,4.8302,1
5,11,0.7678,6.0186,9.98297,0.7949,5.3333,1
4,10,0.7510,6.5234,6.94930,0.7224,3.1605,1
5,10,0.7510,6.6623,7.17107,0.7036,2.9091,2
6,9,0.7493,6.6583,7.24104,0.7043,2.8764,1
2,4,0.7342,6.8455,4.97119,0.6322,2.1695,1
2,7,0.7342,6.9248,4.18880,0.6059,2.0000,1
0,0,0.0000,7.1363,1.90134,0.4920,1.7778,0
0,1,0.0000,7.0905,4.35341,0.5798,1.8824,0
0,2,0.0000,6.7460,6.39042,0.6813,2.7826,0
0,3,0.0000,6.5577,8.12693,0.7219,3.2000,0
0,4,0.0000,6.8960,2.66620,0.5934,2.1513,0
0,5,0.0000,7.0415,4.86914,0.5963,1.9845,0
0,6,0.0000,7.2222,2.51587,0.5168,1.7415,0
0,7,0.0000,7.1785,2.87475,0.5457,1.8417,0
0,8,0.0000,7.1041,2.65565,0.5504,1.8417,0
0,9,0.0000,6.9786,3.74700,0.6130,2.1333,0
0,10,0.0000,6.6643,8.62161,0.6993,2.8132,0
0,11,0.0000,7.0539,3.84087,0.5931,1.9692,0
1,0,0.0000,6.9883,3.10443,0.5923,2.0480,0
1,1,0.0000,6.6649,8.57940,0.7042,2.9091,0
1,2,0.0000,6.8903,4.34612,0.6360,2.3063,0
1,3,0.0000,7.1106,4.60332,0.5758,1.9104,0
1,4,0.0000,6.6803,9.16649,0.7008,2.9425,0
1,5,0.0000,6.9024,4.68766,0.6218,2.0645,0
1,6,0.0000,5.1236,14.18379,0.8910,10.2400,0
1,8,0.0000,7.1580,2.39633,0.5303,1.7902,0
1,10,0.0000,6.6291,5.97267,0.6778,2.6667,0
1,11,0.0000,7.0996,4.97267,0.5775,1.8417,0
2,1,0.0000,6.5949,8.05168,0.7118,2.8132,0
2,2,0.0000,6.5812,7.41589,0.7040,2.8132,0
2,5,0.0000,6.9963,4.16364,0.6068,2.0317,0
2,6,0.0000,6.9701,7.41849,0.6252,2.0984,0
2,8,0.0000,7.1140,4.83897,0.5692,1.7778,0
2,10,0.0000,6.9193,7.14159,0.6414,2.4615,0
2,11,0.0000,6.9741,4.67143,0.6037,1.9542,0
3,0,0.0000,6.6779,6.48350,0.6999,2.6392,0
3,1,0.0000,6.9746,3.70488,0.6091,2.0157,0
3,2,0.0000,7.2244,4.32597,0.5398,1.7778,0
3,3,0.0000,6.8199,4.42061,0.6637,2.4854,0
3,4,0.0000,7.2379,3.99106,0.5337,1.6623,0
3,5,0.0000,6.3779,12.10484,0.7573,3.6056,0
3,6,0.0000,6.8848,3.61812,0.6280,2.2655,0
3,7,0.0000,6.9064,3.72007,0.6272,2.2857,0
3,8,0.0000,7.0151,5.05677,0.6133,2.1513,0
3,9,0.0000,6.4886,11.97282,0.7394,3.2405,0
3,10,0.0000,7.1830,5.73527,0.5649,1.8417,0
3,11,0.0000,6.5544,6.12825,0.7244,3.0843,0
4,0,0.0000,6.9187,6.68894,0.6306,2.1157,0
4,1,0.0000,7.0014,3.99784,0.6050,2.0813,0
4,2,0.0000,6.5302,6.32981,0.7127,3.0476,0
4,4,0.0000,6.7890,5.68590,0.6665,2.5347,0
4,5,0.0000,6.5051,10.45201,0.7362,3.4595,0
4,6,0.0000,6.0547,8.64631,0.7771,4.9231,0
4,9,0.0000,6.6397,5.68454,0.6790,2.5600,0
5,2,0.0000,6.6733,5.82805,0.6814,2.6667,0
5,4,0.0000,6.7961,5.77174,0.6540,2.3486,0
5,5,0.0000,5.5364,11.99438,0.8414,8.2581,0
5,7,0.0000,6.2499,10.54616,0.7758,4.2667,0
5,8,0.0000,6.3126,7.14014,0.7411,3.7647,0
5,9,0.0000,6.6581,10.51290,0.7051,2.8132,0
6,0,0.0000,6.4346,10.27374,0.7354,3.0476,0
6,1,0.0000,6.7879,6.29932,0.6567,2.3273,0
6,3,0.0000,6.1035,10.04355,0.7969,4.2667,0
6,4,0.0000,6.3051,9.06183,0.7586,4.0635,0
6,5,0.0000,6.6628,9.59071,0.7056,2.9767,0
6,7,0.0000,6.8906,5.14189,0.6213,2.0813,0
6,11,0.0000,6.5441,10.19995,0.7273,2.9425,0
7,0,0.0000,6.6958,6.42329,0.6871,2.7826,0
7,4,0.0000,6.6867,9.47480,0.6989,2.8444,0
7,5,0.0000,7.0621,4.14224,0.5789,1.8551,0
7,6,0.0000,5.3738,12.13101,0.8542,11.6364,0
7,8,0.0000,6.4424,7.42371,0.7298,3.2821,0
7,9,0.0000,6.3158,8.43469,0.7590,3.5556,0
7,10,0.0000,6.5678,10.72424,0.7233,3.2821,0
7,11,0.0000,5.6882,12.33556,0.8317,7.7576,0
8,1,0.0000,6.1958,6.33289,0.7552,4.0000,0
8,2,0.0000,5.6928,12.57710,0.8415,6.4000,0
8,3,0.0000,6.5758,6.82176,0.6840,2.5859,0
8,4,0.0000,6.6756,7.56938,0.6854,2.5859,0
8,5,0.0000,6.1281,10.03277,0.7873,4.3390,0
8,6,0.0000,5.6745,10.87158,0.8271,7.3143,0
8,7,0.0000,6.7744,3.77633,0.6361,2.2261,0
8,8,0.0000,7.0815,3.24109,0.5609,1.8286,0
8,9,0.0000,6.7523,4.95477,0.6627,2.5098,0
8,10,0.0000,6.5489,8.14801,0.7236,3.4133,0
8,11,0.0000,6.4291,7.74514,0.7298,3.2000,0
9,0,0.0000,6.3639,8.26307,0.7443,3.5556,0
9,2,0.0000,6.6912,4.40975,0.6827,2.7527,0
9,3,0.0000,6.2448,7.21304,0.7436,4.0000,0
9,4,0.0000,6.3702,6.43061,0.7304,3.5556,0
9,5,0.0000,6.9250,5.45080,0.6244,2.0157,0
9,6,0.0000,5.4546,10.36748,0.8460,9.1429,0
9,7,0.0000,6.1302,8.97023,0.7783,4.4138,0
9,8,0.0000,7.0403,4.90187,0.5976,1.9692,0
9,9,0.0000,4.9509,12.58038,0.8835,16.0000,0
9,10,0.0000,6.8455,4.74574,0.6458,2.3704,0
9,11,0.0000,6.5697,4.59953,0.6983,3.0118,0
10,0,0.0000,6.9787,3.83890,0.5868,2.0157,0
10,1,0.0000,5.1522,22.99714,0.8860,12.8000,0
10,2,0.0000,6.4412,8.52403,0.7225,3.1605,0
10,3,0.0000,6.0526,10.46388,0.7899,4.5714,0
10,4,0.0000,6.1877,14.42060,0.7733,3.8788,0
10,5,0.0000,5.0232,21.66262,0.8901,12.8000,0
10,6,0.0000,5.9049,16.60476,0.8065,5.8182,0
10,7,0.0000,6.4665,8.47282,0.7236,3.2405,0
10,8,0.0000,6.4863,8.95264,0.7252,3.2821,0
10,9,0.0000,5.4480,18.45713,0.8618,8.8276,0
10,10,0.0000,6.8419,8.40525,0.6626,2.3273,0
10,11,0.0000,6.6076,8.09881,0.6800,2.6947,0
11,1,0.0000,5.9455,9.58001,0.7886,5.6889,0
11,2,0.0000,6.3145,6.51414,0.7365,3.6571,0
11,3,0.0000,5.2568,11.61927,0.8783,9.1429,0
11,5,0.0000,5.7857,8.78969,0.8167,6.0952,0
11,6,0.0000,5.9013,7.63542,0.7945,5.9535,0
11,7,0.0000,5.6548,9.69741,0.8261,7.3143,0
11,8,0.0000,6.5687,6.14445,0.7102,2.9425,0
11,9,0.0000,6.7713,5.49533,0.6464,2.3063,0
11,11,0.0000,5.3807,11.49195,0.8586,9.8462,0
