layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,53.230,1.0000,0.00004,0.00813,1.0000
0,0,0.20,46.256,0.9999,0.00020,0.01815,0.9444
0,0,0.30,39.802,0.9994,0.00096,0.03816,0.9444
0,0,0.40,36.436,0.9988,0.00237,0.05621,0.8333
0,0,0.50,32.458,0.9969,0.00482,0.08887,0.7778
0,1,0.10,55.119,0.9999,0.00038,0.01796,0.9722
0,1,0.20,46.633,0.9996,nan,0.04772,0.9167
0,1,0.30,41.761,0.9986,nan,0.08361,0.8056
0,1,0.40,38.498,0.9971,nan,0.12173,0.8135
0,1,0.50,35.194,0.9938,nan,0.17808,0.7937
0,2,0.10,56.946,1.0000,nan,0.01494,0.9722
0,2,0.20,48.762,0.9998,nan,0.03834,0.8611
0,2,0.30,43.813,0.9995,nan,0.06778,0.8690
0,2,0.40,40.016,0.9988,nan,0.10495,0.7937
0,2,0.50,36.733,0.9975,nan,0.15316,0.7103
0,3,0.10,60.904,1.0000,nan,0.00844,0.9722
0,3,0.20,53.382,1.0000,nan,0.02006,0.9167
0,3,0.30,46.631,0.9998,nan,0.04364,0.9167
0,3,0.40,43.113,0.9995,nan,0.06543,0.8968
0,3,0.50,38.633,0.9987,nan,0.10959,0.8413
0,4,0.10,60.961,1.0000,0.00007,0.00862,0.9444
0,4,0.20,51.166,0.9998,0.00075,0.02662,0.9444
0,4,0.30,46.129,0.9994,0.00189,0.04754,0.9167
0,4,0.40,41.835,0.9985,0.00373,0.07794,0.8889
0,4,0.50,38.302,0.9966,nan,0.11705,0.8135
0,5,0.10,56.439,0.9999,0.00046,0.01632,0.9444
0,5,0.20,48.410,0.9997,nan,0.04114,0.9167
0,5,0.30,43.919,0.9991,nan,0.06899,0.8333
0,5,0.40,40.004,0.9978,nan,0.10828,0.8413
0,5,0.50,36.398,0.9949,nan,0.16400,0.8135
0,6,0.10,59.148,1.0000,0.00004,0.00605,1.0000
0,6,0.20,49.746,0.9999,nan,0.01787,0.9722
0,6,0.30,42.596,0.9995,nan,0.04070,0.9167
0,6,0.40,38.316,0.9986,nan,0.06661,0.9167
0,6,0.50,34.342,0.9965,nan,0.10526,0.8889
0,7,0.10,54.666,1.0000,0.00026,0.01380,0.9722
0,7,0.20,46.144,0.9997,nan,0.03680,0.9167
0,7,0.30,40.261,0.9989,nan,0.07245,0.9167
0,7,0.40,36.610,0.9974,nan,0.11030,0.8333
0,7,0.50,33.207,0.9944,nan,0.16320,0.7500
0,8,0.10,52.124,0.9999,0.00015,0.01360,1.0000
0,8,0.20,42.782,0.9996,nan,0.03988,1.0000
0,8,0.30,38.407,0.9988,nan,0.06599,0.9444
0,8,0.40,34.115,0.9967,nan,0.10816,0.8413
0,8,0.50,31.013,0.9933,nan,0.15458,0.7381
0,9,0.10,50.596,0.9999,0.00051,0.02168,0.9722
0,9,0.20,42.265,0.9994,0.00366,0.05658,0.8889
0,9,0.30,37.506,0.9982,0.01086,0.09785,0.8690
0,9,0.40,34.082,0.9960,nan,0.14514,0.6905
0,9,0.50,30.898,0.9917,nan,0.20941,0.7034
0,10,0.10,63.104,1.0000,nan,0.00790,1.0000
0,10,0.20,53.264,0.9999,nan,0.02452,0.9167
0,10,0.30,45.417,0.9997,nan,0.06051,0.8413
0,10,0.40,42.304,0.9993,nan,0.08659,0.7579
0,10,0.50,36.168,0.9973,nan,0.17551,0.7024
0,11,0.10,59.601,1.0000,0.00030,0.01018,0.9722
0,11,0.20,50.038,0.9999,0.00311,0.03062,1.0000
0,11,0.30,43.608,0.9993,nan,0.06419,0.9167
0,11,0.40,39.392,0.9983,nan,0.10430,0.8413
0,11,0.50,36.785,0.9968,nan,0.14082,0.8135
1,0,0.10,55.068,1.0000,nan,0.01247,1.0000
1,0,0.20,47.434,0.9999,nan,0.03004,0.9167
1,0,0.30,43.816,0.9997,nan,0.04556,0.9167
1,0,0.40,37.877,0.9988,nan,0.09027,0.8056
1,0,0.50,34.642,0.9974,nan,0.13101,0.6746
1,1,0.10,59.374,1.0000,nan,0.01175,0.9722
1,1,0.20,50.662,0.9999,nan,0.03203,0.9167
1,1,0.30,43.685,0.9995,nan,0.07152,0.8135
1,1,0.40,38.871,0.9986,nan,0.12450,0.7788
1,1,0.50,34.613,0.9962,nan,0.20327,0.7312
1,2,0.10,59.022,1.0000,nan,0.01251,0.9722
1,2,0.20,50.085,0.9998,nan,0.03500,0.9444
