layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.05842,2.90135,3.15707,1.2369,7.1053,0.0000,0.5874,0.05954,0.5000
1,12,6.50723,2.96546,3.54176,1.1462,6.9973,0.0000,0.6189,0.04858,0.4714
2,12,6.79582,3.56142,3.23440,1.1992,6.8686,0.0000,0.6437,0.04108,0.4330
3,12,8.74071,4.47912,4.26158,1.1058,6.5886,0.0000,0.7039,0.02749,0.4330
4,12,7.51413,4.07292,3.44121,1.2814,6.5512,0.0000,0.7057,0.02672,0.2764
5,12,9.99578,6.45175,3.54403,1.9551,6.5923,0.0000,0.7134,0.02596,0.0000
