layer,head,ratio,psnr_db,cosine,kl,drift,topk_preservation
0,0,0.10,61.305,1.0000,0.00001,0.00375,1.0000
0,0,0.20,49.841,0.9999,0.00010,0.01405,1.0000
0,0,0.30,42.049,0.9996,0.00088,0.03445,0.9487
0,0,0.40,37.693,0.9989,0.00210,0.05688,0.9487
0,0,0.50,33.763,0.9974,0.00585,0.08942,0.7949
0,1,0.10,52.025,0.9999,nan,0.03054,0.9560
0,1,0.20,44.250,0.9992,nan,0.07475,0.9048
0,1,0.30,39.290,0.9974,nan,0.13231,0.8910
0,1,0.40,35.702,0.9940,nan,0.19999,0.8654
0,1,0.50,32.463,0.9874,nan,0.29039,0.7741
0,2,0.10,65.335,1.0000,nan,0.00686,0.9231
0,2,0.20,55.296,1.0000,nan,0.02178,0.7692
0,2,0.30,49.159,0.9999,nan,0.04415,0.6813
0,2,0.40,43.162,0.9996,nan,0.08805,0.6264
0,2,0.50,36.722,0.9981,nan,0.18483,0.4332
0,3,0.10,63.992,1.0000,nan,0.00629,0.9487
0,3,0.20,57.477,1.0000,nan,0.01332,0.9487
0,3,0.30,49.662,0.9999,nan,0.03275,0.9231
0,3,0.40,44.345,0.9997,nan,0.06040,0.8718
0,3,0.50,38.563,0.9987,nan,0.11753,0.7436
0,4,0.10,65.306,1.0000,0.00005,0.00668,1.0000
0,4,0.20,54.133,0.9999,0.00066,0.02417,0.9231
0,4,0.30,47.641,0.9995,nan,0.05103,0.8141
0,4,0.40,44.078,0.9988,nan,0.07692,0.7628
0,4,0.50,39.611,0.9966,nan,0.12863,0.7005
0,5,0.10,57.461,1.0000,nan,0.01618,0.9231
0,5,0.20,46.814,0.9996,nan,0.05514,0.8535
0,5,0.30,42.430,0.9988,nan,0.09133,0.8095
0,5,0.40,37.958,0.9966,nan,0.15285,0.7775
0,5,0.50,34.920,0.9932,nan,0.21685,0.7372
0,6,0.10,59.153,1.0000,0.00016,0.01037,1.0000
0,6,0.20,50.681,0.9998,nan,0.02751,0.9487
0,6,0.30,44.799,0.9994,nan,0.05415,0.9231
0,6,0.40,39.130,0.9977,nan,0.10402,0.8718
0,6,0.50,35.836,0.9950,nan,0.15199,0.7692
0,7,0.10,54.452,1.0000,0.00102,0.01842,0.9744
0,7,0.20,46.962,0.9998,nan,0.04364,0.8974
0,7,0.30,42.149,0.9993,nan,0.07595,0.9048
0,7,0.40,37.678,0.9982,nan,0.12707,0.8535
0,7,0.50,34.387,0.9961,nan,0.18561,0.8095
0,8,0.10,60.943,1.0000,0.00030,0.00874,1.0000
0,8,0.20,54.073,0.9999,0.00088,0.01927,0.9744
0,8,0.30,48.866,0.9998,nan,0.03510,0.8791
0,8,0.40,43.799,0.9994,nan,0.06290,0.9231
0,8,0.50,39.713,0.9985,nan,0.10067,0.8791
0,9,0.10,63.985,1.0000,0.00031,0.00746,0.9744
0,9,0.20,54.163,1.0000,nan,0.02311,0.9231
0,9,0.30,48.549,0.9998,nan,0.04411,0.8205
0,9,0.40,44.286,0.9996,nan,0.07206,0.7839
0,9,0.50,39.561,0.9987,nan,0.12416,0.7005
0,10,0.10,63.022,1.0000,nan,0.00860,0.9744
0,10,0.20,53.396,1.0000,nan,0.02604,0.8974
0,10,0.30,46.857,0.9998,nan,0.05529,0.8022
0,10,0.40,41.985,0.9994,nan,0.09688,0.7326
0,10,0.50,34.894,0.9971,nan,0.21916,0.6007
0,11,0.10,55.268,1.0000,nan,0.01439,1.0000
0,11,0.20,48.086,0.9998,0.00278,0.03289,1.0000
0,11,0.30,42.729,0.9994,nan,0.06095,0.9744
0,11,0.40,38.131,0.9983,nan,0.10348,0.8718
0,11,0.50,35.594,0.9969,nan,0.13858,0.8205
1,0,0.10,67.874,1.0000,nan,0.00525,0.3916
1,0,0.20,58.115,1.0000,nan,0.01615,0.3767
1,0,0.30,49.524,0.9999,nan,0.04342,0.3477
1,0,0.40,42.945,0.9997,nan,0.09261,0.3584
1,0,0.50,36.251,0.9984,nan,0.20017,0.3187
1,1,0.10,63.229,1.0000,nan,0.00601,0.9744
1,1,0.20,53.429,1.0000,nan,0.01858,0.9744
1,1,0.30,46.023,0.9998,nan,0.04360,0.8791
1,1,0.40,42.350,0.9994,nan,0.06654,0.8791
1,1,0.50,38.279,0.9986,nan,0.10633,0.8718
1,2,0.10,62.987,1.0000,0.00018,0.00521,0.9744
1,2,0.20,52.324,1.0000,0.00145,0.01777,0.8974
1,2,0.30,45.634,0.9998,nan,0.03839,0.8791
1,2,0.40,41.782,0.9995,nan,0.05981,0.8462
1,2,0.50,38.151,0.9989,nan,0.09086,0.8205
1,3,0.10,64.898,1.0000,0.00007,0.00616,1.0000
1,3,0.20,53.474,0.9999,0.00086,0.02295,1.0000
1,3,0.30,48.060,0.9997,0.00342,0.04281,0.9231
1,3,0.40,44.053,0.9993,nan,0.06790,0.9048
1,3,0.50,40.990,0.9985,nan,0.09661,0.9048
1,4,0.10,62.037,1.0000,nan,0.01013,0.9744
1,4,0.20,55.039,0.9999,nan,0.02268,0.9487
1,4,0.30,48.931,0.9997,nan,0.04582,0.8910
1,4,0.40,45.510,0.9994,nan,0.06794,0.8535
1,4,0.50,41.870,0.9987,nan,0.10331,0.8022
1,5,0.10,59.076,1.0000,0.00011,0.00730,1.0000
1,5,0.20,51.187,0.9999,0.00093,0.01811,1.0000
1,5,0.30,44.132,0.9996,0.00280,0.04081,0.9744
1,5,0.40,39.560,0.9990,0.00738,0.06908,0.9231
1,5,0.50,36.120,0.9977,nan,0.10264,0.9231
1,6,0.10,58.208,1.0000,nan,0.01258,0.9744
1,6,0.20,48.488,0.9999,nan,0.03852,0.9744
1,6,0.30,42.845,0.9995,nan,0.07377,0.9231
1,6,0.40,39.074,0.9987,nan,0.11387,0.8278
1,6,0.50,34.874,0.9966,nan,0.18468,0.7766
1,7,0.10,66.488,1.0000,0.00006,0.00523,1.0000
1,7,0.20,56.014,0.9999,0.00074,0.01746,1.0000
1,7,0.30,49.997,0.9998,nan,0.03490,0.9744
1,7,0.40,44.725,0.9993,nan,0.06404,0.9487
1,7,0.50,40.894,0.9983,nan,0.09954,0.8535
1,8,0.10,60.201,1.0000,nan,0.01237,0.9304
1,8,0.20,50.595,0.9998,nan,0.03737,0.9231
1,8,0.30,44.443,0.9993,nan,0.07587,0.8168
1,8,0.40,40.223,0.9981,nan,0.12334,0.7381
1,8,0.50,37.060,0.9961,nan,0.17752,0.6685
1,9,0.10,65.276,1.0000,nan,0.00708,0.4096
1,9,0.20,57.633,1.0000,nan,0.01707,0.4096
1,9,0.30,49.702,0.9999,nan,0.04254,0.3959
1,9,0.40,42.822,0.9996,nan,0.09393,0.4023
1,9,0.50,36.210,0.9983,nan,0.20111,0.3095
1,10,0.10,63.680,1.0000,0.00013,0.00720,0.9744
1,10,0.20,53.786,0.9999,0.00109,0.02251,0.9487
1,10,0.30,49.163,0.9998,nan,0.03832,0.9487
1,10,0.40,44.553,0.9995,nan,0.06515,0.8535
1,10,0.50,39.737,0.9984,nan,0.11343,0.7839
1,11,0.10,62.197,1.0000,0.00034,0.00798,1.0000
1,11,0.20,53.878,0.9999,nan,0.02080,0.9231
1,11,0.30,48.787,0.9998,nan,0.03737,0.8974
1,11,0.40,45.404,0.9996,nan,0.05517,0.8974
1,11,0.50,41.654,0.9990,nan,0.08496,0.8791
2,0,0.10,67.570,1.0000,nan,0.00536,0.9560
2,0,0.20,55.899,1.0000,nan,0.02056,0.9167
2,0,0.30,51.127,0.9999,nan,0.03562,0.9231
2,0,0.40,46.071,0.9996,nan,0.06375,0.8278
2,0,0.50,41.955,0.9990,nan,0.10240,0.8141
2,1,0.10,62.449,1.0000,0.00006,0.00835,1.0000
2,1,0.20,52.885,0.9999,0.00068,0.02512,0.9744
2,1,0.30,46.192,0.9993,0.00310,0.05429,0.9487
2,1,0.40,41.971,0.9982,nan,0.08825,0.8718
2,1,0.50,39.032,0.9965,nan,0.12380,0.8718
2,2,0.10,69.186,1.0000,nan,0.00448,1.0000
2,2,0.20,57.657,1.0000,nan,0.01691,0.9560
2,2,0.30,52.822,0.9999,nan,0.02951,0.9048
2,2,0.40,48.861,0.9998,nan,0.04656,0.9167
2,2,0.50,44.803,0.9994,nan,0.07428,0.8791
2,3,0.10,71.686,1.0000,nan,0.00338,0.9560
2,3,0.20,60.797,1.0000,nan,0.01185,0.8654
2,3,0.30,54.914,1.0000,nan,0.02334,0.8141
2,3,0.40,50.228,0.9999,nan,0.04002,0.7372
2,3,0.50,45.796,0.9998,nan,0.06667,0.6383
2,4,0.10,63.759,1.0000,nan,0.00831,1.0000
2,4,0.20,55.172,0.9999,nan,0.02234,0.9487
2,4,0.30,49.344,0.9997,nan,0.04370,0.9304
2,4,0.40,44.494,0.9991,nan,0.07638,0.9048
2,4,0.50,41.322,0.9982,nan,0.11005,0.8022
2,5,0.10,69.699,1.0000,nan,0.00424,0.9560
2,5,0.20,59.833,1.0000,nan,0.01320,0.9304
2,5,0.30,52.435,0.9999,nan,0.03093,0.9560
2,5,0.40,48.069,0.9998,nan,0.05113,0.9423
2,5,0.50,43.245,0.9993,nan,0.08910,0.8397
2,6,0.10,63.383,1.0000,nan,0.00876,0.9304
2,6,0.20,56.150,1.0000,nan,0.02015,0.8654
2,6,0.30,51.121,0.9999,nan,0.03596,0.8910
2,6,0.40,47.697,0.9998,nan,0.05333,0.8535
2,6,0.50,44.758,0.9995,nan,0.07480,0.8535
2,7,0.10,65.529,1.0000,nan,0.00682,0.9744
2,7,0.20,57.935,1.0000,nan,0.01636,0.9560
2,7,0.30,51.699,0.9999,nan,0.03354,0.8910
2,7,0.40,46.547,0.9997,nan,0.06070,0.8397
2,7,0.50,40.636,0.9990,nan,0.11987,0.6310
2,8,0.10,66.776,1.0000,0.00018,0.00577,0.9744
2,8,0.20,58.295,1.0000,nan,0.01532,0.9560
2,8,0.30,52.582,0.9999,nan,0.02958,0.9304
2,8,0.40,48.210,0.9998,nan,0.04893,0.9048
2,8,0.50,45.070,0.9995,nan,0.07024,0.8462
2,9,0.10,61.927,1.0000,0.00019,0.00965,0.9744
2,9,0.20,54.864,0.9999,nan,0.02176,0.9487
2,9,0.30,48.222,0.9997,nan,0.04676,0.7949
2,9,0.40,44.166,0.9993,nan,0.07458,0.8022
2,9,0.50,40.754,0.9986,nan,0.11047,0.7701
2,10,0.10,64.463,1.0000,nan,0.00762,1.0000
2,10,0.20,55.136,0.9999,nan,0.02231,0.9560
2,10,0.30,49.722,0.9998,nan,0.04161,0.9231
2,10,0.40,45.583,0.9994,nan,0.06702,0.9048
2,10,0.50,43.102,0.9990,nan,0.08917,0.9231
2,11,0.10,66.733,1.0000,nan,0.00573,0.9744
2,11,0.20,58.303,1.0000,nan,0.01511,0.9487
2,11,0.30,50.208,0.9999,nan,0.03838,0.9487
2,11,0.40,44.208,0.9995,nan,0.07658,0.9231
2,11,0.50,39.417,0.9986,nan,0.13295,0.7949
3,0,0.10,69.418,1.0000,0.00015,0.00419,0.9744
3,0,0.20,58.799,1.0000,nan,0.01422,0.9487
3,0,0.30,54.055,0.9999,nan,0.02455,0.8791
3,0,0.40,49.482,0.9998,nan,0.04156,0.8974
3,0,0.50,44.246,0.9994,nan,0.07594,0.8608
3,1,0.10,64.813,1.0000,nan,0.00723,0.9487
3,1,0.20,56.497,1.0000,nan,0.01883,0.8718
3,1,0.30,51.130,0.9999,nan,0.03494,0.8974
3,1,0.40,47.057,0.9997,nan,0.05584,0.8718
3,1,0.50,43.405,0.9994,nan,0.08502,0.7189
3,2,0.10,68.722,1.0000,nan,0.00453,0.9744
3,2,0.20,58.459,1.0000,nan,0.01477,0.9304
3,2,0.30,50.879,0.9999,nan,0.03535,0.8462
3,2,0.40,44.582,0.9996,nan,0.07298,0.8022
3,2,0.50,40.356,0.9990,nan,0.11872,0.6813
3,3,0.10,71.834,1.0000,0.00018,0.00321,0.9744
3,3,0.20,60.641,1.0000,nan,0.01165,0.9048
3,3,0.30,55.545,1.0000,nan,0.02095,0.8535
