layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9162,7.2507,20.92243,0.5528,1.8417,1
2,9,0.9162,7.2523,20.66364,0.5522,1.8286,1
5,10,0.8250,6.9452,7.78569,0.6371,2.2069,1
6,9,0.8250,6.7738,7.96561,0.6726,2.5600,1
11,1,0.8248,6.2928,9.47161,0.7547,4.0635,1
11,4,0.8248,6.2772,8.63358,0.7588,3.9385,1
4,10,0.8195,7.1609,7.39141,0.5736,1.8417,1
5,3,0.8195,6.9997,7.38433,0.6195,2.1157,1
6,5,0.8184,6.9117,8.28277,0.6362,2.1333,1
6,6,0.8184,6.8089,7.87062,0.6598,2.3063,4
11,0,0.8110,6.1532,10.18229,0.7831,4.6545,2
11,7,0.8110,6.1005,10.27781,0.7882,5.4468,1
5,1,0.8031,6.0415,12.78078,0.7929,4.9231,1
8,6,0.8031,5.8052,12.08681,0.8230,6.5641,1
3,2,0.8017,7.2276,4.22355,0.5560,1.7655,1
3,6,0.8017,6.9952,3.71000,0.6213,2.0813,1
1,9,0.8014,6.7807,5.57716,0.6676,2.3704,1
2,3,0.8014,6.8063,5.63125,0.6567,2.2655,1
11,3,0.7967,6.2008,9.60451,0.7711,4.3390,2
7,2,0.7867,6.7099,8.47420,0.6831,2.5859,2
6,8,0.7832,6.8907,6.55497,0.6447,2.2857,2
9,1,0.7832,6.9021,6.21788,0.6502,2.3273,3
5,0,0.7832,6.5758,9.28185,0.7140,2.9091,1
5,6,0.7687,6.3793,11.55787,0.7480,3.6571,1
6,3,0.7687,6.6244,10.98814,0.7077,2.9425,1
3,0,0.7683,6.7233,6.65741,0.6941,2.8132,2
9,6,0.7588,6.0463,10.61085,0.7914,4.4138,1
4,5,0.7525,6.9736,8.74706,0.6246,2.1880,1
8,11,0.7445,6.7985,7.28867,0.6550,2.3704,1
9,3,0.7445,6.5791,7.91663,0.6930,2.9091,1
9,2,0.7432,7.0072,5.13181,0.6165,2.0645,1
2,5,0.7427,7.0756,3.76539,0.6013,1.9845,1
2,8,0.7427,7.2856,4.48266,0.5391,1.6623,1
5,7,0.7420,6.5709,10.51673,0.7072,2.8444,1
5,11,0.7420,6.6649,9.63605,0.6975,2.9091,1
7,1,0.7386,6.9076,7.76331,0.6384,2.2456,1
0,0,0.0000,7.2506,2.33459,0.5547,1.7902,0
0,1,0.0000,7.3332,4.51770,0.5197,1.5515,0
0,2,0.0000,7.1094,7.27005,0.5945,1.8963,0
0,3,0.0000,6.9102,8.77696,0.6510,2.4381,0
0,4,0.0000,7.3050,2.94393,0.5322,1.6842,0
0,5,0.0000,7.2649,5.51760,0.5430,1.6732,0
0,6,0.0000,7.3226,2.79768,0.5292,1.6842,0
0,7,0.0000,7.3836,3.92644,0.5071,1.5901,0
0,8,0.0000,7.3815,3.18640,0.5071,1.5422,0
0,9,0.0000,7.4369,4.56775,0.4800,1.4971,0
0,10,0.0000,7.0195,10.06397,0.6218,2.1513,0
0,11,0.0000,7.2473,4.62546,0.5478,1.7067,0
1,0,0.0000,7.1053,6.28059,0.5990,2.0000,0
1,1,0.0000,7.1318,8.29606,0.5898,1.8963,0
1,2,0.0000,7.1584,5.85837,0.5735,1.8028,0
1,3,0.0000,7.1881,3.73314,0.5682,1.7902,0
1,4,0.0000,7.0197,10.26004,0.6190,2.0480,0
1,5,0.0000,7.0832,4.93996,0.6029,1.9542,0
1,6,0.0000,5.7060,14.48821,0.8414,6.5641,0
1,7,0.0000,6.8134,7.21302,0.6580,2.4151,0
1,8,0.0000,7.0884,3.38671,0.5967,1.8824,0
1,10,0.0000,7.0705,4.84236,0.5972,1.8963,0
1,11,0.0000,7.3212,6.22147,0.5244,1.6101,0
2,1,0.0000,6.9585,9.20975,0.6372,2.2456,0
2,2,0.0000,6.6536,8.07521,0.6899,2.7826,0
2,4,0.0000,7.1418,4.67144,0.5803,1.7655,0
2,6,0.0000,7.1672,8.02386,0.5783,1.8551,0
2,7,0.0000,7.0372,4.14693,0.6075,1.9692,0
2,10,0.0000,6.8757,7.66736,0.6515,2.3273,0
2,11,0.0000,7.1561,5.31055,0.5702,1.8286,0
3,1,0.0000,7.1325,3.92210,0.5839,1.8551,0
3,3,0.0000,7.0707,4.53816,0.6066,2.0645,0
3,4,0.0000,7.2785,3.78296,0.5399,1.6732,0
3,5,0.0000,7.1043,10.24758,0.5987,2.0157,0
3,7,0.0000,6.9978,4.13109,0.6213,2.0317,0
3,8,0.0000,7.1815,5.51204,0.5710,1.7655,0
3,9,0.0000,6.7697,10.37498,0.6746,2.5098,0
3,10,0.0000,7.3280,6.25856,0.5267,1.6516,0
3,11,0.0000,7.0496,5.78554,0.6023,1.9394,0
4,0,0.0000,6.8348,8.16327,0.6584,2.3486,0
4,1,0.0000,7.3648,3.68415,0.5064,1.5422,0
4,2,0.0000,6.9493,6.12608,0.6220,2.1157,0
4,3,0.0000,5.8548,13.48907,0.8214,5.8182,0
4,4,0.0000,7.3787,5.25765,0.5041,1.6000,0
4,6,0.0000,6.9517,8.58461,0.6327,2.2261,0
4,7,0.0000,6.7609,10.59584,0.6777,2.5600,0
4,8,0.0000,6.8033,7.32634,0.6507,2.2655,0
4,9,0.0000,6.9530,5.58929,0.6149,2.0000,0
4,11,0.0000,6.9147,9.65533,0.6419,2.2857,0
5,2,0.0000,6.9365,5.84393,0.6232,2.1157,0
5,4,0.0000,6.7881,6.00199,0.6548,2.2857,0
5,5,0.0000,5.9987,12.00468,0.7913,5.3333,0
5,8,0.0000,7.0481,5.94879,0.6019,1.9394,0
5,9,0.0000,7.0261,9.84100,0.6149,2.0813,0
6,0,0.0000,6.5475,11.56877,0.7178,2.9091,0
6,1,0.0000,7.2181,6.70723,0.5572,1.7534,0
6,2,0.0000,6.8180,8.33296,0.6541,2.3063,0
6,4,0.0000,6.9610,8.10791,0.6304,2.2069,0
6,7,0.0000,7.1437,4.83881,0.5618,1.7297,0
6,10,0.0000,6.9000,9.75293,0.6465,2.3704,0
6,11,0.0000,7.0536,10.76462,0.6095,2.1333,0
7,0,0.0000,6.6983,7.14788,0.6775,2.5859,0
7,3,0.0000,6.0563,11.19095,0.7891,4.8302,0
7,4,0.0000,6.9932,10.19279,0.6236,2.1695,0
7,5,0.0000,7.0066,5.34755,0.6145,2.0317,0
7,6,0.0000,5.9419,12.54097,0.8041,5.5652,0
7,7,0.0000,5.9001,14.26856,0.8152,5.6889,0
7,8,0.0000,6.6644,8.06707,0.6901,2.6947,0
7,9,0.0000,6.5289,9.51616,0.7205,3.3684,0
7,10,0.0000,6.4869,11.18043,0.7254,3.2405,0
7,11,0.0000,6.4154,12.21127,0.7351,3.5068,0
8,0,0.0000,6.6031,8.31411,0.7043,2.7527,0
8,1,0.0000,6.4208,6.92909,0.7180,3.2405,0
8,2,0.0000,5.5553,14.16313,0.8538,7.7576,0
8,3,0.0000,6.5008,7.41627,0.7083,3.0476,0
8,4,0.0000,6.7236,9.59219,0.6817,2.5859,0
8,5,0.0000,6.4876,10.54347,0.7276,3.2405,0
8,7,0.0000,7.3863,3.89066,0.5020,1.5901,0
8,8,0.0000,7.1330,4.29874,0.5796,1.8551,0
8,9,0.0000,6.8829,6.02411,0.6419,2.2456,0
8,10,0.0000,6.3405,10.50678,0.7498,3.6571,0
9,0,0.0000,6.8419,7.60806,0.6579,2.3704,0
9,4,0.0000,6.4043,8.37333,0.7294,3.3684,0
9,5,0.0000,7.0631,4.32359,0.5976,1.9542,0
9,7,0.0000,6.3562,11.53990,0.7507,3.6056,0
9,8,0.0000,7.2215,3.71098,0.5578,1.8156,0
9,9,0.0000,5.7009,12.74374,0.8320,7.5294,0
9,10,0.0000,7.0742,4.07840,0.5992,1.9394,0
9,11,0.0000,6.7547,5.22461,0.6804,2.6392,0
10,0,0.0000,7.1234,3.20353,0.5876,1.8686,0
10,1,0.0000,6.8926,9.87579,0.6518,2.3925,0
10,2,0.0000,7.1614,5.41662,0.5780,1.8824,0
10,3,0.0000,6.5485,6.79486,0.7113,2.9091,0
10,4,0.0000,6.8906,6.44852,0.6477,2.2857,0
10,5,0.0000,6.6852,8.79673,0.6968,2.9091,0
10,6,0.0000,6.9812,8.41524,0.6267,2.1333,0
10,7,0.0000,7.0015,4.84791,0.6120,2.0813,0
10,8,0.0000,6.5280,6.67845,0.7013,3.0476,0
10,9,0.0000,6.8242,7.83175,0.6656,2.6122,0
10,10,0.0000,7.1063,6.52028,0.5961,1.9542,0
10,11,0.0000,7.2762,4.51914,0.5437,1.7067,0
11,2,0.0000,6.7942,5.29404,0.6584,2.4381,0
11,5,0.0000,6.4936,7.42398,0.7155,3.0843,0
11,6,0.0000,6.5980,7.32385,0.7004,2.9767,0
11,8,0.0000,7.0529,6.11977,0.6038,2.0000,0
11,9,0.0000,7.0400,4.91409,0.6021,1.9845,0
11,10,0.0000,6.6071,7.40299,0.6993,2.7826,0
11,11,0.0000,5.9986,11.41361,0.8026,5.9535,0
