layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,4,0.9041,6.3189,7.65310,0.7589,3.9385,11
4,6,0.9032,6.4165,7.79765,0.7400,3.3684,18
2,9,0.9026,6.9866,9.86305,0.6269,2.1157,1
3,7,0.9026,7.0077,11.15929,0.6234,2.0984,1
9,11,0.9025,5.2156,15.55488,0.8902,8.5333,17
3,0,0.9018,5.5879,14.94383,0.8501,8.2581,17
3,4,0.9018,5.3862,14.79527,0.8742,8.2581,27
0,7,0.9016,6.8304,7.14121,0.6618,2.3925,13
3,8,0.9005,6.7993,11.16845,0.6748,2.5098,2
9,2,0.9000,6.3830,10.72230,0.7535,3.4595,16
6,2,0.8987,5.8160,12.13985,0.8242,6.5641,25
4,9,0.8954,6.7461,8.57549,0.6789,2.5600,21
5,10,0.8938,6.6839,9.82136,0.6965,2.7527,17
8,2,0.8933,5.9687,9.87508,0.8008,5.9535,13
0,10,0.8915,6.7287,6.35667,0.6886,2.7826,16
8,8,0.8896,6.7624,8.63298,0.6723,2.4615,21
3,9,0.8880,6.6888,9.52680,0.6971,2.7234,20
4,10,0.8873,5.6377,13.77021,0.8473,7.5294,27
6,7,0.8856,6.7699,7.75898,0.6765,2.5098,21
1,3,0.8813,6.4123,6.83382,0.7471,3.7101,12
5,9,0.8782,5.5323,13.73806,0.8576,8.2581,31
5,2,0.8779,6.8153,10.07988,0.6703,2.4615,21
0,0,0.8756,6.7304,6.78087,0.6801,2.4854,17
1,7,0.8752,6.2393,7.34480,0.7714,4.4138,8
1,5,0.8733,6.5800,8.42806,0.7137,3.0118,27
11,0,0.8721,6.7329,5.94813,0.6830,2.6392,13
0,6,0.8717,6.6830,7.25366,0.6939,2.7527,10
0,8,0.8687,6.9374,6.88495,0.6332,2.1695,6
6,3,0.8680,6.0963,10.09469,0.7914,4.5714,21
4,3,0.8589,6.8146,9.96201,0.6704,2.4854,3
0,3,0.8571,6.5819,22.96504,0.7178,3.3247,1
0,5,0.8571,6.6678,22.79490,0.7009,2.9091,1
2,4,0.8559,6.8349,9.07806,0.6598,2.3704,20
0,4,0.8542,7.0428,11.24237,0.6153,2.0157,1
4,7,0.8542,6.8040,9.98224,0.6731,2.4381,1
3,6,0.8525,6.9762,7.33011,0.6278,2.1513,13
1,6,0.8493,6.7732,8.39723,0.6781,2.4615,17
0,1,0.0000,6.3784,25.54977,0.7546,3.8209,0
1,10,0.0000,6.7561,9.96445,0.6781,2.6667,0
1,11,0.0000,6.7107,17.71051,0.6907,2.7527,0
4,11,0.0000,7.2340,23.97606,0.5585,1.8417,0
11,8,0.0000,7.0741,13.33599,0.6040,2.0480,0
