layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,5.77338,5.14948,0.62390,14.4100,6.8557,1.3099,0.6321,0.04978,1.9720
1,12,9.03660,7.99504,1.04156,8.1761,6.5038,1.3700,0.7176,0.03065,0.0000
2,12,7.97566,6.64987,1.32579,5.4922,6.2864,1.5747,0.7465,0.02581,1.1055
3,12,8.99087,7.58782,1.40305,6.1284,6.1698,1.5308,0.7613,0.01978,0.0000
4,12,6.99546,5.97253,1.02294,6.5497,6.3473,1.5015,0.7287,0.03112,0.0000
5,12,8.36940,6.92047,1.44893,4.8436,5.9167,1.6216,0.7890,0.02204,0.0000
