anchor,wavelet,n,n_senses,inter_cos,cross_cos,delta_cos,inter_wav,cross_wav,delta_wav,inter_dLow,cross_dLow,inter_dHigh,cross_dHigh
match,sym4,5,3,0.6069,0.3023,0.3046,0.6027,0.2898,0.3129,2.8008,4.7352,69.9165,52.6537
