layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,1,0.9627,6.6752,6.75645,0.6927,2.8764,29
1,2,0.9627,6.5731,6.56719,0.7148,3.2405,25
6,9,0.9580,5.3289,15.41359,0.8804,8.2581,20
7,10,0.9580,5.4108,15.28178,0.8718,8.2581,22
8,11,0.9498,5.9782,11.22326,0.8070,4.9231,25
10,7,0.9498,6.1586,10.25302,0.7791,4.1967,32
10,6,0.9436,5.6882,13.62942,0.8420,6.9189,15
10,10,0.9436,5.5172,14.40313,0.8599,8.0000,24
2,11,0.9399,6.0081,9.27731,0.8011,5.1200,16
3,10,0.9399,6.1751,10.09530,0.7781,4.3390,31
9,0,0.9367,6.3236,10.18899,0.7617,3.5068,28
9,2,0.9367,6.2773,9.78140,0.7699,4.0000,30
6,7,0.9366,6.4909,7.99103,0.7289,3.1220,31
7,3,0.9366,6.3936,8.73329,0.7467,3.6056,29
5,5,0.9344,5.3956,14.95449,0.8735,8.2581,22
5,1,0.9343,5.1826,15.89570,0.8930,8.2581,13
7,11,0.9343,5.3277,15.18204,0.8802,8.2581,21
11,2,0.9335,5.6757,12.36905,0.8408,7.7576,17
11,7,0.9335,5.7286,12.52716,0.8350,6.9189,22
6,5,0.9325,5.8659,11.17764,0.8167,6.2439,21
8,9,0.9325,6.0272,11.13324,0.7973,4.6545,25
5,10,0.9307,6.3756,9.60861,0.7495,3.4595,27
5,7,0.9278,6.2547,11.27869,0.7673,3.7101,19
2,7,0.9272,6.7093,5.66096,0.6890,2.7826,12
2,10,0.9272,6.6072,5.89875,0.7077,2.9767,19
8,10,0.9259,6.1751,9.53950,0.7739,4.1967,30
7,7,0.9235,5.6117,14.01377,0.8488,7.7576,22
5,4,0.9221,6.3988,8.06052,0.7456,3.6056,30
8,4,0.9221,6.3220,9.09471,0.7595,3.7647,28
9,6,0.9205,5.4133,15.00938,0.8724,8.0000,22
4,3,0.9197,6.4071,8.15182,0.7473,3.4595,14
7,8,0.9197,6.4680,8.71958,0.7296,3.1220,29
6,6,0.9196,6.1161,10.97936,0.7825,4.5714,26
9,5,0.9182,5.9570,11.34274,0.8102,5.4468,22
9,8,0.9182,6.0422,11.81732,0.8057,4.7407,20
4,4,0.9163,6.1973,9.61648,0.7737,4.3390,30
10,11,0.9158,6.1924,12.71398,0.7727,4.1967,8
1,8,0.9157,6.3077,7.22529,0.7600,3.8788,17
1,9,0.9157,6.0665,8.68925,0.7921,5.0196,19
6,10,0.9144,5.4005,14.54876,0.8731,8.2581,22
1,3,0.9143,6.3242,6.64448,0.7627,4.0000,12
1,4,0.9143,6.2454,7.05495,0.7705,4.3390,9
2,5,0.9133,6.7416,7.29779,0.6805,2.5859,11
7,4,0.9127,6.1801,10.65232,0.7787,4.0635,30
8,3,0.9126,5.9717,11.73169,0.8081,4.9231,21
7,6,0.9124,5.9054,11.51631,0.8122,5.9535,20
5,6,0.9122,6.2152,12.14683,0.7711,4.1290,11
7,0,0.9122,6.3660,10.91497,0.7495,3.7101,17
10,3,0.9117,5.8792,11.44731,0.8164,6.0952,20
11,1,0.9117,5.9405,10.65375,0.8072,5.5652,25
3,1,0.9107,6.2669,8.66531,0.7570,3.8209,27
7,2,0.9105,5.1865,15.84270,0.8925,8.2581,14
11,6,0.9105,5.4320,14.16365,0.8697,8.2581,20
10,1,0.9104,5.4911,14.31262,0.8643,8.0000,24
10,0,0.9091,6.5516,9.36692,0.7200,2.8764,19
1,0,0.9084,6.8823,7.90644,0.6460,2.2456,9
3,2,0.9084,7.0402,8.20778,0.6128,2.0317,6
10,5,0.9077,6.3768,10.90099,0.7527,3.6571,17
6,2,0.9072,5.6718,11.90585,0.8383,8.2581,14
11,9,0.9065,5.4681,14.40892,0.8659,8.2581,24
9,9,0.9065,5.3562,15.30040,0.8780,8.2581,21
3,8,0.9055,6.7729,7.65457,0.6783,2.5859,17
8,7,0.9055,6.7682,9.12712,0.6788,2.5347,8
11,11,0.9054,6.4925,8.95726,0.7297,3.0476,22
2,4,0.9047,6.8451,8.64249,0.6591,2.3925,12
4,0,0.9043,6.5065,9.31094,0.7243,3.1220,18
10,2,0.9041,5.4230,14.30860,0.8696,8.5333,21
0,9,0.9041,6.4324,6.27591,0.7414,3.5556,16
2,8,0.9032,6.5974,7.80073,0.7084,2.8444,17
8,1,0.9031,5.2482,15.45152,0.8875,8.5333,18
2,6,0.9031,6.2280,9.21864,0.7674,3.8788,27
6,0,0.9030,6.5073,7.49208,0.7246,3.1605,28
3,4,0.9021,5.7644,13.10945,0.8278,7.3143,17
4,10,0.9021,5.7159,12.94016,0.8329,7.7576,21
0,7,0.9015,6.8281,7.50430,0.6633,2.3704,10
3,3,0.9015,6.5615,10.44943,0.7177,3.0118,11
