layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
2,0,0.9003,7.1200,18.91373,0.5926,2.0317,1
2,9,0.9003,7.1247,18.57648,0.5914,2.0157,1
5,10,0.8612,6.7921,7.74794,0.6719,2.5347,1
6,9,0.8612,6.5796,8.61308,0.7088,2.9767,1
9,9,0.8425,5.8641,11.67030,0.8075,6.2439,1
11,1,0.8425,5.9216,11.46869,0.8130,5.9535,2
5,1,0.8328,5.8688,13.73238,0.8148,5.5652,1
5,6,0.8328,6.0297,12.83265,0.7885,5.0196,1
11,6,0.8165,6.0950,10.47336,0.7885,5.4468,1
4,11,0.8083,6.9083,8.75786,0.6354,2.1513,2
7,2,0.8083,6.8874,7.74387,0.6494,2.3273,3
9,0,0.8015,6.6561,8.59871,0.6827,2.5600,1
9,7,0.8015,6.6971,9.61071,0.6750,2.4151,1
10,4,0.7921,6.6957,11.18677,0.6868,2.7234,1
10,7,0.7921,6.7893,10.31368,0.6733,2.5600,1
6,3,0.7917,6.2947,12.00465,0.7602,3.8209,1
7,11,0.7917,6.3259,12.25863,0.7616,3.8788,1
5,0,0.7818,6.7301,8.27885,0.6803,2.5098,2
5,2,0.7785,6.9556,6.33485,0.6246,2.0984,1
9,4,0.7785,7.0709,6.27519,0.5982,2.0157,1
2,3,0.7776,7.1216,4.07415,0.5796,1.7778,1
2,7,0.7776,7.1629,4.31803,0.5634,1.7902,1
6,2,0.7699,6.8343,8.63534,0.6572,2.3486,1
8,4,0.7699,6.8804,7.91264,0.6469,2.2655,1
9,6,0.7642,6.1408,9.23571,0.7731,4.5714,1
11,3,0.7642,6.2663,9.61086,0.7614,4.4912,1
7,1,0.7578,6.9747,7.78016,0.6223,2.0645,1
4,5,0.7467,6.8974,8.20558,0.6451,2.3486,1
5,11,0.7467,6.8792,9.01080,0.6514,2.2857,1
6,4,0.7326,6.9224,8.01194,0.6419,2.2456,1
6,5,0.7326,7.1155,7.54708,0.5898,1.8963,1
0,0,0.0000,7.1536,1.79734,0.5830,1.9542,0
0,1,0.0000,7.4057,4.02401,0.4976,1.5422,0
0,2,0.0000,7.0406,7.06646,0.6121,2.1157,0
0,3,0.0000,6.7775,6.88656,0.6739,2.5098,0
0,4,0.0000,7.3751,2.76401,0.5036,1.5610,0
0,5,0.0000,7.4071,4.30386,0.4864,1.4713,0
0,6,0.0000,7.3862,2.50812,0.5051,1.5329,0
0,7,0.0000,7.4583,3.05572,0.4643,1.4629,0
0,8,0.0000,7.2417,2.71199,0.5554,1.7297,0
0,9,0.0000,7.3664,2.71635,0.5040,1.5706,0
0,10,0.0000,6.8520,9.50325,0.6641,2.5098,0
0,11,0.0000,7.2350,3.90373,0.5466,1.6954,0
1,0,0.0000,7.0757,4.50044,0.6067,2.0984,0
1,1,0.0000,7.1131,8.13211,0.5957,1.9542,0
1,2,0.0000,7.2344,5.11835,0.5524,1.6954,0
1,3,0.0000,6.6357,6.84403,0.6918,2.6947,0
1,4,0.0000,7.0942,8.97184,0.6012,2.0000,0
1,5,0.0000,7.1500,3.70954,0.5783,1.8417,0
1,6,0.0000,6.2321,13.12065,0.7691,3.6056,0
1,7,0.0000,7.0565,5.32906,0.5929,1.8686,0
1,8,0.0000,7.1763,2.34195,0.5687,1.7655,0
1,9,0.0000,6.8573,3.89001,0.6488,2.3063,0
1,10,0.0000,6.9795,5.48833,0.6105,2.0000,0
1,11,0.0000,7.3884,4.09239,0.4931,1.4545,0
2,1,0.0000,6.6963,6.89524,0.6897,2.7527,0
2,2,0.0000,6.7624,6.75338,0.6666,2.4151,0
2,4,0.0000,6.8999,5.63475,0.6344,2.1513,0
2,5,0.0000,7.2884,3.25811,0.5314,1.6410,0
2,6,0.0000,7.3383,6.94276,0.5161,1.5901,0
2,8,0.0000,7.3903,3.75149,0.4923,1.4798,0
2,10,0.0000,6.9991,5.85688,0.6169,2.0317,0
2,11,0.0000,7.1351,4.86022,0.5743,1.8417,0
3,0,0.0000,7.1502,6.58018,0.5814,1.8824,0
3,1,0.0000,7.2229,3.65918,0.5471,1.6842,0
3,2,0.0000,7.2600,3.97928,0.5429,1.6516,0
3,3,0.0000,7.0344,5.11147,0.6128,2.0000,0
3,4,0.0000,7.3255,3.44320,0.5206,1.6101,0
3,5,0.0000,7.1092,10.76435,0.5955,2.0645,0
3,6,0.0000,7.3245,3.11190,0.5107,1.5059,0
3,7,0.0000,7.2100,3.76070,0.5547,1.7297,0
3,8,0.0000,7.3741,3.92327,0.5006,1.5422,0
3,9,0.0000,6.9376,9.31188,0.6395,2.1513,0
3,10,0.0000,7.4969,4.53788,0.4562,1.4222,0
3,11,0.0000,7.0327,5.22889,0.6083,2.0157,0
4,0,0.0000,6.7040,7.98014,0.6718,2.5098,0
4,1,0.0000,7.3407,3.00468,0.5207,1.6954,0
4,2,0.0000,6.8904,5.90692,0.6380,2.1695,0
4,3,0.0000,6.7436,11.11514,0.6665,2.4151,0
4,4,0.0000,7.3035,4.74884,0.5264,1.5802,0
4,6,0.0000,6.8812,7.37671,0.6325,2.1157,0
4,7,0.0000,6.8429,9.64920,0.6493,2.2857,0
4,8,0.0000,6.8755,6.70889,0.6438,2.2655,0
4,9,0.0000,6.9905,5.38554,0.6123,2.0317,0
4,10,0.0000,6.9906,7.14395,0.6221,2.0813,0
5,3,0.0000,6.9625,6.44334,0.6308,2.1880,0
5,4,0.0000,7.1808,4.61038,0.5596,1.6954,0
5,5,0.0000,6.5650,9.82692,0.7053,2.7527,0
5,7,0.0000,6.8025,9.45581,0.6610,2.3704,0
5,8,0.0000,6.9094,6.72350,0.6354,2.2069,0
5,9,0.0000,6.9036,10.28967,0.6495,2.3486,0
6,0,0.0000,7.0384,8.66739,0.6065,2.0000,0
6,1,0.0000,7.0468,6.44193,0.6033,1.9394,0
6,6,0.0000,6.5274,10.19660,0.7166,2.9767,0
6,7,0.0000,7.0348,5.59233,0.6043,1.9542,0
6,8,0.0000,6.7756,7.45049,0.6718,2.6122,0
6,10,0.0000,6.7020,9.82253,0.6878,2.6667,0
6,11,0.0000,7.0019,10.77751,0.6248,2.1695,0
7,0,0.0000,6.9662,6.97878,0.6231,2.1157,0
7,3,0.0000,5.9626,11.31213,0.8022,5.4468,0
7,4,0.0000,6.5409,10.49570,0.7179,3.0118,0
7,5,0.0000,7.1944,4.06481,0.5550,1.7181,0
7,6,0.0000,5.9176,12.16824,0.8009,6.2439,0
7,7,0.0000,6.1242,13.20687,0.7863,4.2667,0
7,8,0.0000,6.8170,6.28285,0.6580,2.4151,0
7,9,0.0000,6.4560,9.20063,0.7278,3.4133,0
7,10,0.0000,7.0522,8.98426,0.6100,2.0480,0
8,0,0.0000,6.4876,7.84190,0.7141,3.0476,0
8,1,0.0000,6.7034,6.13758,0.6658,2.4615,0
8,2,0.0000,6.1205,12.41704,0.7808,4.4912,0
8,3,0.0000,7.0016,5.65085,0.5979,1.8963,0
8,5,0.0000,6.8486,8.90452,0.6444,2.2261,0
8,6,0.0000,5.8333,12.61283,0.8142,6.7368,0
8,7,0.0000,7.2568,4.01792,0.5357,1.6516,0
8,8,0.0000,7.2254,4.84233,0.5574,1.7415,0
8,9,0.0000,6.9643,6.05316,0.6262,2.0813,0
8,10,0.0000,7.1675,8.37552,0.5708,1.7902,0
8,11,0.0000,6.7566,6.97988,0.6563,2.4854,0
9,1,0.0000,6.8839,6.92534,0.6367,2.2069,0
9,2,0.0000,7.2429,4.79166,0.5409,1.6516,0
9,3,0.0000,6.6821,7.23320,0.6778,2.5098,0
9,5,0.0000,7.2456,5.36291,0.5396,1.6203,0
9,8,0.0000,7.2142,3.49014,0.5542,1.7297,0
9,10,0.0000,7.1121,6.84405,0.5873,1.8417,0
9,11,0.0000,6.6101,5.79032,0.6766,2.6392,0
10,0,0.0000,7.1397,4.13619,0.5733,1.7902,0
10,1,0.0000,6.1895,23.44552,0.7805,5.2245,0
