layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
1,0,0.9387,7.0478,16.15894,0.6130,2.1333,1
1,9,0.9387,7.0487,16.23258,0.6130,2.1157,1
5,7,0.8223,6.4007,13.88570,0.7491,3.9385,2
5,11,0.8223,6.4283,12.88943,0.7466,3.6056,2
5,3,0.8170,6.6760,9.04643,0.7002,2.9091,1
5,5,0.8170,6.5757,9.64054,0.7196,3.2405,2
5,10,0.8068,6.6193,10.25717,0.7118,2.8444,1
5,2,0.8043,6.7491,7.32488,0.6810,2.4854,1
5,6,0.8043,6.5947,7.23451,0.7143,2.9425,1
5,0,0.8022,6.2300,13.77658,0.7792,4.4138,2
2,3,0.7986,6.0190,12.39368,0.7985,4.9231,1
4,6,0.7986,5.9481,11.58291,0.8122,5.1200,1
2,4,0.7797,6.8914,4.46064,0.6505,2.3273,1
3,5,0.7797,7.0444,4.33804,0.6052,1.9542,1
0,0,0.0000,7.3003,1.87621,0.5372,1.7067,0
0,1,0.0000,7.3786,4.08831,0.5018,1.5329,0
0,2,0.0000,6.9434,13.43939,0.6422,2.2857,0
0,3,0.0000,6.6886,6.94593,0.6971,2.8444,0
0,4,0.0000,7.2161,2.96150,0.5563,1.7655,0
0,5,0.0000,7.1747,5.52771,0.5732,1.8156,0
0,6,0.0000,7.4619,2.58847,0.4709,1.4798,0
0,7,0.0000,7.2088,5.59494,0.5588,1.6623,0
0,8,0.0000,6.9209,4.95009,0.6382,2.2261,0
0,9,0.0000,6.9244,8.23522,0.6302,2.0984,0
0,10,0.0000,7.0704,12.21358,0.6087,2.0645,0
0,11,0.0000,6.9765,4.27970,0.6217,2.0984,0
1,1,0.0000,6.9084,5.59298,0.6463,2.3486,0
1,2,0.0000,6.7730,5.46938,0.6794,2.5859,0
1,3,0.0000,7.1776,3.41037,0.5704,1.7778,0
1,4,0.0000,6.9838,5.33135,0.6197,2.0813,0
1,5,0.0000,7.1350,3.22641,0.5868,1.9104,0
1,6,0.0000,7.2957,5.08985,0.5295,1.6101,0
1,7,0.0000,7.0178,3.31223,0.6110,2.0984,0
1,8,0.0000,7.2545,4.96166,0.5357,1.6101,0
1,10,0.0000,7.1418,4.60492,0.5730,1.8028,0
1,11,0.0000,7.0485,4.69606,0.6106,2.0480,0
2,0,0.0000,6.6480,7.19513,0.6900,2.5859,0
2,1,0.0000,7.2436,2.89075,0.5515,1.7181,0
2,2,0.0000,6.8197,5.08440,0.6593,2.3704,0
2,5,0.0000,6.8143,8.55877,0.6661,2.3925,0
2,6,0.0000,6.6446,6.95408,0.6983,2.8132,0
2,7,0.0000,6.7968,9.36473,0.6753,2.5859,0
2,8,0.0000,6.6930,5.92287,0.6885,2.6392,0
2,9,0.0000,6.7849,5.25531,0.6639,2.4615,0
2,10,0.0000,6.9299,5.71281,0.6393,2.2069,0
2,11,0.0000,6.9615,7.75667,0.6362,2.2261,0
3,0,0.0000,6.6225,6.12893,0.7090,2.8764,0
3,1,0.0000,6.6833,6.80882,0.6955,2.7527,0
3,2,0.0000,6.6632,8.13241,0.6960,2.6667,0
3,3,0.0000,6.2221,9.57724,0.7758,4.3390,0
3,4,0.0000,6.8768,10.68309,0.6592,2.4151,0
3,6,0.0000,5.7623,12.80834,0.8297,6.9189,0
3,7,0.0000,5.9605,12.35303,0.8081,5.0196,0
3,8,0.0000,6.5676,6.56669,0.7174,3.0476,0
3,9,0.0000,6.4459,7.81058,0.7352,3.2000,0
3,10,0.0000,6.8621,9.57434,0.6620,2.4151,0
3,11,0.0000,6.4382,10.10699,0.7419,3.4595,0
4,0,0.0000,6.3540,8.10918,0.7523,3.8209,0
4,1,0.0000,6.5756,8.00579,0.7159,3.0476,0
4,2,0.0000,6.7509,4.23260,0.6825,2.6667,0
4,3,0.0000,6.3334,7.79598,0.7556,3.8209,0
4,4,0.0000,5.8274,11.20970,0.8174,7.1111,0
4,5,0.0000,7.0204,4.94012,0.6142,2.0317,0
4,7,0.0000,6.1500,9.01009,0.7785,4.7407,0
4,8,0.0000,6.6706,5.08934,0.6943,2.7527,0
4,9,0.0000,5.8753,11.82121,0.8128,6.5641,0
4,10,0.0000,6.8360,4.34308,0.6606,2.3925,0
4,11,0.0000,6.8266,4.02953,0.6614,2.4151,0
5,1,0.0000,6.5143,9.67657,0.7297,3.3684,0
5,4,0.0000,6.3230,15.16534,0.7648,4.0635,0
5,8,0.0000,6.9294,5.90697,0.6369,2.1880,0
5,9,0.0000,6.9473,5.14524,0.6326,2.1513,0
