layer,n_heads,E_total,E_low,E_high,E_ratio_LH,shannon,spec_entropy,gini,rec_err_30pct,std_dom_level
0,12,6.75621,3.56204,3.19417,1.4729,7.2054,0.0000,0.5572,0.07745,0.4330
1,12,7.28558,3.96633,3.31925,2.0201,7.0762,0.0000,0.5937,0.06182,0.3727
2,12,7.22405,4.74326,2.48079,2.0361,6.7983,0.0000,0.6571,0.03914,0.0000
3,12,8.73784,5.57362,3.16422,1.9015,6.6677,0.0000,0.6811,0.03900,0.2764
4,12,7.34018,4.92991,2.41027,2.1587,6.6513,0.0000,0.6792,0.03632,0.0000
5,12,9.32585,6.22739,3.09846,2.2877,6.5848,0.0000,0.7090,0.02801,0.0000
