layer,head,redundancy_score,entropy,energy,sparsity,compression_ratio,n_partners
10,0,0.9834,5.7964,12.86425,0.8235,6.7368,30
10,6,0.9834,5.6689,13.74716,0.8406,7.3143,31
11,2,0.9688,5.7394,13.23052,0.8284,7.3143,32
3,10,0.9620,6.2408,10.11631,0.7680,4.1290,33
6,5,0.9620,6.0783,10.30575,0.7865,4.8302,25
10,1,0.9542,5.5099,15.10000,0.8601,7.7576,25
10,10,0.9542,5.6142,14.70570,0.8468,7.5294,30
9,6,0.9536,5.4897,15.24822,0.8631,7.5294,25
9,9,0.9533,5.4435,15.36593,0.8680,7.7576,23
7,6,0.9532,5.7733,12.13861,0.8270,6.9189,19
1,8,0.9532,6.5225,7.45767,0.7207,3.2405,22
1,9,0.9532,6.3082,8.76293,0.7581,3.7101,30
2,11,0.9514,6.0307,9.81361,0.7963,4.6545,19
5,7,0.9486,6.4129,11.33003,0.7451,3.4595,12
10,7,0.9486,6.4856,9.70704,0.7274,3.0843,25
2,9,0.9470,6.7900,8.55749,0.6713,2.5347,11
3,7,0.9470,6.8931,8.72534,0.6455,2.3063,15
1,1,0.9460,6.7480,7.03901,0.6753,2.5859,22
2,5,0.9460,6.9813,8.02006,0.6223,2.0480,14
5,1,0.9437,5.4718,15.71008,0.8650,7.5294,22
6,9,0.9437,5.3763,15.77892,0.8748,7.5294,19
7,2,0.9436,5.4543,15.52472,0.8669,7.7576,22
7,10,0.9436,5.5020,15.43260,0.8616,7.5294,23
1,2,0.9433,6.6990,7.02256,0.6834,2.6392,21
10,2,0.9417,5.5064,14.62378,0.8591,8.5333,26
11,10,0.9407,6.3155,9.77116,0.7566,3.8209,26
4,5,0.9403,6.4726,9.39753,0.7302,3.1220,25
9,1,0.9393,5.4352,15.32978,0.8692,7.5294,22
10,8,0.9393,5.4972,15.06779,0.8611,7.7576,25
7,11,0.9388,5.6011,14.51690,0.8486,7.7576,30
8,6,0.9388,5.7080,14.05250,0.8354,7.1111,30
5,0,0.9386,5.6194,14.21827,0.8443,7.7576,32
10,3,0.9367,6.2972,10.85389,0.7613,3.7647,23
2,7,0.9364,6.7569,6.50880,0.6831,2.8132,12
2,10,0.9364,6.6097,6.62261,0.7099,2.9091,21
5,11,0.9336,6.3671,10.74827,0.7441,3.5068,19
4,6,0.9332,6.5059,7.66510,0.7204,3.2000,21
6,7,0.9332,6.4685,7.35390,0.7339,3.3247,20
2,6,0.9320,6.2446,10.34319,0.7662,4.0000,31
7,5,0.9314,5.7917,11.99866,0.8261,6.5641,20
7,9,0.9314,6.0376,10.88500,0.7961,5.3333,25
11,4,0.9313,6.0613,10.32676,0.7864,5.2245,23
9,5,0.9305,5.8952,12.64869,0.8094,6.2439,25
6,1,0.9300,5.8541,13.42731,0.8154,6.4000,27
9,4,0.9300,5.6134,14.45007,0.8459,8.0000,31
1,7,0.9299,6.3755,7.40989,0.7479,3.8209,14
11,6,0.9285,5.5852,14.42266,0.8506,7.7576,30
7,7,0.9283,5.5248,14.73567,0.8594,7.5294,26
5,5,0.9276,5.8553,14.32974,0.8159,6.0952,16
4,2,0.9266,5.6894,11.91179,0.8346,8.2581,16
11,5,0.9266,5.6889,14.25999,0.8415,6.5641,31
8,11,0.9258,5.8335,13.12370,0.8199,5.6889,31
9,2,0.9258,6.0179,11.96891,0.7935,5.0196,23
11,1,0.9256,5.6643,13.57996,0.8369,8.0000,31
11,7,0.9256,5.8003,12.15545,0.8180,7.7576,21
1,3,0.9254,6.4050,6.86944,0.7493,3.6571,11
1,4,0.9254,6.3056,7.54630,0.7580,4.0635,14
8,1,0.9241,5.4246,15.48620,0.8703,7.5294,21
4,4,0.9241,6.1114,11.11960,0.7825,4.5714,26
6,6,0.9241,6.0829,11.71233,0.7842,4.3390,21
3,4,0.9238,5.5934,14.47126,0.8494,7.7576,30
7,8,0.9236,6.4752,8.64142,0.7336,3.0476,30
8,9,0.9236,6.3993,8.94072,0.7428,3.4595,29
